Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.2668,0.2788,Creatinine
LA%,0.0873,0.1672,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-TG%,0.0652,0.1524,Triglycerides to Total-Lipids in Large LDL percentage
Albumin,0.2137,0.1445,Albumin
PUFA,0.0287,0.0278,Polyunsaturated Fatty Acids
Leu,0.0378,0.0274,Leucine
LA,0.0328,0.0266,Linoleic Acid
Omega-6,0.0313,0.0241,Omega-6 Fatty Acids
S-LDL-CE%,0.0310,0.0205,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-CE%,0.0202,0.0161,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.0127,0.0159,Cholesterol to Total-Lipids in Large LDL percentage
3-Hydroxybutyrate,0.0257,0.0132,3-Hydroxybutyrate
Glu-lactate,0.0232,0.0118,Glucose-lactate
VLDL-size,0.0123,0.0094,Average Diameter for VLDL Particles
GlycA,0.0170,0.0088,Glycoprotein Acetyls
L-LDL-CE%,0.0113,0.0074,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,0.0088,0.0071,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL%,0.0082,0.0051,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.0095,0.0049,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,0.0093,0.0044,Tyrosine
PUFA/MUFA,0.0058,0.0032,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PC,0.0038,0.0028,Phosphatidylcholines
MUFA%,0.0035,0.0027,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,0.0033,0.0023,Phospholipids to Total-Lipids in Small LDL percentage
Glu,0.0048,0.0021,Glucose
Val,0.0025,0.0014,Valine
XS-VLDL-CE%,0.0018,0.0013,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,0.0025,0.0013,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Citrate,0.0023,0.0012,Citrate
His,0.0025,0.0012,Histidine
Gln,0.0028,0.0011,Glutamine
Omega-6%,0.0022,0.0011,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.0013,0.0009,Phospholipids in Medium HDL
IDL-FC%,0.0015,0.0008,Free Cholesterol to Total-Lipids in IDL percentage
IDL-PL%,0.0015,0.0008,Phospholipids to Total-Lipids in IDL percentage
Gly,0.0017,0.0006,Glycine
Total-BCAA,0.0007,0.0005,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetate,0.0008,0.0005,Acetate
Ile,0.0008,0.0004,Isoleucine
Ala,0.0005,0.0003,Alanine
Acetoacetate,0.0002,0.0001,Acetoacetate
Pyruvate,0.0002,6.1892e-05,Pyruvate
