Abbreviations,TotalCover_cv,TotalGain_cv,Metabolite
Creatinine,0.1995,0.2103,Creatinine
Gly,0.1087,0.0942,Glycine
Omega-3,0.0588,0.0753,Omega-3 Fatty Acids
XL-HDL-FC%,0.0530,0.0529,Free Cholesterol to Total-Lipids in Very Large HDL percentage
3-Hydroxybutyrate,0.0372,0.0376,3-Hydroxybutyrate
SFA%,0.0413,0.0344,Saturated Fatty Acids to Total-Fatty Acids percentage
Gln,0.0348,0.0308,Glutamine
His,0.0320,0.0286,Histidine
M-HDL-PL,0.0160,0.0198,Phospholipids in Medium HDL
DHA,0.0268,0.0193,Docosahexaenoic Acid
Unsaturation,0.0128,0.0190,Degree of Unsaturation
L-HDL-PL,0.0192,0.0188,Phospholipids in Large HDL
Val,0.0162,0.0186,Valine
Albumin,0.0200,0.0184,Albumin
Glu,0.0277,0.0180,Glucose
Pyruvate,0.0182,0.0158,Pyruvate
Sc-ala,0.0158,0.0129,Spectrometer-corrected alanine
LA%,0.0130,0.0128,Linoleic Acid to Total-Fatty Acids percentage
SM,0.0165,0.0127,Sphingomyelins
Acetoacetate,0.0100,0.0112,Acetoacetate
Omega-3%,0.0058,0.0112,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL%,0.0090,0.0107,Phospholipids to Total-Lipids in Large LDL percentage
Total-BCAA,0.0055,0.0104,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
IDL-FC%,0.0067,0.0100,Free Cholesterol to Total-Lipids in IDL percentage
HDL-FC,0.0125,0.0097,Free Cholesterol in HDL
Phe,0.0098,0.0095,Phenylalanine
XS-VLDL-PL%,0.0175,0.0091,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,0.0083,0.0090,Glucose-lactate
Ile,0.0073,0.0083,Isoleucine
Omega-6%,0.0065,0.0082,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.0088,0.0082,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Lactate,0.0080,0.0075,Lactate
Acetone,0.0052,0.0074,Acetone
L-HDL-L,0.0060,0.0072,Total-Lipids in Large HDL
XL-HDL-C%,0.0042,0.0071,Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.0088,0.0069,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.0087,0.0067,Leucine
M-HDL-FC,0.0107,0.0064,Free Cholesterol in Medium HDL
Tyr,0.0050,0.0059,Tyrosine
Citrate,0.0063,0.0057,Citrate
S-LDL-CE%,0.0042,0.0049,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA%,0.0023,0.0043,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-PL,0.0033,0.0035,Phospholipids in Very Small VLDL
L-VLDL-FC%,0.0018,0.0035,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,0.0033,0.0034,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,0.0027,0.0033,Glycoprotein Acetyls
XXL-VLDL-FC%,0.0033,0.0033,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-L,0.0022,0.0032,Total-Lipids in Small VLDL
LA,0.0032,0.0032,Linoleic Acid
Acetate,0.0032,0.0031,Acetate
HDL-size,0.0007,0.0029,Average Diameter for HDL Particles
S-LDL-FC,0.0028,0.0027,Free Cholesterol in Small LDL
L-HDL-CE,0.0037,0.0026,Cholesteryl Esters in Large HDL
L-VLDL-C,0.0025,0.0025,Cholesterol in Large VLDL
IDL-PL%,0.0018,0.0024,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.0017,0.0024,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-TG%,0.0025,0.0023,Triglycerides to Total-Lipids in IDL percentage
LDL-size,0.0008,0.0022,Average Diameter for LDL Particles
XXL-VLDL-CE%,0.0015,0.0021,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,0.0010,0.0021,Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,0.0013,0.0020,Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-C%,0.0018,0.0019,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-C%,0.0013,0.0017,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.0013,0.0016,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL%,0.0018,0.0015,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-TG,0.0010,0.0007,Triglycerides in Very Small VLDL
L-HDL-PL%,0.0012,0.0007,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-P,0.0010,0.0007,Concentration of Medium LDL Particles
MUFA%,0.0007,0.0006,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ala,0.0005,0.0006,Alanine
M-HDL-C%,0.0003,0.0006,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,0.0003,0.0005,Phospholipids to Total-Lipids in Very Large HDL percentage
PUFA/MUFA,0.0003,0.0002,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-PL%,0.0002,0.0001,Phospholipids to Total-Lipids in Medium LDL percentage
PUFA%,0.0002,0.0001,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
