Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"0.037 [0.014,0.059]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,"0.023 [0.002,0.043]",1.000,,Total-Esterified Cholesterol
HDL-CE,"0.021 [0.000,0.041]",1.000,,Cholesteryl Esters in HDL
LDL-CE,"0.016 [-0.003,0.036]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"0.000 [-0.019,0.019]",1.000,,VLDL Cholesterol
Leu,"-0.001 [-0.020,0.018]",1.000,,Leucine
Tyr,"-0.002 [-0.020,0.017]",1.000,,Tyrosine
Ile,"-0.004 [-0.023,0.015]",1.000,,Isoleucine
Phe,"-0.013 [-0.031,0.006]",1.000,,Phenylalanine
M-LDL-TG%,"-0.027 [-0.047,-0.007]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
