Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"1.749 [1.149,2.349]",0.003,**,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"1.113 [0.499,1.727]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,"0.616 [0.047,1.185]",1.000,,Cholesteryl Esters in HDL
Total-C,"0.440 [-0.131,1.012]",1.000,,Total-Cholesterol
VLDL-C,"0.028 [-0.500,0.557]",1.000,,VLDL Cholesterol
DHA%,"-0.113 [-0.683,0.457]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-TG%,"-0.588 [-1.141,-0.035]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,"-0.597 [-1.199,0.006]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,"-0.850 [-1.383,-0.316]",1.000,,Valine
L-HDL-PL%,"-1.660 [-2.329,-0.991]",0.266,,Phospholipids to Total-Lipids in Large HDL percentage
