Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"9.956 [-2.880,22.792]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,"6.064 [-5.356,17.484]",1.000,,Clinical LDL Cholesterol
ApoB,"5.973 [-5.223,17.168]",1.000,,Apolipoprotein B
LDL-C,"5.238 [-6.081,16.556]",1.000,,LDL Cholesterol
HDL-C,"5.158 [-6.763,17.080]",1.000,,HDL Cholesterol
SFA%,"-0.051 [-11.794,11.692]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,"-3.966 [-14.156,6.224]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,"-6.133 [-17.363,5.097]",1.000,,Docosahexaenoic Acid
MUFA,"-7.199 [-19.252,4.855]",1.000,,Monounsaturated Fatty Acids
Omega-3,"-10.409 [-21.439,0.621]",1.000,,Omega-3 Fatty Acids
