Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"14.881 [-1.965,31.727]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"8.142 [-7.504,23.789]",1.000,,HDL Cholesterol
Clinical LDL-C,"4.020 [-10.969,19.009]",1.000,,Clinical LDL Cholesterol
Non-HDL-C,"3.772 [-11.225,18.769]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"3.045 [-11.811,17.900]",1.000,,LDL Cholesterol
LA,"-1.336 [-16.191,13.520]",1.000,,Linoleic Acid
DHA,"-2.736 [-17.476,12.004]",1.000,,Docosahexaenoic Acid
SFA%,"-3.779 [-19.191,11.634]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"-8.812 [-24.632,7.008]",1.000,,Monounsaturated Fatty Acids
M-LDL-TG%,"-8.837 [-23.992,6.318]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
