Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.093 [0.060,0.126]",0.006,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,"0.079 [0.049,0.108]",0.048,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-P,"0.024 [-0.008,0.056]",1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
Leu,"0.004 [-0.026,0.033]",1.000,,Leucine
Ile,"0.001 [-0.027,0.030]",1.000,,Isoleucine
XL-HDL-FC,"-0.073 [-0.101,-0.046]",0.031,*,Free Cholesterol in Very Large HDL
XL-HDL-P,"-0.075 [-0.103,-0.047]",0.034,*,Concentration of Very Large HDL Particles
XL-HDL-C,"-0.076 [-0.105,-0.048]",0.034,*,Cholesterol in Very Large HDL
Omega-3,"-0.077 [-0.106,-0.048]",0.042,*,Omega-3 Fatty Acids
XL-HDL-PL,"-0.078 [-0.106,-0.049]",0.019,*,Phospholipids in Very Large HDL
XL-HDL-L,"-0.079 [-0.107,-0.050]",0.018,*,Total-Lipids in Very Large HDL
DHA,"-0.082 [-0.112,-0.053]",0.012,*,Docosahexaenoic Acid
Omega-3%,"-0.096 [-0.125,-0.066]",4.960e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"-0.096 [-0.127,-0.064]",5.714e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"-0.097 [-0.131,-0.063]",0.006,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.100 [-0.133,-0.067]",9.711e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"-0.111 [-0.143,-0.080]",9.499e-07,***,Degree of Unsaturation
