Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.453 [0.440,0.465]",0.000e+00,***,Glycoprotein Acetyls
MUFA%,"0.426 [0.413,0.438]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,"0.372 [0.361,0.383]",0.000e+00,***,Lactate
L-LDL-TG%,"0.359 [0.347,0.372]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,"0.351 [0.337,0.365]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,"0.347 [0.335,0.359]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,"0.339 [0.326,0.352]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,"0.332 [0.320,0.344]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.319 [0.308,0.331]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.298 [0.286,0.310]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL,"0.293 [0.280,0.305]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
MUFA,"0.292 [0.280,0.305]",0.000e+00,***,Monounsaturated Fatty Acids
XXL-VLDL-L,"0.289 [0.276,0.301]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
TG/PG,"0.286 [0.273,0.299]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"0.286 [0.274,0.299]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,"0.282 [0.270,0.295]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.279 [0.267,0.292]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG%,"0.279 [0.267,0.290]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-C,"0.277 [0.265,0.289]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.277 [0.265,0.289]",0.000e+00,***,Triglycerides in Small HDL
M-VLDL-TG%,"0.272 [0.260,0.283]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-CE,"0.270 [0.258,0.282]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,"0.270 [0.257,0.283]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,"0.267 [0.255,0.279]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG,"0.263 [0.251,0.276]",0.000e+00,***,Triglycerides in Small LDL
XL-HDL-TG%,"0.263 [0.250,0.276]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,"0.259 [0.247,0.272]",0.000e+00,***,Triglycerides in Very Large VLDL
Total-TG,"0.254 [0.242,0.266]",0.000e+00,***,Total-Triglycerides
