Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.006 [-0.001,0.013]",1.000,,Phospholipids to Total-Lipids in Large HDL percentage
IDL-CE%,"0.003 [-0.003,0.009]",1.000,,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-PL%,"0.002 [-0.003,0.008]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-TG%,"0.001 [-0.005,0.007]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG%,"0.001 [-0.005,0.007]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,"-0.000 [-0.006,0.006]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,"-0.001 [-0.007,0.005]",1.000,,HDL Cholesterol
Non-HDL-C,"-0.001 [-0.007,0.004]",1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,"-0.001 [-0.007,0.004]",1.000,,Clinical LDL Cholesterol
LDL-C,"-0.002 [-0.007,0.004]",1.000,,LDL Cholesterol
