Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.505 [0.435,0.574]",1.782e-40,***,Glycoprotein Acetyls
Glu-lactate,"0.486 [0.418,0.553]",8.690e-40,***,Glucose-lactate
Glu,"0.379 [0.311,0.447]",2.842e-22,***,Glucose
L-HDL-PL%,"0.293 [0.213,0.372]",1.590e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA,"0.283 [0.213,0.353]",7.121e-10,***,Monounsaturated Fatty Acids
MUFA%,"0.271 [0.197,0.345]",1.959e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA,"0.271 [0.200,0.341]",9.081e-09,***,Saturated Fatty Acids
Phe,"0.250 [0.184,0.316]",3.068e-08,***,Phenylalanine
XXL-VLDL-PL,"0.249 [0.177,0.321]",3.211e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.249 [0.176,0.321]",3.657e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.248 [0.181,0.316]",1.087e-07,***,Triglycerides in Small HDL
XXL-VLDL-P,"0.247 [0.174,0.319]",6.971e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-FA,"0.246 [0.177,0.315]",6.513e-07,***,Total-Fatty Acids
XXL-VLDL-TG,"0.246 [0.172,0.319]",1.302e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-TG,"0.245 [0.181,0.310]",2.210e-08,***,Triglycerides in Medium HDL
XXL-VLDL-C,"0.242 [0.171,0.312]",3.764e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.239 [0.170,0.309]",4.164e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.239 [0.168,0.310]",1.031e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Ile,"0.238 [0.169,0.306]",2.239e-06,***,Isoleucine
HDL-TG,"0.229 [0.164,0.294]",1.184e-06,***,Triglycerides in HDL
XL-HDL-TG%,"0.227 [0.154,0.300]",2.346e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-LDL-TG,"0.224 [0.153,0.295]",1.642e-04,***,Triglycerides in Small LDL
S-HDL-PL,"0.223 [0.159,0.287]",2.696e-06,***,Phospholipids in Small HDL
LDL-TG,"0.220 [0.151,0.289]",7.620e-05,***,Triglycerides in LDL
L-LDL-TG,"0.216 [0.148,0.284]",8.949e-05,***,Triglycerides in Large LDL
M-HDL-PL%,"0.215 [0.139,0.291]",0.006,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"0.214 [0.140,0.288]",0.004,**,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-TG,"0.214 [0.144,0.284]",4.392e-04,***,Triglycerides in Medium LDL
IDL-TG,"0.210 [0.143,0.276]",1.577e-04,***,Triglycerides in IDL
S-HDL-L,"0.209 [0.145,0.273]",3.229e-05,***,Total-Lipids in Small HDL
Total-TG,"0.208 [0.139,0.277]",7.424e-04,***,Total-Triglycerides
XL-VLDL-TG,"0.208 [0.136,0.279]",0.003,**,Triglycerides in Very Large VLDL
XL-VLDL-P,"0.204 [0.134,0.274]",0.003,**,Concentration of Very Large VLDL Particles
XL-VLDL-L,"0.203 [0.134,0.273]",0.003,**,Total-Lipids in Very Large VLDL
XL-VLDL-PL,"0.201 [0.131,0.270]",0.004,**,Phospholipids in Very Large VLDL
XS-VLDL-TG,"0.196 [0.129,0.262]",0.002,**,Triglycerides in Very Small VLDL
M-HDL-TG%,"0.195 [0.128,0.263]",0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-TG,"0.192 [0.123,0.261]",0.013,*,Triglycerides in VLDL
XL-VLDL-FC,"0.191 [0.122,0.260]",0.011,*,Free Cholesterol in Very Large VLDL
Phosphoglyc,"0.188 [0.119,0.257]",0.024,*,Phosphoglycerides
VLDL-L,"0.186 [0.119,0.253]",0.011,*,Total-Lipids in VLDL
S-HDL-FC,"0.185 [0.120,0.250]",0.006,**,Free Cholesterol in Small HDL
S-LDL-CE%,"0.182 [0.117,0.246]",0.006,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-C,"0.178 [0.111,0.245]",0.040,*,Cholesterol in Very Large VLDL
VLDL-PL,"0.177 [0.111,0.243]",0.031,*,Phospholipids in VLDL
S-HDL-P,"0.167 [0.104,0.230]",0.046,*,Concentration of Small HDL Particles
L-VLDL-PL%,"0.163 [0.105,0.221]",0.008,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-PL%,"-0.178 [-0.241,-0.115]",0.008,**,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-C%,"-0.184 [-0.252,-0.117]",0.022,*,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-FC%,"-0.197 [-0.268,-0.126]",0.011,*,Free Cholesterol to Total-Lipids in Small LDL percentage
Unsaturation,"-0.220 [-0.292,-0.149]",3.593e-04,***,Degree of Unsaturation
M-HDL-C%,"-0.222 [-0.296,-0.148]",9.745e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE%,"-0.232 [-0.305,-0.159]",1.208e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
DHA%,"-0.246 [-0.318,-0.175]",3.925e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,"-0.247 [-0.323,-0.171]",5.025e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gln,"-0.290 [-0.356,-0.224]",1.740e-12,***,Glutamine
PUFA/MUFA,"-0.309 [-0.385,-0.233]",3.094e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C%,"-0.311 [-0.397,-0.226]",2.204e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,"-0.320 [-0.397,-0.242]",1.435e-10,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,"-0.338 [-0.423,-0.252]",2.372e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
