Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL,"0.059 [0.046,0.071]",3.928e-15,***,Phospholipids in Small HDL
S-HDL-L,"0.058 [0.046,0.070]",7.766e-15,***,Total-Lipids in Small HDL
S-HDL-P,"0.052 [0.040,0.064]",9.638e-12,***,Concentration of Small HDL Particles
MUFA%,"0.052 [0.038,0.066]",1.948e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC,"0.051 [0.038,0.063]",7.489e-10,***,Free Cholesterol in Small HDL
S-HDL-C,"0.050 [0.038,0.062]",3.521e-10,***,Cholesterol in Small HDL
MUFA,"0.049 [0.036,0.063]",2.623e-07,***,Monounsaturated Fatty Acids
SFA,"0.048 [0.034,0.061]",6.812e-07,***,Saturated Fatty Acids
S-HDL-CE,"0.047 [0.035,0.060]",4.079e-09,***,Cholesteryl Esters in Small HDL
M-HDL-TG,"0.046 [0.034,0.058]",5.619e-08,***,Triglycerides in Medium HDL
S-HDL-TG,"0.046 [0.033,0.059]",6.166e-07,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.045 [0.031,0.059]",5.221e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
SFA%,"0.045 [0.032,0.059]",9.341e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"0.045 [0.030,0.060]",0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
HDL-TG,"0.042 [0.030,0.055]",5.918e-06,***,Triglycerides in HDL
S-LDL-CE%,"0.042 [0.029,0.054]",1.028e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-TG%,"0.041 [0.027,0.056]",0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
Total-FA,"0.040 [0.027,0.053]",7.710e-04,***,Total-Fatty Acids
Total-P,"0.040 [0.027,0.053]",2.800e-04,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,"0.039 [0.026,0.052]",0.003,**,Phosphoglycerides
HDL-P,"0.039 [0.026,0.051]",7.021e-04,***,Concentration of HDL Particles
M-HDL-PL,"0.038 [0.025,0.051]",0.002,**,Phospholipids in Medium HDL
L-LDL-TG,"0.037 [0.024,0.050]",0.004,**,Triglycerides in Large LDL
PC,"0.037 [0.024,0.050]",0.013,*,Phosphatidylcholines
LDL-TG,"0.037 [0.024,0.050]",0.009,**,Triglycerides in LDL
M-LDL-TG,"0.036 [0.023,0.049]",0.030,*,Triglycerides in Medium LDL
M-HDL-L,"0.035 [0.022,0.048]",0.041,*,Total-Lipids in Medium HDL
Sc-ala,"-0.033 [-0.046,-0.021]",0.036,*,Spectrometer-corrected alanine
XL-HDL-FC,"-0.034 [-0.046,-0.022]",0.010,**,Free Cholesterol in Very Large HDL
Ala,"-0.036 [-0.048,-0.023]",0.010,**,Alanine
LA%,"-0.038 [-0.052,-0.024]",0.021,*,Linoleic Acid to Total-Fatty Acids percentage
Acetate,"-0.040 [-0.052,-0.027]",1.100e-04,***,Acetate
Ile,"-0.040 [-0.053,-0.028]",9.662e-05,***,Isoleucine
S-LDL-PL%,"-0.042 [-0.054,-0.029]",5.718e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
Total-BCAA,"-0.042 [-0.055,-0.029]",3.222e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6%,"-0.043 [-0.057,-0.028]",0.002,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"-0.047 [-0.059,-0.034]",4.874e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,"-0.050 [-0.066,-0.034]",1.388e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Val,"-0.051 [-0.064,-0.038]",2.898e-09,***,Valine
Unsaturation,"-0.053 [-0.066,-0.039]",1.246e-08,***,Degree of Unsaturation
L-HDL-C%,"-0.053 [-0.069,-0.037]",1.874e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
DHA%,"-0.060 [-0.074,-0.046]",2.922e-12,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.061 [-0.075,-0.046]",2.897e-11,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"-0.065 [-0.080,-0.051]",6.979e-13,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
