Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"0.083 [0.063,0.102]",9.449e-12,***,Lactate
Total-C,"0.014 [-0.008,0.036]",1.000,,Total-Cholesterol
LDL-CE,"0.012 [-0.009,0.033]",1.000,,Cholesteryl Esters in LDL
HDL-CE,"0.010 [-0.013,0.033]",1.000,,Cholesteryl Esters in HDL
VLDL-C,"0.003 [-0.018,0.024]",1.000,,VLDL Cholesterol
M-LDL-PL%,"-0.001 [-0.022,0.019]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-CE%,"-0.005 [-0.025,0.016]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"-0.008 [-0.030,0.014]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,"-0.010 [-0.035,0.015]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Glu,"-0.059 [-0.082,-0.037]",0.036,*,Glucose
