Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"2.590 [0.880,4.300]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,"1.169 [-0.396,2.734]",1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Albumin,"0.489 [-1.005,1.984]",1.000,,Albumin
DHA,"0.272 [-1.225,1.768]",1.000,,Docosahexaenoic Acid
Unsaturation,"0.163 [-1.446,1.772]",1.000,,Degree of Unsaturation
Ile,"-1.213 [-2.665,0.238]",1.000,,Isoleucine
Tyr,"-1.658 [-3.077,-0.240]",1.000,,Tyrosine
M-VLDL-TG%,"-1.905 [-3.423,-0.387]",1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,"-3.969 [-5.556,-2.382]",0.220,,Average Diameter for VLDL Particles
GlycA,"-4.441 [-6.021,-2.860]",0.008,**,Glycoprotein Acetyls
