Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.089 [0.052,0.126]",0.486,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"0.058 [0.025,0.092]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"0.056 [0.021,0.091]",1.000,,Monounsaturated Fatty Acids
Omega-6,"0.006 [-0.028,0.039]",1.000,,Omega-6 Fatty Acids
PUFA,"0.005 [-0.029,0.038]",1.000,,Polyunsaturated Fatty Acids
VLDL-CE,"-0.003 [-0.035,0.028]",1.000,,Cholesteryl Esters in VLDL
DHA%,"-0.033 [-0.068,0.002]",1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,"-0.055 [-0.092,-0.018]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"-0.056 [-0.092,-0.019]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"-0.090 [-0.128,-0.052]",0.605,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
