Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.146 [0.133,0.159]",1.252e-95,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE,"0.121 [0.109,0.133]",9.997e-76,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-C,"0.120 [0.108,0.132]",9.168e-75,***,Cholesterol in Very Small VLDL
XS-VLDL-FC,"0.113 [0.100,0.125]",3.739e-67,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,"0.111 [0.098,0.123]",3.064e-63,***,Total-Lipids in Very Small VLDL
M-VLDL-PL%,"0.109 [0.096,0.122]",1.124e-53,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,"0.107 [0.095,0.119]",8.718e-61,***,Concentration of Very Small VLDL Particles
XS-VLDL-PL,"0.107 [0.094,0.119]",2.128e-59,***,Phospholipids in Very Small VLDL
IDL-PL,"0.100 [0.088,0.113]",4.756e-49,***,Phospholipids in IDL
IDL-L,"0.099 [0.086,0.112]",1.165e-45,***,Total-Lipids in IDL
M-VLDL-FC%,"0.096 [0.083,0.110]",6.418e-39,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-P,"0.095 [0.083,0.107]",2.351e-48,***,Concentration of IDL Particles
S-VLDL-CE%,"0.095 [0.082,0.107]",3.725e-44,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-FC%,"0.094 [0.077,0.110]",1.534e-24,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,"0.093 [0.080,0.106]",4.834e-39,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-C,"0.092 [0.079,0.105]",2.015e-39,***,Cholesterol in IDL
IDL-CE,"0.091 [0.078,0.103]",6.634e-39,***,Cholesteryl Esters in IDL
IDL-FC,"0.090 [0.078,0.103]",6.167e-39,***,Free Cholesterol in IDL
S-VLDL-C%,"0.089 [0.077,0.102]",1.366e-36,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-C%,"0.086 [0.073,0.098]",5.256e-37,***,Cholesterol to Total-Lipids in Large VLDL percentage
IDL-TG,"0.081 [0.069,0.094]",8.470e-31,***,Triglycerides in IDL
Remnant-C,"0.081 [0.068,0.093]",5.036e-31,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C%,"0.079 [0.065,0.094]",3.624e-23,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-TG,"0.076 [0.063,0.089]",3.639e-25,***,Triglycerides in Large LDL
Omega-6/Omega-3,"0.074 [0.061,0.087]",2.467e-23,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-FC,"0.073 [0.060,0.086]",1.752e-23,***,Total-Free Cholesterol
M-VLDL-CE%,"0.073 [0.058,0.087]",2.220e-17,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,"0.072 [0.060,0.084]",1.921e-26,***,Free Cholesterol in Very Large HDL
M-VLDL-CE,"0.072 [0.059,0.084]",1.318e-24,***,Cholesteryl Esters in Medium VLDL
Total-C,"0.071 [0.058,0.084]",1.084e-20,***,Total-Cholesterol
SM,"0.071 [0.058,0.084]",8.703e-21,***,Sphingomyelins
S-VLDL-FC%,"0.070 [0.056,0.083]",2.937e-19,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-CE,"0.069 [0.057,0.081]",6.046e-23,***,Cholesteryl Esters in VLDL
Total-CE,"0.069 [0.056,0.082]",3.022e-19,***,Total-Esterified Cholesterol
Total-PL,"0.069 [0.055,0.082]",1.122e-18,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-FC,"0.069 [0.056,0.081]",2.302e-21,***,Free Cholesterol in Large LDL
XS-VLDL-C%,"0.068 [0.054,0.083]",2.133e-15,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Non-HDL-C,"0.068 [0.055,0.081]",1.673e-20,***,Total-Cholesterol Minus HDL-C
XS-VLDL-FC%,"0.067 [0.053,0.081]",2.789e-16,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB,"0.067 [0.054,0.079]",7.807e-21,***,Apolipoprotein B
M-VLDL-C,"0.066 [0.054,0.078]",8.607e-21,***,Cholesterol in Medium VLDL
XS-VLDL-CE%,"0.066 [0.051,0.080]",1.168e-13,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-VLDL-FC%,"0.066 [0.053,0.078]",6.297e-21,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Albumin,"0.064 [0.052,0.077]",4.322e-18,***,Albumin
S-HDL-FC%,"0.063 [0.050,0.075]",1.559e-17,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-CE,"0.063 [0.051,0.075]",5.312e-19,***,Cholesteryl Esters in Small VLDL
L-LDL-PL,"0.062 [0.050,0.075]",1.541e-17,***,Phospholipids in Large LDL
S-VLDL-C,"0.062 [0.050,0.074]",3.279e-18,***,Cholesterol in Small VLDL
Clinical LDL-C,"0.062 [0.049,0.074]",1.861e-16,***,Clinical LDL Cholesterol
L-LDL-L,"0.062 [0.049,0.074]",2.225e-16,***,Total-Lipids in Large LDL
S-VLDL-PL%,"0.061 [0.048,0.074]",1.035e-14,***,Phospholipids to Total-Lipids in Small VLDL percentage
Total-L,"0.061 [0.048,0.074]",2.253e-14,***,Total-Lipids in Lipoprotein Particles
L-HDL-TG,"0.060 [0.048,0.072]",7.653e-17,***,Triglycerides in Large HDL
PC,"0.060 [0.047,0.073]",2.316e-13,***,Phosphatidylcholines
LDL-TG,"0.060 [0.047,0.073]",7.382e-14,***,Triglycerides in LDL
VLDL-C,"0.060 [0.047,0.072]",4.600e-16,***,VLDL Cholesterol
XL-HDL-P,"0.059 [0.047,0.072]",1.283e-15,***,Concentration of Very Large HDL Particles
S-VLDL-FC,"0.059 [0.047,0.071]",6.727e-16,***,Free Cholesterol in Small VLDL
L-LDL-P,"0.059 [0.046,0.071]",2.020e-15,***,Concentration of Large LDL Particles
LDL-FC,"0.058 [0.046,0.071]",1.251e-14,***,Free Cholesterol in LDL
XL-VLDL-PL%,"0.058 [0.047,0.069]",1.822e-18,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-L,"0.058 [0.045,0.070]",7.978e-14,***,Total-Lipids in Very Large HDL
L-LDL-C,"0.057 [0.045,0.070]",1.130e-13,***,Cholesterol in Large LDL
Acetone,"0.057 [0.044,0.069]",2.759e-13,***,Acetone
LDL-P,"0.056 [0.044,0.068]",9.903e-14,***,Concentration of LDL Particles
Cholines,"0.056 [0.043,0.069]",6.089e-11,***,Total-Cholines
XL-HDL-PL,"0.056 [0.043,0.068]",9.260e-13,***,Phospholipids in Very Large HDL
L-LDL-FC%,"0.056 [0.042,0.069]",3.997e-10,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC,"0.056 [0.043,0.068]",9.571e-14,***,Free Cholesterol in Medium VLDL
SFA,"0.055 [0.042,0.069]",1.369e-10,***,Saturated Fatty Acids
LDL-L,"0.055 [0.043,0.068]",2.065e-12,***,Total-Lipids in LDL
XL-HDL-C,"0.055 [0.042,0.067]",2.203e-12,***,Cholesterol in Very Large HDL
LDL-PL,"0.055 [0.042,0.067]",9.785e-13,***,Phospholipids in LDL
VLDL-P,"0.055 [0.042,0.067]",1.251e-12,***,Concentration of VLDL Particles
XL-HDL-PL%,"0.054 [0.038,0.070]",1.189e-05,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-P,"0.053 [0.041,0.066]",4.054e-12,***,Concentration of Small LDL Particles
LDL-C,"0.052 [0.040,0.065]",8.658e-11,***,LDL Cholesterol
L-VLDL-FC%,"0.052 [0.041,0.064]",7.758e-14,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-CE,"0.052 [0.040,0.065]",8.576e-11,***,Cholesteryl Esters in Large LDL
Acetoacetate,"0.052 [0.040,0.064]",1.629e-11,***,Acetoacetate
XL-HDL-TG,"0.052 [0.039,0.065]",1.286e-10,***,Triglycerides in Very Large HDL
S-LDL-PL,"0.052 [0.040,0.064]",3.081e-11,***,Phospholipids in Small LDL
XS-VLDL-TG,"0.051 [0.039,0.064]",5.983e-10,***,Triglycerides in Very Small VLDL
XL-VLDL-C%,"0.050 [0.038,0.063]",7.927e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Phosphoglyc,"0.050 [0.037,0.064]",3.719e-08,***,Phosphoglycerides
M-VLDL-PL,"0.050 [0.037,0.062]",6.907e-10,***,Phospholipids in Medium VLDL
LDL-CE,"0.049 [0.036,0.062]",4.545e-09,***,Cholesteryl Esters in LDL
ApoB/ApoA1,"0.049 [0.036,0.062]",8.154e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-CE,"0.049 [0.036,0.061]",9.012e-09,***,Cholesteryl Esters in Very Large HDL
S-VLDL-PL,"0.048 [0.036,0.060]",2.783e-09,***,Phospholipids in Small VLDL
M-LDL-P,"0.046 [0.034,0.058]",7.425e-08,***,Concentration of Medium LDL Particles
L-HDL-FC,"0.045 [0.032,0.058]",2.539e-06,***,Free Cholesterol in Large HDL
S-LDL-L,"0.045 [0.032,0.057]",3.940e-07,***,Total-Lipids in Small LDL
M-HDL-FC%,"0.045 [0.030,0.060]",0.001,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.045 [0.032,0.058]",3.447e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-FC,"0.045 [0.032,0.057]",5.929e-07,***,Free Cholesterol in VLDL
L-VLDL-PL%,"0.044 [0.033,0.055]",7.361e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"0.044 [0.031,0.056]",3.040e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-FC,"0.044 [0.030,0.057]",2.455e-05,***,Free Cholesterol in HDL
S-HDL-PL%,"0.043 [0.030,0.056]",7.599e-06,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,"0.043 [0.030,0.055]",6.355e-06,***,Glutamine
HDL-TG,"0.042 [0.030,0.055]",5.000e-06,***,Triglycerides in HDL
S-LDL-C,"0.042 [0.030,0.054]",7.277e-06,***,Cholesterol in Small LDL
S-LDL-CE,"0.042 [0.029,0.054]",1.248e-05,***,Cholesteryl Esters in Small LDL
M-VLDL-P,"0.041 [0.029,0.054]",9.566e-06,***,Concentration of Medium VLDL Particles
HDL-size,"0.041 [0.028,0.055]",4.199e-04,***,Average Diameter for HDL Particles
M-HDL-TG,"0.041 [0.029,0.054]",1.029e-05,***,Triglycerides in Medium HDL
M-LDL-L,"0.041 [0.028,0.053]",3.664e-05,***,Total-Lipids in Medium LDL
M-LDL-C,"0.040 [0.028,0.053]",5.098e-05,***,Cholesterol in Medium LDL
M-LDL-CE,"0.040 [0.027,0.052]",1.095e-04,***,Cholesteryl Esters in Medium LDL
VLDL-PL,"0.040 [0.027,0.052]",1.713e-04,***,Phospholipids in VLDL
M-LDL-FC,"0.039 [0.027,0.052]",9.275e-05,***,Free Cholesterol in Medium LDL
S-LDL-FC,"0.039 [0.027,0.051]",1.035e-04,***,Free Cholesterol in Small LDL
M-LDL-TG,"0.038 [0.024,0.051]",0.007,**,Triglycerides in Medium LDL
L-HDL-L,"0.038 [0.024,0.051]",0.015,*,Total-Lipids in Large HDL
M-LDL-PL,"0.037 [0.025,0.050]",6.655e-04,***,Phospholipids in Medium LDL
L-VLDL-CE,"0.037 [0.025,0.049]",8.851e-04,***,Cholesteryl Esters in Large VLDL
L-HDL-P,"0.037 [0.024,0.050]",0.006,**,Concentration of Large HDL Particles
S-VLDL-L,"0.034 [0.022,0.047]",0.015,*,Total-Lipids in Small VLDL
Acetate,"0.033 [0.021,0.046]",0.041,*,Acetate
Gly,"0.032 [0.021,0.043]",0.007,**,Glycine
Phe,"-0.038 [-0.050,-0.026]",3.359e-04,***,Phenylalanine
LA%,"-0.041 [-0.055,-0.027]",0.002,**,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C%,"-0.041 [-0.055,-0.027]",0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
Leu,"-0.042 [-0.055,-0.029]",4.138e-05,***,Leucine
S-HDL-C%,"-0.045 [-0.058,-0.032]",9.438e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,"-0.051 [-0.065,-0.036]",1.303e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Val,"-0.052 [-0.064,-0.039]",1.028e-09,***,Valine
PUFA/MUFA,"-0.053 [-0.067,-0.039]",1.057e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-C%,"-0.053 [-0.068,-0.039]",2.419e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,"-0.055 [-0.069,-0.041]",7.947e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,"-0.055 [-0.069,-0.041]",7.147e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
DHA,"-0.055 [-0.068,-0.042]",2.012e-11,***,Docosahexaenoic Acid
Total-BCAA,"-0.057 [-0.070,-0.044]",5.709e-13,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG%,"-0.058 [-0.069,-0.046]",1.570e-16,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,"-0.061 [-0.075,-0.047]",3.024e-13,***,Average Diameter for VLDL Particles
S-HDL-CE%,"-0.061 [-0.074,-0.049]",3.758e-16,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-CE%,"-0.064 [-0.076,-0.052]",7.696e-20,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Omega-3,"-0.065 [-0.078,-0.053]",2.391e-18,***,Omega-3 Fatty Acids
XS-VLDL-TG%,"-0.069 [-0.082,-0.055]",3.389e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
