Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"11.761 [-2.653,26.175]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,"9.175 [-4.224,22.574]",1.000,,Total-Cholesterol
HDL-CE,"8.661 [-4.690,22.011]",1.000,,Cholesteryl Esters in HDL
LDL-CE,"5.584 [-7.062,18.230]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"1.876 [-10.517,14.269]",1.000,,VLDL Cholesterol
Val,"-2.118 [-14.641,10.406]",1.000,,Valine
Total-BCAA,"-5.047 [-17.450,7.356]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-7.234 [-19.674,5.207]",1.000,,Leucine
Ile,"-8.199 [-20.428,4.029]",1.000,,Isoleucine
M-LDL-PL%,"-8.861 [-20.304,2.581]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
