Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,"0.046 [-0.008,0.100]",1.000,,Alanine
Gly,"0.041 [-0.008,0.089]",1.000,,Glycine
M-LDL-CE%,"0.039 [-0.015,0.092]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,"0.021 [-0.039,0.080]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,"0.011 [-0.043,0.066]",1.000,,Glutamine
Total-P,"-0.138 [-0.193,-0.082]",0.298,,Total-Concentration of Lipoprotein Particles
ApoA1,"-0.140 [-0.198,-0.082]",0.528,,Apolipoprotein A1
HDL-P,"-0.141 [-0.196,-0.085]",0.156,,Concentration of HDL Particles
M-HDL-C,"-0.143 [-0.201,-0.085]",0.276,,Cholesterol in Medium HDL
M-HDL-CE,"-0.143 [-0.201,-0.086]",0.245,,Cholesteryl Esters in Medium HDL
