Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"1.051 [1.003,1.100]",0.000e+00,***,Lactate
GlycA,"0.887 [0.834,0.941]",2.631e-224,***,Glycoprotein Acetyls
Omega-6/Omega-3,"0.649 [0.597,0.700]",1.390e-128,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
3-Hydroxybutyrate,"0.624 [0.577,0.671]",5.740e-146,***,3-Hydroxybutyrate
MUFA%,"0.511 [0.455,0.568]",7.102e-65,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Pyruvate,"0.431 [0.382,0.480]",1.738e-60,***,Pyruvate
Glu-lactate,"0.424 [0.372,0.475]",3.318e-53,***,Glucose-lactate
S-VLDL-TG%,"0.351 [0.301,0.401]",5.201e-38,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"0.350 [0.299,0.402]",2.662e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"0.347 [0.294,0.401]",2.280e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,"0.333 [0.281,0.385]",9.918e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"0.314 [0.262,0.365]",1.669e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
Acetoacetate,"0.283 [0.234,0.331]",1.872e-24,***,Acetoacetate
XL-VLDL-TG%,"0.278 [0.231,0.324]",6.301e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,"0.274 [0.220,0.328]",4.709e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.272 [0.218,0.326]",8.883e-18,***,Triglycerides to Total-Lipids in IDL percentage
Acetone,"0.248 [0.197,0.298]",1.264e-16,***,Acetone
S-LDL-TG%,"0.247 [0.194,0.299]",5.462e-15,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,"0.244 [0.198,0.290]",6.964e-20,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,"0.200 [0.157,0.244]",6.788e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,"0.200 [0.145,0.254]",1.597e-07,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-CE%,"0.172 [0.109,0.235]",0.021,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
