Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.005 [0.004,0.007]",4.810e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"0.005 [0.003,0.006]",0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Sc-ala,"0.004 [0.003,0.005]",0.002,**,Spectrometer-corrected alanine
Unsaturation,"0.004 [0.002,0.005]",0.420,,Degree of Unsaturation
Omega-3%,"0.003 [0.002,0.005]",0.341,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Remnant-C,"-0.004 [-0.005,-0.002]",0.030,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,"-0.004 [-0.005,-0.002]",0.008,**,VLDL Cholesterol
Gly,"-0.004 [-0.005,-0.002]",4.404e-04,***,Glycine
M-VLDL-C,"-0.004 [-0.005,-0.002]",0.006,**,Cholesterol in Medium VLDL
M-VLDL-CE,"-0.004 [-0.005,-0.002]",0.003,**,Cholesteryl Esters in Medium VLDL
VLDL-CE,"-0.004 [-0.005,-0.002]",0.002,**,Cholesteryl Esters in VLDL
XL-VLDL-PL%,"-0.004 [-0.005,-0.003]",3.628e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
GlycA,"-0.005 [-0.006,-0.003]",3.258e-05,***,Glycoprotein Acetyls
MUFA%,"-0.005 [-0.006,-0.003]",3.249e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
