Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"42.360 [12.144,72.575]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,"24.411 [-2.475,51.298]",1.000,,Clinical LDL Cholesterol
Non-HDL-C,"21.727 [-5.174,48.628]",1.000,,Total-Cholesterol Minus HDL-C
LDL-C,"19.849 [-6.798,46.496]",1.000,,LDL Cholesterol
HDL-C,"0.220 [-27.851,28.291]",1.000,,HDL Cholesterol
DHA,"-0.405 [-26.848,26.038]",1.000,,Docosahexaenoic Acid
M-LDL-PL%,"-8.300 [-32.294,15.693]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3,"-15.964 [-41.936,10.008]",1.000,,Omega-3 Fatty Acids
MUFA,"-29.917 [-58.293,-1.541]",1.000,,Monounsaturated Fatty Acids
L-HDL-PL%,"-84.007 [-116.910,-51.104]",0.130,,Phospholipids to Total-Lipids in Large HDL percentage
