Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.025 [0.015,0.035]",0.433,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-C,"0.006 [-0.004,0.015]",1.000,,LDL Cholesterol
Non-HDL-C,"0.004 [-0.006,0.014]",1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,"0.003 [-0.007,0.013]",1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-PL%,"0.002 [-0.007,0.012]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,"-0.001 [-0.012,0.010]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,"-0.007 [-0.019,0.004]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,"-0.025 [-0.035,-0.015]",0.234,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Val,"-0.027 [-0.037,-0.017]",0.043,*,Valine
DHA%,"-0.030 [-0.040,-0.019]",0.012,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
