Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-FC%,"1.089 [1.053,1.125]",0.113,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-FC%,"1.083 [1.052,1.116]",0.024,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"1.065 [1.040,1.091]",0.063,,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"1.064 [1.039,1.090]",0.080,,Cholesterol in Very Large HDL
XL-HDL-P,"1.062 [1.037,1.087]",0.133,,Concentration of Very Large HDL Particles
His,"0.994 [0.970,1.019]",1.000,,Histidine
Ala,"0.992 [0.968,1.017]",1.000,,Alanine
M-LDL-PL%,"0.990 [0.967,1.013]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,"0.983 [0.960,1.007]",1.000,,Tyrosine
Phe,"0.967 [0.944,0.990]",1.000,,Phenylalanine
