Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,"2.527 [-0.838,5.892]",1.000,,Apolipoprotein B
Clinical LDL-C,"2.012 [-1.421,5.445]",1.000,,Clinical LDL Cholesterol
M-VLDL-C%,"1.650 [-2.239,5.539]",1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoA1,"0.182 [-3.318,3.681]",1.000,,Apolipoprotein A1
HDL-C,"0.068 [-3.516,3.651]",1.000,,HDL Cholesterol
Gln,"-0.043 [-3.279,3.193]",1.000,,Glutamine
M-LDL-FC%,"-0.727 [-4.586,3.132]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,"-1.354 [-5.222,2.514]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-CE%,"-1.736 [-5.473,2.002]",1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Phe,"-2.140 [-5.306,1.026]",1.000,,Phenylalanine
