Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.751 [0.590,0.911]",1.422e-14,***,Creatinine
L-HDL-PL%,"0.612 [0.459,0.765]",9.583e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
Val,"0.522 [0.391,0.653]",1.414e-09,***,Valine
M-VLDL-TG%,"0.467 [0.335,0.600]",1.054e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"0.456 [0.327,0.586]",1.147e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-TG%,"0.453 [0.315,0.591]",3.134e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Leu,"0.433 [0.303,0.563]",1.487e-05,***,Leucine
Sc-ala,"0.402 [0.275,0.529]",1.319e-04,***,Spectrometer-corrected alanine
S-VLDL-TG%,"0.400 [0.272,0.529]",2.334e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
Ala,"0.349 [0.219,0.478]",0.032,*,Alanine
L-VLDL-TG%,"0.343 [0.225,0.462]",0.003,**,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-P,"-0.343 [-0.471,-0.215]",0.032,*,Concentration of Medium LDL Particles
S-LDL-P,"-0.344 [-0.471,-0.217]",0.025,*,Concentration of Small LDL Particles
S-VLDL-CE,"-0.346 [-0.471,-0.222]",0.011,*,Cholesteryl Esters in Small VLDL
Clinical LDL-C,"-0.348 [-0.478,-0.218]",0.037,*,Clinical LDL Cholesterol
3-Hydroxybutyrate,"-0.349 [-0.471,-0.228]",0.004,**,3-Hydroxybutyrate
L-LDL-FC,"-0.351 [-0.480,-0.222]",0.024,*,Free Cholesterol in Large LDL
XL-HDL-L,"-0.353 [-0.483,-0.222]",0.027,*,Total-Lipids in Very Large HDL
Non-HDL-C,"-0.358 [-0.488,-0.227]",0.018,*,Total-Cholesterol Minus HDL-C
S-VLDL-C,"-0.358 [-0.483,-0.233]",0.004,**,Cholesterol in Small VLDL
IDL-CE,"-0.362 [-0.494,-0.231]",0.014,*,Cholesteryl Esters in IDL
VLDL-C,"-0.365 [-0.492,-0.238]",0.004,**,VLDL Cholesterol
Total-CE,"-0.365 [-0.501,-0.230]",0.031,*,Total-Esterified Cholesterol
XS-VLDL-PL,"-0.365 [-0.492,-0.239]",0.003,**,Phospholipids in Very Small VLDL
XL-HDL-P,"-0.366 [-0.494,-0.238]",0.005,**,Concentration of Very Large HDL Particles
Gly,"-0.366 [-0.481,-0.252]",9.386e-05,***,Glycine
XS-VLDL-L,"-0.367 [-0.494,-0.240]",0.004,**,Total-Lipids in Very Small VLDL
XL-HDL-CE,"-0.370 [-0.500,-0.240]",0.006,**,Cholesteryl Esters in Very Large HDL
XS-VLDL-P,"-0.371 [-0.497,-0.246]",0.002,**,Concentration of Very Small VLDL Particles
S-VLDL-FC,"-0.372 [-0.497,-0.246]",0.001,**,Free Cholesterol in Small VLDL
M-VLDL-FC,"-0.379 [-0.504,-0.253]",8.548e-04,***,Free Cholesterol in Medium VLDL
Total-C,"-0.379 [-0.514,-0.243]",0.010,*,Total-Cholesterol
XL-HDL-C,"-0.379 [-0.508,-0.250]",0.002,**,Cholesterol in Very Large HDL
