Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,"50.190 [15.532,84.848]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,"47.749 [11.460,84.038]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"46.353 [10.681,82.026]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"13.829 [-18.776,46.433]",1.000,,Degree of Unsaturation
DHA,"6.837 [-23.494,37.168]",1.000,,Docosahexaenoic Acid
Gly,"-0.669 [-26.062,24.724]",1.000,,Glycine
Ile,"-14.322 [-43.733,15.089]",1.000,,Isoleucine
M-LDL-TG%,"-18.228 [-49.413,12.958]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,"-29.024 [-57.772,-0.276]",1.000,,Tyrosine
Ala,"-36.992 [-66.305,-7.678]",1.000,,Alanine
