Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"23.349 [8.891,37.806]",1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"20.287 [6.074,34.500]",1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"19.817 [6.007,33.627]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,"4.449 [-7.636,16.535]",1.000,,Docosahexaenoic Acid
Omega-3%,"1.904 [-10.009,13.817]",1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ile,"-4.485 [-16.204,7.234]",1.000,,Isoleucine
M-LDL-PL%,"-4.951 [-15.917,6.015]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,"-7.663 [-19.548,4.222]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-9.607 [-21.529,2.314]",1.000,,Leucine
L-HDL-PL%,"-36.154 [-51.195,-21.114]",0.567,,Phospholipids to Total-Lipids in Large HDL percentage
