Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.299 [0.269-0.33],4.886e-84,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
K11_BILIAOTH,6,0.270 [0.244-0.30],1.395e-86,***,Other diseases of biliary tract,Digestive
J10_UPPERINFEC,1002,0.224 [0.211-0.24],1.095e-240,***,Acute upper respiratory infections,Respiratory
N14_URETHRAOTH,610,0.216 [0.197-0.23],6.089e-114,***,Other disorders of urethra and urinary system,Genitourinary
AB1_OTHER_BACTERIAL,478,0.206 [0.180-0.23],2.330e-49,***,Other bacterial diseases,Infectious and parasitic
J10_INFLUPNEU,534,0.201 [0.181-0.22],6.807e-84,***,Influenza and pneumonia,Respiratory
J10_VOCALLARYNX,20,0.170 [0.135-0.20],5.028e-16,***,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",Respiratory
M13_ENTESOPATHYOTH,48,0.152 [0.134-0.17],1.822e-59,***,Other enthesopathies,Musculoskeletal
J10_BRONCH,3,0.134 [0.098-0.17],9.284e-08,***,"Bronchitis, not specified as acute or chronic",Respiratory
ASTHMA_NAS,3913,0.109 [0.105-0.11],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
N14_FEMALEGENNONINF,279,0.109 [0.095-0.12],8.036e-45,***,Noninflammatory disorders of female genital tract,Genitourinary
H8_EXTERNAL,828,0.107 [0.101-0.11],1.245e-243,***,Diseases of external ear,Ear and mastoid
F5_ANXIETY,71,0.106 [0.088-0.12],5.269e-27,***,Other anxiety disorders,Mental and behavioural
J10_UPPERDIS,4085,0.099 [0.091-0.11],9.440e-134,***,Other diseases of upper respiratory tract,Respiratory
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.099 [0.092-0.11],8.848e-193,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
L12_DISORDSKINAPPENDIX,424,0.092 [0.083-0.10],2.061e-96,***,Disorders of skin appendages,Skin
N14_MALEGEN,1375,0.090 [0.084-0.10],6.222e-182,***,Diseases of male genital organs,Genitourinary
N14_POSTMENBLEED,14,0.085 [0.060-0.11],1.486e-05,***,Postmenopausal bleeding,Genitourinary
N14_URINOTH,1485,0.083 [0.064-0.10],1.226e-11,***,Other diseases of urinary system,Genitourinary
K11_CHRONGASTR,210,0.076 [0.067-0.08],4.521e-66,***,Chronic gastritis,Digestive
E4_HYPERLIPMIX,365,0.071 [0.058-0.08],5.136e-20,***,Mixed hyperlipidaemia,Endocrine and metabolic
K11_ORAL,489,0.067 [0.044-0.09],0.002,**,"Diseases of oral cavity, salivary glands and jaws",Digestive
CD2_LYMPHOID_LEUKAEMIA,767,0.065 [0.062-0.07],6.563e-275,***,Lymphoid leukaemia,Neoplasms
I9_ARTOTH,187,0.065 [0.059-0.07],6.160e-81,***,Other diseases of arteries and capillaries,Circulatory
M13_TENDOSYNOVITISNAS,236,0.065 [0.057-0.07],1.685e-54,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
KRA_PSY_ANYMENTAL,2504,0.065 [0.053-0.08],4.557e-20,***,Any mental disorder,Mental and behavioural
N14_MESNRUIRREG,1548,0.063 [0.057-0.07],5.162e-79,***,"Excessive, frequent and irregular menstruation",Genitourinary
H8_EXTOTITIS,1164,0.063 [0.058-0.07],2.850e-142,***,Otitis externa,Ear and mastoid
INFLUENZA,139,0.061 [0.051-0.07],4.658e-30,***,All influenza (not pneumonia),Respiratory
F5_DEPRESSIO,2165,0.057 [0.052-0.06],7.137e-92,***,Depression,Mental and behavioural
KRA_PSY_ANXIETY,740,0.056 [0.042-0.07],1.824e-10,***,Anxiety disorders,Mental and behavioural
N14_PROSTHYPERPLA,3795,0.053 [0.050-0.06],7.360e-296,***,Hyperplasia of prostate,Genitourinary
O15_MATERN_CARE_OTHER,240,0.052 [0.045-0.06],4.192e-42,***,Maternal care for other known or suspected fetal problems,Pregnancy
M13_HAMMERTOE,331,0.052 [0.047-0.06],1.704e-98,***,Other hammer toe(s) (acquired),Musculoskeletal
L12_CORNSANDCALLOS,491,0.052 [0.048-0.05],4.241e-188,***,Corns and callosities,Skin
K11_FISTULA,485,0.050 [0.046-0.05],5.888e-134,***,Colonic or urogenital fistula,Digestive
O15_DELIV_CAESAR,82,0.050 [0.036-0.06],1.948e-07,***,Single delivery by caesarean section,Pregnancy
FALLS,542,0.049 [0.033-0.07],4.191e-04,***,Falls/tendency to fall,Nervous
E4_MINERAL_MET,806,0.047 [0.045-0.05],1.000e-315,***,Disorders of mineral metabolism,Endocrine and metabolic
O15_MATERN_CARE_PELVIC_ABNORM,86,0.044 [0.032-0.06],2.642e-07,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.044 [0.037-0.05],4.970e-25,***,Viral and other specified intestinal infections,Infectious and parasitic
C3_CLL_WIDE,431,0.044 [0.040-0.05],1.940e-101,***,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, including Hilmo",Neoplasms
L12_DERMATITISECZEMA,8563,0.043 [0.039-0.05],2.269e-108,***,Dermatitis and eczema,Skin
H7_VITRBODYGLOBE,276,0.042 [0.035-0.05],1.714e-21,***,Disorders of vitreous body,Eye and adnexa
M13_SOFTTISSUEOTH,600,0.041 [0.028-0.05],6.059e-04,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
J10_PERITONSABSC,1910,0.040 [0.034-0.04],6.880e-47,***,Peritonsillar abscess,Respiratory
L12_DERMATITISNAS,2477,0.039 [0.033-0.04],1.078e-33,***,Dermatitis,Skin
M13_OSTEOPOROSIS,372,0.037 [0.028-0.05],5.769e-12,***,Osteoporosis,Musculoskeletal
ULCERPROCT,1091,0.037 [0.032-0.04],1.240e-56,***,Ulcerative proctitis,Digestive
J10_LOWCHRON,14991,0.036 [0.033-0.04],2.155e-95,***,Chronic lower respiratory diseases,Respiratory
D3_ANAEMIA_B12_DEF,5007,0.033 [0.032-0.03],1.000e-315,***,Vitamin B12 deficiency anaemia,Blood and immune
H7_OPTNERVE,2671,0.033 [0.032-0.03],1.000e-315,***,Disorders of optic nerve and visual pathways,Eye and adnexa
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.033 [0.029-0.04],3.735e-48,***,Melanocytic naevi of trunk,Neoplasms
AB1_VIRAL_WARTS,3425,0.032 [0.030-0.03],1.000e-315,***,Viral warts,Infectious and parasitic
