Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.575 [0.550-0.60],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.471 [0.402-0.54],5.609e-36,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
N14_CYSTITIS,693,0.461 [0.430-0.49],2.754e-177,***,Cystitis,Genitourinary
MEMLOSS,48,0.454 [0.327-0.58],5.632e-07,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.427 [0.392-0.46],4.256e-121,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.347 [0.307-0.39],1.552e-60,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_URINOTH,1485,0.323 [0.299-0.35],3.799e-147,***,Other diseases of urinary system,Genitourinary
E4_METABOLIA,4834,0.313 [0.288-0.34],2.962e-132,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.302 [0.240-0.36],1.631e-16,***,Status post-ami,Circulatory
VD_U,43,0.267 [0.196-0.34],4.271e-08,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.266 [0.190-0.34],1.654e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.226 [0.173-0.28],1.115e-11,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.223 [0.207-0.24],3.956e-152,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.210 [0.205-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_VASCDEM,107,0.208 [0.152-0.26],6.521e-08,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.157 [0.138-0.18],8.083e-51,***,Any mental disorder,Mental and behavioural
