Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.664 [0.640-0.69],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.474 [0.450-0.50],1.000e-315,***,Other diseases of urinary system,Genitourinary
J10_ACUTEUPPERINFEC,241,0.371 [0.317-0.43],3.709e-36,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
KRA_PSY_ANYMENTAL,2504,0.361 [0.345-0.38],1.000e-315,***,Any mental disorder,Mental and behavioural
K11_OTHDISDIG,25,0.339 [0.307-0.37],1.485e-90,***,Other diseases of the digestive system,Digestive
N14_MALEGEN,1375,0.323 [0.308-0.34],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_INFLUPNEU,534,0.282 [0.257-0.31],1.751e-100,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.255 [0.227-0.28],2.552e-66,***,Acute upper respiratory infections,Respiratory
AB1_BACT_INTEST_OTH,357,0.245 [0.239-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
G6_DEGENOTH,14,0.221 [0.183-0.26],2.390e-24,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.214 [0.178-0.25],3.377e-26,***,Memory loss,Mental and behavioural
F5_DEMINOTH,8,0.211 [0.148-0.28],1.768e-05,***,Dementia in other diseases classified elsewhere,Mental and behavioural
N14_PROSTHYPERPLA,3794,0.178 [0.171-0.19],1.000e-315,***,Hyperplasia of prostate,Genitourinary
AB1_OTHER_BACTERIAL,478,0.172 [0.137-0.21],1.369e-16,***,Other bacterial diseases,Infectious and parasitic
F5_DEPRESSIO,2165,0.156 [0.145-0.17],2.597e-166,***,Depression,Mental and behavioural
H7_CHALAZION,671,0.155 [0.148-0.16],1.000e-315,***,Chalazion,Eye and adnexa
C_DIFFICILE_ENTEROCOLITIS,2693,0.154 [0.150-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.149 [0.121-0.18],6.316e-21,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
VD_U,43,0.144 [0.123-0.17],2.953e-33,***,Vascular dementia (undefined),Mental and behavioural
E4_HYPERLIPMIX,365,0.133 [0.105-0.16],9.857e-15,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_MENTORG,85,0.132 [0.092-0.17],1.524e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_FH,518,0.129 [0.095-0.16],9.660e-08,***,Familial hypercholesterolemia,Endocrine and metabolic
H8_EXTERNAL,828,0.129 [0.120-0.14],2.670e-206,***,Diseases of external ear,Ear and mastoid
F5_DELIRIUM,173,0.128 [0.106-0.15],3.761e-25,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
I9_POSTAMI,149,0.121 [0.095-0.15],5.960e-14,***,Status post-ami,Circulatory
E4_LIPOPROT,7076,0.117 [0.102-0.13],1.002e-43,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
N14_CHRONEPHROPATH,18,0.117 [0.106-0.13],4.308e-89,***,Chronic nephritic syndrome,Genitourinary
L12_DISORDSKINAPPENDIX,424,0.116 [0.094-0.14],2.087e-21,***,Disorders of skin appendages,Skin
M13_HAMMERTOE,331,0.114 [0.093-0.13],6.744e-22,***,Other hammer toe(s) (acquired),Musculoskeletal
F5_VASCDEM,107,0.103 [0.075-0.13],1.010e-07,***,Vascular dementia,Mental and behavioural
M13_SYNOTEND,1267,0.102 [0.090-0.11],4.355e-60,***,Disorders of synovium and tendon,Musculoskeletal
J10_UPPERDIS,4085,0.098 [0.087-0.11],5.609e-54,***,Other diseases of upper respiratory tract,Respiratory
O15_PREG_OTHER_MAT_DISORD,1961,0.098 [0.086-0.11],5.222e-60,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
L12_INFECT_SKIN,518,0.097 [0.082-0.11],1.103e-28,***,Infections of the skin and subcutaneous tissue,Skin
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.088 [0.079-0.10],2.495e-66,***,Viral and other specified intestinal infections,Infectious and parasitic
E4_METABOLIA,4834,0.086 [0.065-0.11],2.091e-10,***,Metabolic disorders,Endocrine and metabolic
M13_HALLUXVALGUS,3980,0.084 [0.078-0.09],1.727e-151,***,Hallux valgus (acquired),Musculoskeletal
K11_FISTULA,485,0.081 [0.077-0.09],3.006e-288,***,Colonic or urogenital fistula,Digestive
J10_CHRONTONSADEN,5827,0.080 [0.075-0.09],7.970e-179,***,Chronic diseases of tonsils and adenoids,Respiratory
J10_SEPTDEV,498,0.079 [0.062-0.10],3.105e-15,***,Deviated nasal septum,Respiratory
H8_EXTOTITIS,1164,0.075 [0.066-0.08],1.878e-50,***,Otitis externa,Ear and mastoid
NEURODEGOTH,4178,0.069 [0.064-0.07],1.141e-155,***,Other degenerative diseases of the nervous system,Nervous
K11_INTESTOTH,398,0.069 [0.053-0.08],2.730e-13,***,Other diseases of intestines,Digestive
