Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.449 [0.428-0.47],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.314 [0.295-0.33],6.956e-222,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.249 [0.216-0.28],6.797e-43,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_DEMINOTH,8,0.175 [0.143-0.21],6.758e-22,***,Dementia in other diseases classified elsewhere,Mental and behavioural
G6_DEGENOTH,14,0.174 [0.151-0.20],1.453e-44,***,Other and unspecified degenerative diseases of nervous system,Nervous
KRA_PSY_ANYMENTAL,2504,0.161 [0.148-0.17],4.711e-133,***,Any mental disorder,Mental and behavioural
MEMLOSS,48,0.155 [0.128-0.18],7.146e-24,***,Memory loss,Mental and behavioural
K11_OTHDISDIG,25,0.144 [0.120-0.17],1.247e-26,***,Other diseases of the digestive system,Digestive
N14_MALEGEN,1376,0.135 [0.127-0.14],1.335e-257,***,Diseases of male genital organs,Genitourinary
AB1_BACT_INTEST_OTH,357,0.125 [0.119-0.13],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.107 [0.091-0.12],1.347e-33,***,Vascular dementia (undefined),Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.099 [0.096-0.10],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
K11_FISTULA,485,0.099 [0.094-0.10],1.000e-315,***,Colonic or urogenital fistula,Digestive
F5_ANXIETY,71,0.096 [0.077-0.11],1.262e-18,***,Other anxiety disorders,Mental and behavioural
F5_MENTORG,85,0.094 [0.060-0.13],0.009,**,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.090 [0.072-0.11],3.294e-18,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.088 [0.063-0.11],4.524e-06,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
M13_ENTESOPATHYOTH,48,0.086 [0.068-0.10],3.035e-14,***,Other enthesopathies,Musculoskeletal
M13_SOFTTISSUEOTH,600,0.081 [0.061-0.10],2.236e-09,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
E4_HYPERLIPNAS,1251,0.081 [0.055-0.11],3.165e-04,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_LIPOPROT,7076,0.079 [0.064-0.09],8.382e-21,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
E4_METABOLIA,4834,0.076 [0.056-0.10],8.452e-08,***,Metabolic disorders,Endocrine and metabolic
N14_PROSTHYPERPLA,3796,0.073 [0.069-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_VASCDEM,107,0.073 [0.049-0.10],5.149e-04,***,Vascular dementia,Mental and behavioural
I9_POSTAMI,149,0.072 [0.054-0.09],1.390e-10,***,Status post-ami,Circulatory
H7_CHALAZION,672,0.070 [0.066-0.07],7.534e-265,***,Chalazion,Eye and adnexa
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.069 [0.063-0.08],5.813e-99,***,Melanocytic naevi of trunk,Neoplasms
J10_PLEURA,140,0.069 [0.056-0.08],1.594e-20,***,Other diseases of pleura,Respiratory
M13_HAMMERTOE,331,0.068 [0.055-0.08],9.216e-18,***,Other hammer toe(s) (acquired),Musculoskeletal
N14_MENSIRREG,59,0.068 [0.051-0.08],1.208e-10,***,Irregular menses,Genitourinary
F5_DEPRESSIO,2165,0.067 [0.061-0.07],1.909e-102,***,Depression,Mental and behavioural
J10_INFLUPNEU,534,0.066 [0.052-0.08],3.023e-16,***,Influenza and pneumonia,Respiratory
NEURODEGOTH,4178,0.065 [0.061-0.07],1.155e-255,***,Other degenerative diseases of the nervous system,Nervous
N14_FEMALEINFERT,80,0.061 [0.047-0.08],9.027e-11,***,Female infertility,Genitourinary
N14_CHRONEPHROPATH,18,0.061 [0.051-0.07],1.094e-23,***,Chronic nephritic syndrome,Genitourinary
J10_SEPTDEV,498,0.059 [0.048-0.07],1.529e-20,***,Deviated nasal septum,Respiratory
H7_PARASTRAB,7,0.059 [0.039-0.08],0.001,**,Paralytic strabismus,Eye and adnexa
N14_FEMALEGENNONINF,279,0.058 [0.043-0.07],2.058e-08,***,Noninflammatory disorders of female genital tract,Genitourinary
AUD,259,0.050 [0.036-0.06],2.697e-06,***,"Alcohol use disorder, ICD-based",Mental and behavioural
M13_HALLUXVALGUS,3980,0.049 [0.045-0.05],1.528e-115,***,Hallux valgus (acquired),Musculoskeletal
CD2_BENIGN_MELANOCYTIC,521,0.049 [0.038-0.06],2.382e-14,***,Melanocytic naevi,Neoplasms
J10_PLEURPLAGUE,310,0.049 [0.046-0.05],5.846e-241,***,Pleural plaque,Respiratory
N14_OVARYCYST,987,0.048 [0.043-0.05],7.564e-77,***,Ovarian cyst,Genitourinary
M13_MYALGIA,253,0.043 [0.035-0.05],1.510e-19,***,Myalgia,Musculoskeletal
I9_HEARTFAIL,682,0.042 [0.033-0.05],2.553e-14,***,"Heart failure, strict",Circulatory
L12_ROSACEANAS,82,0.040 [0.032-0.05],3.824e-18,***,Other and unspecified rosacea,Skin
N14_MENORRHAGIA,718,0.040 [0.032-0.05],3.724e-15,***,Menorrhagia,Genitourinary
COPD_EARLY,512,0.040 [0.037-0.04],5.171e-144,***,Early onset COPD,Respiratory
J10_PNEUMOTHORAX,46,0.038 [0.029-0.05],3.719e-10,***,Pneumothorax,Respiratory
K11_INTESTOTH,398,0.038 [0.025-0.05],0.003,**,Other diseases of intestines,Digestive
K11_DISORD_TEETH,111,0.038 [0.026-0.05],9.892e-05,***,Other disorders of teeth and supporting structures,Digestive
AD_AM,451,0.037 [0.030-0.04],5.929e-17,***,Alzheimer disease (Atypical or mixed),Nervous
CD2_BENIGN_OVARY,144,0.037 [0.030-0.04],7.580e-21,***,Benign neoplasm of ovary,Neoplasms
N14_FIOTHNAS,100,0.033 [0.022-0.05],0.007,**,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
J10_PHARYNGITIS,88,0.033 [0.021-0.05],0.045,*,Acute pharyngitis,Respiratory
CD2_BENIGN_THYROID,151,0.033 [0.030-0.04],2.862e-120,***,Benign neoplasm of thyroid gland,Neoplasms
J10_EMPHYSEMA,365,0.032 [0.030-0.04],3.263e-106,***,Emphysema,Respiratory
KRA_PSY_DEMENTIA,2863,0.032 [0.029-0.04],1.219e-70,***,Any dementia,Mental and behavioural
K11_HERNIA,6152,0.031 [0.028-0.03],1.109e-61,***,Hernia,Digestive
F5_DEMENTIA,3308,0.031 [0.027-0.03],3.572e-73,***,Dementia,Mental and behavioural
C3_BRONCHUS_LUNG,574,0.031 [0.028-0.03],6.210e-81,***,Malignant neoplasm of bronchus and lung,Neoplasms
G6_NEURODEGENERATIVE,4069,0.030 [0.027-0.03],2.879e-87,***,Unspecific neurodegenerative disorder,Nervous
N14_ENDOMETRIOSIS_UTERUS,193,0.029 [0.024-0.03],1.287e-22,***,Adenomyosis (Endometriosis of uterus),Genitourinary
C3_LUNG_NONSMALL,527,0.029 [0.026-0.03],3.637e-89,***,Non-small cell lung cancer,Neoplasms
K11_GASTRODUOULC,227,0.028 [0.022-0.03],3.625e-15,***,Gastroduodenal ulcer,Digestive
N14_ORHCEPINDIDYMITIS,99,0.028 [0.020-0.04],1.737e-05,***,Orchitis and epididymitis,Genitourinary
CD2_LYMPHOID_LEUKAEMIA,767,0.027 [0.025-0.03],1.290e-212,***,Lymphoid leukaemia,Neoplasms
L12_EPIDERMALTHICKOTH,11,0.027 [0.017-0.04],0.037,*,Other epidermal thickening,Skin
C3_KIDNEY_NOTRENALPELVIS,210,0.027 [0.022-0.03],3.955e-19,***,"Malignant neoplasm of kidney, except renal pelvis",Neoplasms
K11_HAEMORR,329,0.026 [0.017-0.04],0.042,*,Haemorrhoids and perianal venous thrombosis,Digestive
F5_ALZHDEMENT,2076,0.026 [0.023-0.03],3.099e-57,***,Dementia in Alzheimer disease,Mental and behavioural
O15_LABOUR_MALPOS,202,0.025 [0.017-0.03],1.198e-04,***,Obstructed labour due to malposition and malpresentation of fetus,Pregnancy
O15_PREG_OTHER_MAT_DISORD,1961,0.025 [0.017-0.03],2.549e-04,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
CD2_FOLLICULAR_LYMPHOMA,5808,0.025 [0.024-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
N14_PHIMOSIS,4306,0.025 [0.023-0.03],1.800e-116,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
N14_BENIGNMAMDYSP,134,0.024 [0.018-0.03],7.107e-08,***,Benign mammary dysplasia,Genitourinary
N14_CALCUKIDUR,1321,0.024 [0.020-0.03],5.559e-25,***,Calculus of kidney and ureter,Genitourinary
G6_ALZHEIMER,2982,0.024 [0.021-0.03],7.023e-58,***,Alzheimer disease,Nervous
C3_ANUS_ANALCANAL,76,0.023 [0.020-0.03],9.865e-38,***,Malignant neoplasm of anus and anal canal,Neoplasms
