Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.528 [0.510-0.55],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.334 [0.313-0.36],5.405e-206,***,Other diseases of urinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.290 [0.274-0.30],1.088e-301,***,Any mental disorder,Mental and behavioural
F5_DEMINOTH,8,0.286 [0.259-0.31],8.716e-90,***,Dementia in other diseases classified elsewhere,Mental and behavioural
N14_MALEGEN,1375,0.266 [0.254-0.28],1.000e-315,***,Diseases of male genital organs,Genitourinary
E4_HYPERLIPMIX,365,0.236 [0.201-0.27],1.049e-35,***,Mixed hyperlipidaemia,Endocrine and metabolic
G6_DEGENOTH,14,0.235 [0.222-0.25],5.246e-263,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.208 [0.174-0.24],2.849e-27,***,Memory loss,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.170 [0.135-0.20],6.514e-16,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.165 [0.158-0.17],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.151 [0.135-0.17],6.918e-73,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
VD_U,43,0.151 [0.134-0.17],2.365e-67,***,Vascular dementia (undefined),Mental and behavioural
N14_PROSTHYPERPLA,3795,0.144 [0.139-0.15],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_MENTORG,85,0.142 [0.106-0.18],5.906e-09,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
J10_INFLUPNEU,534,0.137 [0.122-0.15],4.313e-62,***,Influenza and pneumonia,Respiratory
H7_CHALAZION,671,0.128 [0.122-0.13],1.000e-315,***,Chalazion,Eye and adnexa
K11_OTHDISDIG,25,0.126 [0.102-0.15],2.340e-18,***,Other diseases of the digestive system,Digestive
F5_DEPRESSIO,2165,0.121 [0.112-0.13],8.676e-152,***,Depression,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.119 [0.116-0.12],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
J10_UPPERINFEC,1002,0.117 [0.099-0.14],2.745e-31,***,Acute upper respiratory infections,Respiratory
F5_VASCDEM,107,0.114 [0.090-0.14],4.253e-15,***,Vascular dementia,Mental and behavioural
M13_SOFTTISSUEOTH,600,0.098 [0.077-0.12],3.946e-14,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
M13_HAMMERTOE,331,0.096 [0.078-0.11],5.439e-19,***,Other hammer toe(s) (acquired),Musculoskeletal
K11_FISTULA,485,0.086 [0.081-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
N14_CHRONEPHROPATH,18,0.083 [0.072-0.09],1.776e-44,***,Chronic nephritic syndrome,Genitourinary
K11_INTESTOTH,398,0.076 [0.062-0.09],6.626e-20,***,Other diseases of intestines,Digestive
L12_DISORDSKINAPPENDIX,424,0.076 [0.060-0.09],1.251e-13,***,Disorders of skin appendages,Skin
J10_SEPTDEV,498,0.076 [0.061-0.09],5.316e-18,***,Deviated nasal septum,Respiratory
E4_LIPOPROT,7076,0.071 [0.056-0.09],6.343e-15,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
N14_MENSIRREG,59,0.065 [0.048-0.08],6.143e-09,***,Irregular menses,Genitourinary
O15_PREG_OTHER_MAT_DISORD,1961,0.065 [0.056-0.07],1.163e-38,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
N14_OVARYCYST,986,0.065 [0.060-0.07],5.305e-129,***,Ovarian cyst,Genitourinary
M13_HALLUXVALGUS,3980,0.065 [0.059-0.07],1.536e-129,***,Hallux valgus (acquired),Musculoskeletal
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.062 [0.056-0.07],5.861e-110,***,Melanocytic naevi of trunk,Neoplasms
J10_PLEURA,140,0.061 [0.049-0.07],3.515e-18,***,Other diseases of pleura,Respiratory
M13_SYNOTEND,1267,0.058 [0.050-0.07],5.091e-36,***,Disorders of synovium and tendon,Musculoskeletal
H7_PARASTRAB,7,0.058 [0.038-0.08],0.005,**,Paralytic strabismus,Eye and adnexa
I9_POSTAMI,149,0.057 [0.040-0.07],4.943e-06,***,Status post-ami,Circulatory
M13_MYALGIA,253,0.057 [0.047-0.07],5.346e-24,***,Myalgia,Musculoskeletal
I9_HEARTFAIL,682,0.056 [0.046-0.07],4.267e-23,***,"Heart failure, strict",Circulatory
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.056 [0.048-0.06],2.179e-39,***,Viral and other specified intestinal infections,Infectious and parasitic
L12_INFECT_SKIN,518,0.055 [0.040-0.07],8.266e-07,***,Infections of the skin and subcutaneous tissue,Skin
AD_AM,451,0.055 [0.047-0.06],2.529e-38,***,Alzheimer disease (Atypical or mixed),Nervous
N14_FEMALEINFERT,80,0.054 [0.038-0.07],1.067e-06,***,Female infertility,Genitourinary
H8_EXTERNAL,828,0.053 [0.047-0.06],2.628e-62,***,Diseases of external ear,Ear and mastoid
J10_CHRONTONSADEN,5827,0.052 [0.048-0.06],1.657e-128,***,Chronic diseases of tonsils and adenoids,Respiratory
N14_MENORRHAGIA,717,0.049 [0.040-0.06],5.092e-22,***,Menorrhagia,Genitourinary
NEURODEGOTH,4178,0.048 [0.044-0.05],2.926e-128,***,Other degenerative diseases of the nervous system,Nervous
J10_PLEURPLAGUE,310,0.048 [0.045-0.05],2.590e-218,***,Pleural plaque,Respiratory
L12_FOLICULAROTH,12,0.046 [0.030-0.06],0.002,**,Other follicular disorders,Skin
