Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.390 [0.379-0.40],1.000e-315,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.350 [0.307-0.39],7.292e-54,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_URINOTH,1485,0.281 [0.269-0.29],1.000e-315,***,Other diseases of urinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.275 [0.261-0.29],1.000e-315,***,Any mental disorder,Mental and behavioural
J10_INFLUPNEU,534,0.267 [0.245-0.29],4.493e-123,***,Influenza and pneumonia,Respiratory
N14_MALEGEN,1375,0.249 [0.238-0.26],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_UPPERINFEC,1002,0.237 [0.216-0.26],1.616e-100,***,Acute upper respiratory infections,Respiratory
MEMLOSS,48,0.186 [0.131-0.24],6.352e-06,***,Memory loss,Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.170 [0.139-0.20],3.953e-21,***,Other bacterial diseases,Infectious and parasitic
E4_HYPERLIPNAS,1251,0.147 [0.130-0.17],1.204e-53,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_PROSTHYPERPLA,3795,0.135 [0.130-0.14],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H8_EXTERNAL,828,0.123 [0.115-0.13],1.845e-234,***,Diseases of external ear,Ear and mastoid
F5_DEPRESSIO,2165,0.118 [0.109-0.13],8.842e-140,***,Depression,Mental and behavioural
E4_LIPOPROTNAS,242,0.117 [0.085-0.15],3.438e-07,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
J10_UPPERDIS,4085,0.113 [0.104-0.12],1.140e-116,***,Other diseases of upper respiratory tract,Respiratory
H7_CHALAZION,671,0.112 [0.107-0.12],1.000e-315,***,Chalazion,Eye and adnexa
VD_U,43,0.112 [0.082-0.14],8.454e-08,***,Vascular dementia (undefined),Mental and behavioural
ALCOHOLACUTE10,1,0.108 [0.072-0.14],7.206e-04,***,"Acute alcohol intoxication, ICD10",Mental and behavioural
E4_LIPOPROT,7076,0.107 [0.097-0.12],1.984e-92,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_ANXIETY,71,0.103 [0.083-0.12],5.370e-18,***,Other anxiety disorders,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.102 [0.096-0.11],1.830e-271,***,Other bacterial intestinal infections,Infectious and parasitic
E4_FH,518,0.101 [0.081-0.12],8.423e-18,***,Familial hypercholesterolemia,Endocrine and metabolic
L12_DISORDSKINAPPENDIX,424,0.097 [0.083-0.11],3.120e-37,***,Disorders of skin appendages,Skin
M13_HAMMERTOE,331,0.092 [0.079-0.11],2.705e-39,***,Other hammer toe(s) (acquired),Musculoskeletal
E4_HYPERLIPMIX,365,0.089 [0.075-0.10],3.279e-29,***,Mixed hyperlipidaemia,Endocrine and metabolic
M13_SYNOTEND,1267,0.086 [0.077-0.10],1.492e-67,***,Disorders of synovium and tendon,Musculoskeletal
E4_METABOLIA,4834,0.083 [0.068-0.10],6.297e-24,***,Metabolic disorders,Endocrine and metabolic
O15_PREG_OTHER_MAT_DISORD,1961,0.081 [0.073-0.09],3.189e-82,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
N14_FEMALEGENNONINF,279,0.080 [0.062-0.10],2.890e-14,***,Noninflammatory disorders of female genital tract,Genitourinary
CD2_BENIGN_COLON_NOS,212,0.079 [0.057-0.10],1.450e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
F5_VASCDEM,107,0.078 [0.049-0.11],0.033,*,Vascular dementia,Mental and behavioural
L12_INFECT_SKIN,518,0.078 [0.066-0.09],1.855e-29,***,Infections of the skin and subcutaneous tissue,Skin
F5_DELIRIUM,173,0.078 [0.051-0.10],0.002,**,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
I9_POSTAMI,149,0.076 [0.057-0.10],8.296e-10,***,Status post-ami,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.075 [0.073-0.08],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
H8_EXTOTITIS,1164,0.074 [0.067-0.08],4.452e-86,***,Otitis externa,Ear and mastoid
J10_PLEURPLAGUE,310,0.067 [0.064-0.07],1.000e-315,***,Pleural plaque,Respiratory
N14_URETHRAOTH,610,0.067 [0.058-0.08],3.088e-44,***,Other disorders of urethra and urinary system,Genitourinary
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.066 [0.060-0.07],2.736e-84,***,Viral and other specified intestinal infections,Infectious and parasitic
AUD,259,0.061 [0.042-0.08],2.330e-04,***,"Alcohol use disorder, ICD-based",Mental and behavioural
N14_PHIMOSIS,4306,0.058 [0.056-0.06],1.000e-315,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
KRA_PSY_DEMENTIA,2863,0.057 [0.052-0.06],3.288e-93,***,Any dementia,Mental and behavioural
L12_CORNSANDCALLOS,491,0.057 [0.052-0.06],2.661e-131,***,Corns and callosities,Skin
N14_FIOTHNAS,100,0.056 [0.043-0.07],4.658e-12,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
F5_DEMENTIA,3309,0.056 [0.051-0.06],8.338e-102,***,Dementia,Mental and behavioural
N14_MENSIRREG,59,0.055 [0.037-0.07],3.329e-04,***,Irregular menses,Genitourinary
J10_CHRONTONSADEN,5827,0.054 [0.050-0.06],2.071e-109,***,Chronic diseases of tonsils and adenoids,Respiratory
N14_CHRONEPHROPATH,18,0.054 [0.042-0.07],3.160e-14,***,Chronic nephritic syndrome,Genitourinary
NEURODEGOTH,4178,0.052 [0.048-0.06],3.022e-101,***,Other degenerative diseases of the nervous system,Nervous
G6_NEURODEGENERATIVE,4070,0.052 [0.048-0.06],1.541e-138,***,Unspecific neurodegenerative disorder,Nervous
