Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.610 [0.579-0.64],1.000e-315,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.511 [0.480-0.54],9.015e-229,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.371 [0.341-0.40],9.965e-124,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.290 [0.237-0.34],2.840e-21,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.286 [0.216-0.36],2.207e-10,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_HYPERLIPNAS,1251,0.253 [0.221-0.28],2.741e-50,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.232 [0.226-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
KRA_PSY_ANYMENTAL,2504,0.216 [0.200-0.23],1.542e-152,***,Any mental disorder,Mental and behavioural
E4_FH,518,0.214 [0.176-0.25],1.020e-22,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_LIPOPROTNAS,242,0.207 [0.145-0.27],1.926e-05,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.207 [0.183-0.23],1.139e-60,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.205 [0.164-0.24],4.555e-18,***,Status post-ami,Circulatory
E4_HYPERLIPMIX,365,0.199 [0.168-0.23],2.012e-32,***,Mixed hyperlipidaemia,Endocrine and metabolic
VD_U,43,0.189 [0.157-0.22],5.814e-26,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.177 [0.127-0.23],9.879e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
N14_MALEGEN,1376,0.171 [0.161-0.18],6.782e-249,***,Diseases of male genital organs,Genitourinary
F5_DELIRIUM,173,0.167 [0.138-0.20],1.358e-23,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.164 [0.148-0.18],4.853e-80,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
C_DIFFICILE_ENTEROCOLITIS,2693,0.153 [0.149-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.138 [0.102-0.17],1.926e-08,***,Vascular dementia,Mental and behavioural
N14_CHRONEPHROPATH,18,0.100 [0.089-0.11],6.397e-66,***,Chronic nephritic syndrome,Genitourinary
H7_CHALAZION,671,0.099 [0.095-0.10],1.000e-315,***,Chalazion,Eye and adnexa
K11_INTESTOTH,398,0.097 [0.081-0.11],8.148e-26,***,Other diseases of intestines,Digestive
N14_PROSTHYPERPLA,3796,0.094 [0.089-0.10],1.000e-315,***,Hyperplasia of prostate,Genitourinary
AUD,259,0.089 [0.072-0.11],2.755e-19,***,"Alcohol use disorder, ICD-based",Mental and behavioural
K11_FISTULA,485,0.087 [0.083-0.09],1.297e-292,***,Colonic or urogenital fistula,Digestive
N14_FEMALEINFERT,80,0.080 [0.065-0.10],5.479e-20,***,Female infertility,Genitourinary
F5_DEPRESSIO,2165,0.080 [0.072-0.09],4.183e-92,***,Depression,Mental and behavioural
M13_HAMMERTOE,331,0.079 [0.062-0.10],2.357e-14,***,Other hammer toe(s) (acquired),Musculoskeletal
NEURODEGOTH,4178,0.074 [0.069-0.08],3.230e-196,***,Other degenerative diseases of the nervous system,Nervous
M13_HALLUXVALGUS,3980,0.074 [0.068-0.08],8.039e-147,***,Hallux valgus (acquired),Musculoskeletal
AD_AM,451,0.071 [0.060-0.08],1.594e-27,***,Alzheimer disease (Atypical or mixed),Nervous
J10_PLEURA,140,0.071 [0.057-0.08],1.080e-18,***,Other diseases of pleura,Respiratory
M13_RADICULOPATHY,15,0.070 [0.048-0.09],8.091e-05,***,Radiculopathy,Musculoskeletal
K11_HAEMORR,329,0.070 [0.050-0.09],1.012e-06,***,Haemorrhoids and perianal venous thrombosis,Digestive
I9_UAP,1483,0.068 [0.053-0.08],7.996e-13,***,Unstable angina pectoris,Circulatory
H7_PARASTRAB,7,0.064 [0.044-0.08],7.801e-05,***,Paralytic strabismus,Eye and adnexa
J10_SEPTDEV,498,0.062 [0.049-0.08],1.037e-13,***,Deviated nasal septum,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.060 [0.055-0.07],2.137e-95,***,Melanocytic naevi of trunk,Neoplasms
