Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.598 [0.575-0.62],1.000e-315,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.492 [0.459-0.52],2.133e-186,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.324 [0.297-0.35],1.555e-116,***,Other diseases of urinary system,Genitourinary
N14_MALEGEN,1375,0.281 [0.266-0.30],1.000e-315,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.279 [0.264-0.29],6.664e-278,***,Any mental disorder,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.232 [0.226-0.24],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_HYPERLIPMIX,365,0.177 [0.150-0.20],1.063e-31,***,Mixed hyperlipidaemia,Endocrine and metabolic
J10_ACUTEUPPERINFEC,241,0.163 [0.131-0.19],3.098e-18,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_PROSTHYPERPLA,3795,0.154 [0.147-0.16],1.000e-315,***,Hyperplasia of prostate,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.145 [0.141-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DEPRESSIO,2165,0.142 [0.132-0.15],3.940e-165,***,Depression,Mental and behavioural
J10_INFLUPNEU,534,0.134 [0.120-0.15],4.515e-73,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.133 [0.113-0.15],7.912e-34,***,Acute upper respiratory infections,Respiratory
H7_CHALAZION,671,0.133 [0.126-0.14],1.000e-315,***,Chalazion,Eye and adnexa
N14_CHRONEPHROPATH,18,0.120 [0.109-0.13],9.409e-92,***,Chronic nephritic syndrome,Genitourinary
M13_HAMMERTOE,331,0.115 [0.099-0.13],3.615e-38,***,Other hammer toe(s) (acquired),Musculoskeletal
M13_SYNOTEND,1267,0.102 [0.095-0.11],1.239e-182,***,Disorders of synovium and tendon,Musculoskeletal
J10_SEPTDEV,498,0.095 [0.081-0.11],7.337e-33,***,Deviated nasal septum,Respiratory
L12_INFECT_SKIN,518,0.093 [0.079-0.11],1.301e-31,***,Infections of the skin and subcutaneous tissue,Skin
M13_ENTESOPATHYOTH,48,0.091 [0.071-0.11],3.284e-14,***,Other enthesopathies,Musculoskeletal
O15_PREG_OTHER_MAT_DISORD,1961,0.088 [0.080-0.10],1.179e-94,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
AB1_OTHER_BACTERIAL,478,0.084 [0.058-0.11],3.100e-05,***,Other bacterial diseases,Infectious and parasitic
M13_HALLUXVALGUS,3980,0.082 [0.077-0.09],3.098e-215,***,Hallux valgus (acquired),Musculoskeletal
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.072 [0.066-0.08],1.591e-95,***,Melanocytic naevi of trunk,Neoplasms
K11_INTESTOTH,398,0.072 [0.053-0.09],9.748e-09,***,Other diseases of intestines,Digestive
L12_DISORDSKINAPPENDIX,424,0.071 [0.057-0.08],6.783e-19,***,Disorders of skin appendages,Skin
H8_EXTERNAL,828,0.066 [0.062-0.07],8.653e-165,***,Diseases of external ear,Ear and mastoid
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.066 [0.059-0.07],4.420e-77,***,Viral and other specified intestinal infections,Infectious and parasitic
H8_NONSUPPNAS,1145,0.064 [0.059-0.07],6.781e-145,***,Nonsuppurative otitis media,Ear and mastoid
K11_HAEMORR,329,0.062 [0.046-0.08],4.972e-08,***,Haemorrhoids and perianal venous thrombosis,Digestive
FALLS,542,0.062 [0.040-0.08],0.006,**,Falls/tendency to fall,Nervous
J10_CHRONTONSADEN,5827,0.062 [0.057-0.07],2.249e-168,***,Chronic diseases of tonsils and adenoids,Respiratory
N14_MENSIRREG,59,0.059 [0.042-0.08],5.297e-06,***,Irregular menses,Genitourinary
F5_DELIRIUM,173,0.058 [0.036-0.08],0.039,*,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
J10_UPPERDIS,4085,0.057 [0.048-0.07],1.480e-29,***,Other diseases of upper respiratory tract,Respiratory
CD2_BENIGN_THYROID,151,0.051 [0.048-0.05],3.771e-269,***,Benign neoplasm of thyroid gland,Neoplasms
K11_FISTULA,485,0.051 [0.047-0.06],8.001e-110,***,Colonic or urogenital fistula,Digestive
N14_ORHCEPINDIDYMITIS,99,0.050 [0.035-0.06],1.208e-05,***,Orchitis and epididymitis,Genitourinary
K11_OTHANRECT,204,0.046 [0.035-0.06],6.951e-10,***,Other diseases of anus and rectum,Digestive
K11_HERNIA,6152,0.044 [0.039-0.05],4.638e-72,***,Hernia,Digestive
H7_RETINALDETACHBREAK,53,0.042 [0.033-0.05],2.078e-13,***,Retinal detachment with retinal break,Eye and adnexa
L12_ABSCESS_CUT,66,0.041 [0.027-0.05],0.003,**,"Cutaneous abscess, furuncle and carbuncle",Skin
E4_LIPOPROT,7076,0.040 [0.025-0.05],0.029,*,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
CD2_BENIGN_MELANOCYTIC,521,0.039 [0.030-0.05],2.037e-13,***,Melanocytic naevi,Neoplasms
M13_OSTEOMYELITIS,308,0.039 [0.033-0.04],1.811e-31,***,Osteomyelitis,Musculoskeletal
I9_HEARTFAIL,682,0.038 [0.032-0.04],3.757e-28,***,"Heart failure, strict",Circulatory
M13_POLYARTHRITIS,1672,0.038 [0.034-0.04],7.506e-113,***,"Polyarthritis, unspecified",Musculoskeletal
J10_PHARYNGITIS,88,0.037 [0.025-0.05],2.927e-04,***,Acute pharyngitis,Respiratory
L12_CORNSANDCALLOS,491,0.037 [0.034-0.04],1.916e-117,***,Corns and callosities,Skin
H8_EXTOTITIS,1164,0.037 [0.030-0.04],1.300e-22,***,Otitis externa,Ear and mastoid
M13_POSTOPMUSCULOSKE,86,0.036 [0.028-0.04],1.407e-13,***,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
J10_PLEURA,140,0.035 [0.023-0.05],0.006,**,Other diseases of pleura,Respiratory
