Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.660 [0.636-0.68],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.536 [0.499-0.57],8.220e-172,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.456 [0.391-0.52],3.806e-38,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.417 [0.383-0.45],9.005e-122,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.379 [0.277-0.48],6.844e-08,***,Memory loss,Mental and behavioural
E4_FH,518,0.341 [0.304-0.38],3.210e-66,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.328 [0.304-0.35],7.099e-151,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.314 [0.253-0.37],1.081e-18,***,Status post-ami,Circulatory
N14_URINOTH,1485,0.301 [0.269-0.33],5.546e-70,***,Other diseases of urinary system,Genitourinary
AB1_BACT_INTEST_OTH,357,0.251 [0.246-0.26],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.228 [0.171-0.29],1.318e-09,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.226 [0.209-0.24],1.010e-158,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.220 [0.152-0.29],3.562e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.186 [0.141-0.23],1.603e-10,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.170 [0.120-0.22],6.007e-06,***,Vascular dementia,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.150 [0.146-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
KRA_PSY_ANYMENTAL,2504,0.129 [0.111-0.15],1.576e-42,***,Any mental disorder,Mental and behavioural
I9_UAP,1483,0.127 [0.107-0.15],1.746e-30,***,Unstable angina pectoris,Circulatory
AUD,259,0.115 [0.102-0.13],1.686e-58,***,"Alcohol use disorder, ICD-based",Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.110 [0.076-0.14],9.990e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_HAEMORR,329,0.104 [0.079-0.13],4.274e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
N14_CHRONEPHROPATH,18,0.099 [0.089-0.11],6.595e-71,***,Chronic nephritic syndrome,Genitourinary
K11_INTESTOTH,398,0.093 [0.075-0.11],3.550e-20,***,Other diseases of intestines,Digestive
AD_AM,451,0.092 [0.075-0.11],3.657e-20,***,Alzheimer disease (Atypical or mixed),Nervous
F5_DEMENTIA,3309,0.081 [0.073-0.09],2.060e-84,***,Dementia,Mental and behavioural
NEURODEGOTH,4178,0.079 [0.073-0.09],9.519e-129,***,Other degenerative diseases of the nervous system,Nervous
G6_NEURODEGENERATIVE,4070,0.077 [0.071-0.08],3.063e-116,***,Unspecific neurodegenerative disorder,Nervous
KRA_PSY_DEMENTIA,2863,0.077 [0.068-0.09],1.182e-65,***,Any dementia,Mental and behavioural
N14_FEMALEINFERT,80,0.076 [0.061-0.09],2.954e-19,***,Female infertility,Genitourinary
I9_IHD,7725,0.074 [0.064-0.08],1.518e-42,***,"Ischaemic heart disease, wide definition",Circulatory
N14_MALEGEN,1375,0.071 [0.064-0.08],1.247e-85,***,Diseases of male genital organs,Genitourinary
M13_HALLUXVALGUS,3980,0.069 [0.064-0.07],3.812e-152,***,Hallux valgus (acquired),Musculoskeletal
G6_ALZHEIMER,2982,0.064 [0.057-0.07],3.189e-71,***,Alzheimer disease,Nervous
G6_MIGRAINE_WITH_AURA,143,0.063 [0.053-0.07],1.120e-31,***,Migraine with aura,Nervous
M13_RADICULOPATHY,15,0.063 [0.042-0.08],0.001,**,Radiculopathy,Musculoskeletal
H7_CHALAZION,671,0.061 [0.057-0.06],1.091e-175,***,Chalazion,Eye and adnexa
E4_HYPERLIPMIX,365,0.060 [0.045-0.08],3.203e-09,***,Mixed hyperlipidaemia,Endocrine and metabolic
F5_ALZHDEMENT,2076,0.059 [0.052-0.07],2.436e-49,***,Dementia in Alzheimer disease,Mental and behavioural
I9_CORATHER,8695,0.059 [0.051-0.07],3.100e-44,***,Coronary atherosclerosis,Circulatory
I9_ANGINA,5810,0.058 [0.049-0.07],2.543e-27,***,Angina pectoris,Circulatory
CD2_BENIGN_COLORECANI,1443,0.058 [0.047-0.07],1.149e-22,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
I9_CHD,6392,0.057 [0.047-0.07],1.701e-26,***,Major coronary heart disease event,Circulatory
H8_NONSUPPNAS,1145,0.055 [0.049-0.06],5.159e-65,***,Nonsuppurative otitis media,Ear and mastoid
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.050 [0.042-0.06],1.438e-33,***,Non-follicular lymphoma,Neoplasms
K11_FISTULA,485,0.048 [0.044-0.05],1.401e-95,***,Colonic or urogenital fistula,Digestive
J10_PLEURA,140,0.047 [0.036-0.06],2.456e-10,***,Other diseases of pleura,Respiratory
M13_HAMMERTOE,331,0.047 [0.033-0.06],1.974e-06,***,Other hammer toe(s) (acquired),Musculoskeletal
CD2_BENIGN_THYROID,151,0.045 [0.043-0.05],8.538e-243,***,Benign neoplasm of thyroid gland,Neoplasms
N14_FIOTHNAS,100,0.043 [0.031-0.05],9.635e-08,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
CD2_BENIGN_OTHERDIGESTIVE,74,0.043 [0.032-0.05],1.229e-08,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_PLEURPLAGUE,310,0.042 [0.040-0.05],1.004e-189,***,Pleural plaque,Respiratory
