Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
I9_HYPTENSRD,30,0.162 [0.156-0.17],1.000e-315,***,Hypertensive Renal Disease,Circulatory
N14_CYSTITIS,693,0.146 [0.125-0.17],5.604e-37,***,Cystitis,Genitourinary
N14_RENALTUB,449,0.135 [0.127-0.14],4.100e-240,***,Renal tubulo-interstitial diseases,Genitourinary
K11_OESSTODUO,43,0.118 [0.073-0.16],0.048,*,"Diseases of oesophagus, stomach and duodenum",Digestive
N14_URINOTH,1485,0.111 [0.096-0.13],4.686e-43,***,Other diseases of urinary system,Genitourinary
K11_OTHENTERCOL,751,0.099 [0.091-0.11],2.826e-126,***,Other noninfective gastroenteritis and colitis,Digestive
M13_MYALGIA,253,0.094 [0.081-0.11],6.162e-37,***,Myalgia,Musculoskeletal
M13_LIMBPAIN,197,0.092 [0.070-0.11],1.691e-10,***,Pain in limb,Musculoskeletal
K11_FUNCDYSP,169,0.089 [0.083-0.10],6.386e-152,***,Functional dyspepsia,Digestive
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.084 [0.081-0.09],1.000e-315,***,Non-follicular lymphoma,Neoplasms
N14_FEMGENPAIN,145,0.083 [0.066-0.10],7.618e-16,***,Pain and other conditions associated with female genital organs and menstrual cycle,Genitourinary
O15_ABORT_MEDICAL,68,0.077 [0.055-0.10],3.357e-06,***,Medical abortion,Pregnancy
M13_SOFTTISSUE,1904,0.075 [0.066-0.08],3.306e-48,***,Soft tissue disorders,Musculoskeletal
K11_ORAL,488,0.074 [0.050-0.10],3.251e-04,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
M13_SHOULDER,206,0.067 [0.043-0.09],0.010,*,Shoulder lesions,Musculoskeletal
CD2_BENIGN_MELANOCYTIC_LOWERLIMB,5,0.059 [0.043-0.08],3.268e-07,***,"Melanocytic naevi of lower limb, including hip",Neoplasms
H8_OTHEREAR,3939,0.058 [0.052-0.06],9.863e-65,***,Other disorders of ear,Ear and mastoid
E4_HYPERLIPMIX,365,0.058 [0.051-0.06],1.139e-62,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_FEMALEINFERT,80,0.056 [0.042-0.07],5.186e-09,***,Female infertility,Genitourinary
CD2_HODGKIN_LYMPHOMA,268,0.056 [0.054-0.06],1.000e-315,***,"Hodgkin lymphoma, hilmo",Neoplasms
N14_FEMALEGENNONINF,279,0.055 [0.041-0.07],4.853e-09,***,Noninflammatory disorders of female genital tract,Genitourinary
ULCEROTH,633,0.053 [0.049-0.06],8.827e-194,***,Other ulcerative colitis,Digestive
J10_PLEURPLAGUE,310,0.052 [0.050-0.05],1.000e-315,***,Pleural plaque,Respiratory
H8_HL_MIX_NAS,509,0.051 [0.045-0.06],1.364e-69,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
K11_ORAL_LICHEN_PLANUS,6,0.050 [0.040-0.06],7.507e-17,***,Oral lichen planus,Digestive
CD2_BENIGN_COLON_NOS,212,0.048 [0.036-0.06],2.536e-09,***,"Benign neoplasm: Colon, unspecified",Neoplasms
D3_AGRANULOCYTOSIS,347,0.044 [0.042-0.05],1.690e-219,***,Agranulocytosis,Blood and immune
O15_PREG_PROLONGED,37,0.041 [0.029-0.05],5.809e-06,***,Prolonged pregnancy,Pregnancy
CD2_BENIGN_PAROTID,171,0.041 [0.037-0.04],1.187e-116,***,Benign neoplasm: Parotid gland,Neoplasms
O15_LABOUR_FETAL_STRESS,65,0.040 [0.028-0.05],1.425e-05,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
N14_FIOTHNAS,100,0.040 [0.030-0.05],6.022e-08,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
I9_THAORTANEUR,1182,0.040 [0.037-0.04],9.408e-113,***,Thoracic aortic aneurysm,Circulatory
I9_AORTANEUR,1277,0.040 [0.035-0.04],8.402e-62,***,Aortic aneurysm,Circulatory
M13_MUSCLE,168,0.037 [0.033-0.04],2.098e-65,***,Disorders of muscles,Musculoskeletal
I9_HEARTFAIL,682,0.037 [0.028-0.04],1.201e-12,***,"Heart failure, strict",Circulatory
