Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_BILIAOTH,6,0.275 [0.249-0.30],1.738e-90,***,Other diseases of biliary tract,Digestive
N14_MALEGEN,1375,0.217 [0.208-0.23],1.000e-315,***,Diseases of male genital organs,Genitourinary
E4_HYPERLIPMIX,365,0.216 [0.190-0.24],1.889e-53,***,Mixed hyperlipidaemia,Endocrine and metabolic
J10_ACUTEUPPERINFEC,241,0.199 [0.171-0.23],7.931e-39,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_UPPERINFEC,1002,0.164 [0.154-0.17],2.978e-203,***,Acute upper respiratory infections,Respiratory
KRA_PSY_ANYMENTAL,2504,0.163 [0.147-0.18],1.091e-86,***,Any mental disorder,Mental and behavioural
J10_INFLUPNEU,534,0.143 [0.127-0.16],7.698e-63,***,Influenza and pneumonia,Respiratory
M13_ARTHROSIS_OTH,570,0.133 [0.088-0.18],0.002,**,Other arthrosis,Musculoskeletal
AB1_OTHER_BACTERIAL,478,0.131 [0.099-0.16],9.329e-10,***,Other bacterial diseases,Infectious and parasitic
N14_PROSTHYPERPLA,3795,0.115 [0.111-0.12],1.000e-315,***,Hyperplasia of prostate,Genitourinary
M13_ENTESOPATHYOTH,48,0.110 [0.092-0.13],1.958e-29,***,Other enthesopathies,Musculoskeletal
ALCOHOLACUTE10,1,0.103 [0.073-0.13],9.219e-06,***,"Acute alcohol intoxication, ICD10",Mental and behavioural
K11_ORAL,489,0.101 [0.072-0.13],5.020e-07,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
N14_CYSTITIS,693,0.097 [0.081-0.11],2.292e-27,***,Cystitis,Genitourinary
J10_UPPERDIS,4085,0.092 [0.086-0.10],2.657e-157,***,Other diseases of upper respiratory tract,Respiratory
M13_SOFTTISSUEOTH,600,0.089 [0.073-0.11],9.261e-21,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
F5_DEPRESSIO,2165,0.089 [0.082-0.10],1.553e-129,***,Depression,Mental and behavioural
H7_CHALAZION,671,0.087 [0.080-0.09],1.178e-143,***,Chalazion,Eye and adnexa
L12_DISORDSKINAPPENDIX,424,0.084 [0.077-0.09],2.343e-140,***,Disorders of skin appendages,Skin
D3_ANAEMIA_IRONDEF_NAS,859,0.083 [0.076-0.09],2.906e-128,***,Other and unspecified iron deficiency,Blood and immune
N14_URINOTH,1485,0.077 [0.067-0.09],1.788e-46,***,Other diseases of urinary system,Genitourinary
M13_HAMMERTOE,331,0.076 [0.067-0.08],1.650e-57,***,Other hammer toe(s) (acquired),Musculoskeletal
N14_FEMALEGENNONINF,279,0.075 [0.059-0.09],4.689e-13,***,Noninflammatory disorders of female genital tract,Genitourinary
H8_EXTERNAL,828,0.074 [0.070-0.08],6.885e-207,***,Diseases of external ear,Ear and mastoid
N14_MENSIRREG,59,0.073 [0.057-0.09],4.724e-15,***,Irregular menses,Genitourinary
CD2_LYMPHOID_LEUKAEMIA,767,0.072 [0.068-0.08],1.000e-315,***,Lymphoid leukaemia,Neoplasms
F5_ANXIETY,71,0.070 [0.052-0.09],1.499e-09,***,Other anxiety disorders,Mental and behavioural
N14_ABNORMALBLEED,19,0.068 [0.045-0.09],0.001,**,Other abnormal uterine and vaginal bleeding,Genitourinary
O15_PREG_OTHER_MAT_DISORD,1961,0.066 [0.058-0.07],6.434e-59,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
N14_URETHRAOTH,610,0.065 [0.055-0.07],3.775e-32,***,Other disorders of urethra and urinary system,Genitourinary
M13_TENDOSYNOVITISNAS,236,0.063 [0.058-0.07],3.812e-143,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
L12_FOLICULAROTH,12,0.063 [0.041-0.08],0.008,**,Other follicular disorders,Skin
N14_OVARYCYST,986,0.062 [0.057-0.07],3.394e-124,***,Ovarian cyst,Genitourinary
M13_SYNOTEND,1267,0.056 [0.049-0.06],1.418e-45,***,Disorders of synovium and tendon,Musculoskeletal
J10_SEPTDEV,498,0.054 [0.046-0.06],3.041e-34,***,Deviated nasal septum,Respiratory
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.053 [0.048-0.06],1.341e-101,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE,25,0.052 [0.045-0.06],1.184e-36,***,"Phlebitis and thrombophlebitis of lower extremities, unspecified, drug-induced",Ear and mastoid
N14_MESNRUIRREG,1548,0.052 [0.043-0.06],1.339e-23,***,"Excessive, frequent and irregular menstruation",Genitourinary
ASTHMA_NAS,3913,0.052 [0.048-0.05],1.268e-202,***,"Asthma, unspecified (mode)",Respiratory
