Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.588 [0.564-0.61],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.518 [0.472-0.56],1.409e-102,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.378 [0.349-0.41],1.294e-133,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.310 [0.275-0.35],3.530e-60,***,Familial hypercholesterolemia,Endocrine and metabolic
MEMLOSS,48,0.308 [0.204-0.41],0.002,**,Memory loss,Mental and behavioural
E4_METABOLIA,4834,0.296 [0.275-0.32],2.148e-160,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.281 [0.226-0.34],2.357e-18,***,Status post-ami,Circulatory
K11_OESSTODUO,43,0.251 [0.200-0.30],1.372e-16,***,"Diseases of oesophagus, stomach and duodenum",Digestive
G6_MIGRAINE_WITH_AURA,143,0.247 [0.231-0.26],2.566e-194,***,Migraine with aura,Nervous
N14_RENALTUB,449,0.235 [0.224-0.25],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
M13_SOFTTISSUE,1904,0.190 [0.175-0.20],2.517e-133,***,Soft tissue disorders,Musculoskeletal
F5_MENTORG,85,0.182 [0.127-0.24],1.730e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
VD_U,43,0.172 [0.115-0.23],7.805e-04,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.158 [0.144-0.17],9.744e-96,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.146 [0.107-0.19],6.355e-08,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
I9_UAP,1483,0.144 [0.126-0.16],2.488e-49,***,Unstable angina pectoris,Circulatory
F5_VASCDEM,107,0.141 [0.102-0.18],6.720e-07,***,Vascular dementia,Mental and behavioural
G6_NERPLEX,2804,0.123 [0.115-0.13],1.961e-213,***,"Nerve, nerve root and plexus disorders",Nervous
CD2_BENIGN_COLON_NOS,212,0.119 [0.084-0.15],4.763e-06,***,"Benign neoplasm: Colon, unspecified",Neoplasms
K11_FUNCDYSP,169,0.118 [0.110-0.13],3.831e-166,***,Functional dyspepsia,Digestive
O15_PRETERM,17,0.115 [0.091-0.14],1.070e-15,***,Preterm labour and delivery,Pregnancy
J10_BRONCHIECTASIS,2,0.110 [0.071-0.15],0.009,**,Bronchiectasis,Respiratory
K11_HAEMORR,329,0.107 [0.084-0.13],6.926e-14,***,Haemorrhoids and perianal venous thrombosis,Digestive
JOINTPAIN,1595,0.106 [0.097-0.11],3.119e-124,***,Pain in joint,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.101 [0.093-0.11],2.956e-133,***,Other bacterial intestinal infections,Infectious and parasitic
K11_OTHENTERCOL,751,0.101 [0.096-0.11],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
M13_SHOULDER,206,0.098 [0.076-0.12],7.216e-13,***,Shoulder lesions,Musculoskeletal
I9_ATHSCLE,3616,0.097 [0.090-0.10],2.052e-184,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.091 [0.089-0.09],1.000e-315,***,Non-follicular lymphoma,Neoplasms
F5_ALCOHOL_DEPENDENCE,95,0.087 [0.067-0.11],2.461e-11,***,Alcohol dependence,Mental and behavioural
D3_AGRANULOCYTOSIS,347,0.086 [0.083-0.09],1.000e-315,***,Agranulocytosis,Blood and immune
M13_MUSCLE,168,0.079 [0.074-0.08],5.584e-258,***,Disorders of muscles,Musculoskeletal
I9_IHD,7725,0.076 [0.066-0.09],3.600e-46,***,"Ischaemic heart disease, wide definition",Circulatory
AD_AM,451,0.075 [0.059-0.09],4.188e-16,***,Alzheimer disease (Atypical or mixed),Nervous
M13_OTHERJOINT,3314,0.073 [0.063-0.08],2.171e-42,***,Other joint disorders,Musculoskeletal
KRA_PSY_SUBSTANCE,742,0.073 [0.057-0.09],1.202e-14,***,Substance abuse,Mental and behavioural
AUD,259,0.071 [0.058-0.08],1.736e-20,***,"Alcohol use disorder, ICD-based",Mental and behavioural
M13_DORSALGIANAS,1009,0.068 [0.060-0.07],1.034e-69,***,Other/unspecified dorsalgia,Musculoskeletal
CD2_BENIGN_PAROTID,171,0.066 [0.061-0.07],2.712e-141,***,Benign neoplasm: Parotid gland,Neoplasms
I9_CHD,6392,0.062 [0.052-0.07],9.901e-33,***,Major coronary heart disease event,Circulatory
CD2_BENIGN_EAR_RESP,224,0.061 [0.054-0.07],3.063e-64,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
F5_DEMENTIA,3309,0.060 [0.052-0.07],8.565e-44,***,Dementia,Mental and behavioural
I9_ANGINA,5810,0.060 [0.051-0.07],1.160e-31,***,Angina pectoris,Circulatory
AB1_SEXUAL_TRANSMISSION,7171,0.059 [0.057-0.06],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
I9_OTHPER,110,0.058 [0.048-0.07],1.394e-23,***,Other peripheral vascular diseases,Circulatory
K11_OTHINFLIV,466,0.058 [0.055-0.06],1.000e-315,***,Other inflammatory liver diseases,Digestive
L12_OTHERCONTACT,39,0.056 [0.040-0.07],1.945e-07,***,Other contact dermatitis,Skin
N14_CHRONKIDNEYDIS,1777,0.056 [0.051-0.06],1.157e-137,***,Chronic kidney disease,Genitourinary
G6_NEURODEGENERATIVE,4070,0.055 [0.049-0.06],3.970e-61,***,Unspecific neurodegenerative disorder,Nervous
KRA_PSY_DEMENTIA,2863,0.054 [0.046-0.06],1.123e-29,***,Any dementia,Mental and behavioural
AB1_GASTROENTERITIS_NOS,923,0.053 [0.040-0.07],1.153e-10,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
I9_CORATHER,8695,0.053 [0.045-0.06],1.781e-33,***,Coronary atherosclerosis,Circulatory
E4_ENDOGLAND,62,0.051 [0.033-0.07],0.012,*,Disorders of other endocrine glands,Endocrine and metabolic
M13_THORACISPINEPAIN,151,0.049 [0.041-0.06],7.788e-26,***,Pain in thoracic spine,Musculoskeletal
M13_DORSOPATHYOTH,5393,0.049 [0.043-0.06],8.381e-46,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
E4_ENDOMETPOSTOP,4212,0.049 [0.048-0.05],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
M13_MENISCUSDERANGEMENTS,937,0.049 [0.041-0.06],9.096e-29,***,Meniscus derangement,Musculoskeletal
G6_ALZHEIMER,2982,0.048 [0.041-0.06],6.230e-37,***,Alzheimer disease,Nervous
CD2_BENIGN_COLORECANI,1443,0.048 [0.038-0.06],4.917e-15,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
E4_GOITRENOD,331,0.048 [0.042-0.05],5.982e-60,***,Nontoxic single thyroid nodule,Endocrine and metabolic
K11_ORAL_LICHEN_PLANUS,6,0.047 [0.035-0.06],4.728e-08,***,Oral lichen planus,Digestive
K11_CHOLANGI,1455,0.046 [0.045-0.05],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
E4_ADDISON,668,0.046 [0.045-0.05],1.000e-315,***,Adrenocortical insufficiency,Endocrine and metabolic
M13_ARTHROPATHIES,7062,0.046 [0.040-0.05],1.559e-44,***,Arthropathies,Musculoskeletal
M13_SPONDYLOSIS,854,0.046 [0.038-0.05],1.186e-24,***,Spondylosis,Musculoskeletal
G6_CARPTU,3265,0.045 [0.041-0.05],1.581e-78,***,Carpal tunnel syndrome,Nervous
CD2_HODGKIN_LYMPHOMA,268,0.044 [0.042-0.05],1.000e-315,***,"Hodgkin lymphoma, hilmo",Neoplasms
H7_EYEOTH,57,0.042 [0.030-0.06],1.861e-05,***,Other disorders of eye and adnexa,Eye and adnexa
L12_OTHERSKINSUBCUTIS,3364,0.042 [0.036-0.05],6.965e-40,***,Other disorders of skin and subcutaneous tissue,Skin
H8_NONSUPPNAS,1145,0.041 [0.035-0.05],1.219e-29,***,Nonsuppurative otitis media,Ear and mastoid
K11_CHRONPANC,105,0.041 [0.035-0.05],8.069e-32,***,Chronic pancreatitis,Digestive
C3_CERVIX_UTERI,81,0.041 [0.037-0.04],2.701e-89,***,Malignant neoplasm of cervix uteri,Neoplasms
F5_ALZHDEMENT,2076,0.040 [0.033-0.05],1.796e-20,***,Dementia in Alzheimer disease,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.040 [0.038-0.04],9.670e-275,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
L12_GRANULOMATOUSSKIN,404,0.040 [0.038-0.04],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
K11_INTESTOTH,398,0.039 [0.025-0.05],0.013,*,Other diseases of intestines,Digestive
H7_CONJUNCTIVITISACUNONATOPIC,214,0.039 [0.028-0.05],3.312e-07,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
M13_MCTD,5075,0.038 [0.037-0.04],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
H8_MIDDLEMASTOID,2761,0.037 [0.029-0.05],6.254e-13,***,Diseases of middle ear and mastoid,Ear and mastoid
M13_CONNECTNAS,4565,0.036 [0.035-0.04],1.000e-315,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
AB1_SEXUAL_TRANSMISSION_NOS,10411,0.035 [0.034-0.04],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
M13_CERVICALGIA,179,0.035 [0.026-0.04],1.278e-08,***,Cervicalgia,Musculoskeletal
N14_NEPHROTICSYND,824,0.035 [0.034-0.04],1.000e-315,***,Nephrotic syndrome,Genitourinary
