Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
E4_LIPOPROTNAS,242,0.397 [0.347-0.45],1.847e-48,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.392 [0.289-0.50],1.963e-08,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.330 [0.303-0.36],1.112e-123,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.273 [0.255-0.29],5.884e-185,***,Metabolic disorders,Endocrine and metabolic
E4_FH,518,0.272 [0.242-0.30],1.368e-66,***,Familial hypercholesterolemia,Endocrine and metabolic
F5_MENTORG,85,0.241 [0.182-0.30],3.227e-10,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
CD2_BENIGN_COLON_NOS,212,0.240 [0.178-0.30],4.626e-09,***,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_POSTAMI,149,0.231 [0.184-0.28],1.715e-16,***,Status post-ami,Circulatory
VD_U,43,0.230 [0.172-0.29],3.551e-09,***,Vascular dementia (undefined),Mental and behavioural
F5_DELIRIUM,173,0.212 [0.170-0.25],2.226e-18,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.191 [0.148-0.23],2.485e-13,***,Vascular dementia,Mental and behavioural
E4_LIPOPROT,7076,0.182 [0.169-0.20],1.256e-161,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.120 [0.105-0.14],3.959e-45,***,Any mental disorder,Mental and behavioural
I9_UAP,1483,0.107 [0.092-0.12],1.056e-35,***,Unstable angina pectoris,Circulatory
CD2_BENIGN_COLORECANI,1443,0.106 [0.088-0.12],5.448e-26,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
AD_AM,451,0.104 [0.088-0.12],3.600e-33,***,Alzheimer disease (Atypical or mixed),Nervous
N14_CYSTITIS,693,0.099 [0.091-0.11],1.404e-121,***,Cystitis,Genitourinary
E4_ENDOGLAND,62,0.097 [0.075-0.12],8.839e-12,***,Disorders of other endocrine glands,Endocrine and metabolic
G6_MIGRAINE_WITH_AURA,143,0.096 [0.087-0.11],1.067e-86,***,Migraine with aura,Nervous
AB1_BACT_INTEST_OTH,357,0.093 [0.087-0.10],6.506e-194,***,Other bacterial intestinal infections,Infectious and parasitic
K11_INTESTOTH,398,0.088 [0.071-0.11],8.438e-19,***,Other diseases of intestines,Digestive
F5_DEMENTIA,3309,0.088 [0.080-0.10],2.780e-101,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.084 [0.076-0.09],7.223e-80,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.077 [0.071-0.08],1.130e-131,***,Unspecific neurodegenerative disorder,Nervous
AUD,259,0.072 [0.062-0.08],8.215e-37,***,"Alcohol use disorder, ICD-based",Mental and behavioural
G6_ALZHEIMER,2982,0.070 [0.063-0.08],2.613e-86,***,Alzheimer disease,Nervous
K11_LIVER,812,0.067 [0.061-0.07],2.233e-122,***,Diseases of liver,Digestive
F5_ALZHDEMENT,2076,0.064 [0.056-0.07],2.159e-59,***,Dementia in Alzheimer disease,Mental and behavioural
M13_MYALGIA,253,0.060 [0.052-0.07],3.634e-41,***,Myalgia,Musculoskeletal
K11_DISLIVOTH,287,0.059 [0.053-0.07],2.260e-70,***,Other diseases of liver,Digestive
G6_SLEEPAPNO,1870,0.059 [0.048-0.07],2.991e-22,***,Sleep apnoea,Nervous
I9_IHD,7725,0.056 [0.048-0.06],1.724e-35,***,"Ischaemic heart disease, wide definition",Circulatory
N14_URINOTH,1485,0.056 [0.048-0.06],2.762e-42,***,Other diseases of urinary system,Genitourinary
N14_MALEGEN,1375,0.056 [0.051-0.06],1.347e-130,***,Diseases of male genital organs,Genitourinary
CD2_BENIGN_OTHERDIGESTIVE,74,0.053 [0.040-0.06],7.861e-12,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
I9_HEARTFAIL,682,0.053 [0.046-0.06],1.915e-58,***,"Heart failure, strict",Circulatory
K11_PANCOTH,29,0.049 [0.038-0.06],1.310e-11,***,Other diseases of pancreas,Digestive
C_DIFFICILE_ENTEROCOLITIS,2693,0.048 [0.046-0.05],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_OBESITYXTRMALV,103,0.048 [0.042-0.05],1.467e-62,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
I9_ANGINA,5810,0.047 [0.039-0.05],8.635e-26,***,Angina pectoris,Circulatory
M13_SCIATICA,658,0.046 [0.038-0.05],4.796e-26,***,Sciatica+with lumbago,Musculoskeletal
K11_CHRONPANC,105,0.045 [0.039-0.05],2.971e-46,***,Chronic pancreatitis,Digestive
H7_CHALAZION,671,0.045 [0.040-0.05],7.951e-53,***,Chalazion,Eye and adnexa
N14_MENOPAUSOT,49,0.043 [0.029-0.06],3.512e-04,***,Other menopausal disorders,Genitourinary
I9_CHD,6392,0.043 [0.034-0.05],1.431e-19,***,Major coronary heart disease event,Circulatory
M13_MENISCUSDERANGEMENTS,937,0.041 [0.028-0.05],1.777e-05,***,Meniscus derangement,Musculoskeletal
F5_ALCOHOL_DEPENDENCE,95,0.040 [0.029-0.05],3.249e-07,***,Alcohol dependence,Mental and behavioural
I9_CORATHER,8695,0.039 [0.032-0.05],9.940e-27,***,Coronary atherosclerosis,Circulatory
O15_PREECLAMPS,162,0.037 [0.027-0.05],1.247e-08,***,Pre-eclampsia,Pregnancy
H8_NONSUPPNAS,1145,0.037 [0.033-0.04],8.183e-67,***,Nonsuppurative otitis media,Ear and mastoid
O15_LABOUR_FETAL_STRESS,65,0.035 [0.022-0.05],0.037,*,Labour and delivery complicated by fetal stress [distress],Pregnancy
H8_EXT_NAS,170,0.034 [0.028-0.04],2.045e-27,***,"Otitis externa, unspecified",Ear and mastoid
NEURODEGOTH,4178,0.033 [0.028-0.04],2.126e-24,***,Other degenerative diseases of the nervous system,Nervous
CD2_BENIGN_THYROID,151,0.031 [0.028-0.03],4.773e-108,***,Benign neoplasm of thyroid gland,Neoplasms
H7_BLEPHAROCHALASIS,155,0.031 [0.020-0.04],0.004,**,Blepharochalasis,Eye and adnexa
