Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.572 [0.554-0.59],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
M13_SOFTTISSUE,1904,0.372 [0.351-0.39],8.215e-258,***,Soft tissue disorders,Musculoskeletal
K11_CHRONGASTR,210,0.299 [0.290-0.31],1.000e-315,***,Chronic gastritis,Digestive
L12_DERMATITISNAS,2477,0.266 [0.256-0.28],1.000e-315,***,Dermatitis,Skin
O15_DELIV_SPONT,20,0.265 [0.174-0.36],0.003,**,Single spontaneous delivery,Pregnancy
K11_FUNCDYSP,169,0.263 [0.251-0.27],1.000e-315,***,Functional dyspepsia,Digestive
JOINTPAIN,1595,0.233 [0.217-0.25],4.596e-174,***,Pain in joint,Musculoskeletal
M13_MUSCLE,168,0.232 [0.228-0.24],1.000e-315,***,Disorders of muscles,Musculoskeletal
G6_NERPLEX,2804,0.229 [0.217-0.24],6.411e-287,***,"Nerve, nerve root and plexus disorders",Nervous
K11_OESSTODUO,43,0.228 [0.166-0.29],1.253e-07,***,"Diseases of oesophagus, stomach and duodenum",Digestive
K11_OTHENTERCOL,751,0.227 [0.218-0.24],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
M13_LOWBACKPAIN,1988,0.197 [0.184-0.21],3.148e-183,***,Low back pain,Musculoskeletal
D3_AGRANULOCYTOSIS,347,0.192 [0.186-0.20],1.000e-315,***,Agranulocytosis,Blood and immune
AB1_GASTROENTERITIS_NOS,923,0.184 [0.161-0.21],4.675e-51,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
G6_MIGRAINE_WITH_AURA,143,0.179 [0.168-0.19],1.469e-218,***,Migraine with aura,Nervous
O15_FALSE_LAB,5,0.179 [0.115-0.24],0.012,*,False labour,Pregnancy
M13_LIMBPAIN,197,0.166 [0.117-0.21],5.414e-06,***,Pain in limb,Musculoskeletal
E4_LIPOPROTNAS,242,0.164 [0.120-0.21],6.598e-08,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
G6_OTHNEU,31,0.163 [0.128-0.20],2.654e-14,***,Other neurological diseases,Nervous
L12_OTHERSKINSUBCUTIS,3364,0.155 [0.146-0.16],1.882e-227,***,Other disorders of skin and subcutaneous tissue,Skin
K11_DISLIVOTH,287,0.149 [0.137-0.16],2.223e-123,***,Other diseases of liver,Digestive
K11_LIVER,812,0.147 [0.136-0.16],1.993e-140,***,Diseases of liver,Digestive
