Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.413 [0.391-0.44],7.502e-281,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.365 [0.331-0.40],6.606e-96,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.329 [0.311-0.35],1.000e-315,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.198 [0.173-0.22],4.340e-47,***,Mixed hyperlipidaemia,Endocrine and metabolic
J10_ACUTEUPPERINFEC,241,0.169 [0.142-0.20],1.970e-29,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.163 [0.158-0.17],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
M13_ENTESOPATHYOTH,48,0.130 [0.110-0.15],2.253e-33,***,Other enthesopathies,Musculoskeletal
J10_INFLUPNEU,534,0.127 [0.112-0.14],6.090e-58,***,Influenza and pneumonia,Respiratory
C_DIFFICILE_ENTEROCOLITIS,2693,0.105 [0.102-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_ANXIETY,71,0.098 [0.079-0.12],1.019e-17,***,Other anxiety disorders,Mental and behavioural
J10_UPPERINFEC,1002,0.091 [0.074-0.11],8.099e-19,***,Acute upper respiratory infections,Respiratory
J10_PLEURA,140,0.089 [0.074-0.10],1.297e-24,***,Other diseases of pleura,Respiratory
N14_CHRONEPHROPATH,18,0.077 [0.066-0.09],1.238e-35,***,Chronic nephritic syndrome,Genitourinary
N14_MALEGEN,1375,0.076 [0.069-0.08],2.356e-111,***,Diseases of male genital organs,Genitourinary
L12_DISORDSKINAPPENDIX,424,0.074 [0.052-0.10],8.206e-06,***,Disorders of skin appendages,Skin
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.071 [0.065-0.08],1.670e-91,***,Melanocytic naevi of trunk,Neoplasms
KRA_PSY_ANYMENTAL,2504,0.069 [0.059-0.08],1.225e-33,***,Any mental disorder,Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.069 [0.053-0.09],7.249e-12,***,Other bacterial diseases,Infectious and parasitic
FALLS,542,0.064 [0.043-0.08],6.752e-04,***,Falls/tendency to fall,Nervous
M13_HAMMERTOE,331,0.057 [0.048-0.07],1.214e-29,***,Other hammer toe(s) (acquired),Musculoskeletal
NEURODEGOTH,4178,0.054 [0.050-0.06],6.463e-138,***,Other degenerative diseases of the nervous system,Nervous
K11_GASTRODUOULC,227,0.053 [0.039-0.07],3.576e-08,***,Gastroduodenal ulcer,Digestive
H7_CHALAZION,671,0.053 [0.050-0.06],1.000e-315,***,Chalazion,Eye and adnexa
H8_EXTERNAL,828,0.053 [0.047-0.06],2.883e-69,***,Diseases of external ear,Ear and mastoid
K11_FISTULA,485,0.052 [0.047-0.06],4.029e-114,***,Colonic or urogenital fistula,Digestive
M13_HALLUXVALGUS,3980,0.051 [0.047-0.05],6.639e-165,***,Hallux valgus (acquired),Musculoskeletal
K11_HAEMORR,329,0.048 [0.034-0.06],1.014e-05,***,Haemorrhoids and perianal venous thrombosis,Digestive
J10_SEPTDEV,498,0.045 [0.037-0.05],3.648e-24,***,Deviated nasal septum,Respiratory
CD2_BENIGN_MELANOCYTIC,521,0.043 [0.034-0.05],2.174e-15,***,Melanocytic naevi,Neoplasms
K11_INTESTOTH,398,0.043 [0.029-0.06],2.327e-04,***,Other diseases of intestines,Digestive
N14_PROSTHYPERPLA,3795,0.041 [0.038-0.04],2.262e-153,***,Hyperplasia of prostate,Genitourinary
O15_PRE_OR_ECLAMPSIA,259,0.041 [0.028-0.05],1.205e-04,***,Pre-eclampsia or eclampsia,Pregnancy
K11_OTHANRECT,204,0.041 [0.031-0.05],1.193e-10,***,Other diseases of anus and rectum,Digestive
F5_DEPRESSIO,2165,0.039 [0.034-0.04],4.724e-45,***,Depression,Mental and behavioural
KRA_PSY_ANXIETY,740,0.039 [0.026-0.05],8.500e-04,***,Anxiety disorders,Mental and behavioural
J10_PNEUMOTHORAX,46,0.036 [0.028-0.04],7.097e-12,***,Pneumothorax,Respiratory
H8_EXTOTITIS,1164,0.036 [0.030-0.04],1.409e-28,***,Otitis externa,Ear and mastoid
O15_GESTAT_HYPERT,476,0.035 [0.027-0.04],1.034e-13,***,Gestational [pregnancy-induced] hypertension,Pregnancy
N14_PHIMOSIS,4306,0.034 [0.032-0.04],8.205e-180,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
CD2_BENIGN_OVARY,144,0.034 [0.027-0.04],3.179e-15,***,Benign neoplasm of ovary,Neoplasms
COPD_EARLY,512,0.034 [0.031-0.04],2.203e-98,***,Early onset COPD,Respiratory
H7_OPTNERVE,2671,0.033 [0.029-0.04],2.171e-48,***,Disorders of optic nerve and visual pathways,Eye and adnexa
J10_PHARYNGITIS,88,0.033 [0.022-0.04],2.578e-04,***,Acute pharyngitis,Respiratory
O15_PREG_OTHER_MAT_DISORD,1961,0.032 [0.025-0.04],2.680e-14,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
I9_HEARTFAIL,682,0.032 [0.025-0.04],2.392e-14,***,"Heart failure, strict",Circulatory
H8_EXT_NAS,170,0.032 [0.023-0.04],1.612e-05,***,"Otitis externa, unspecified",Ear and mastoid
H8_MENIERE,54,0.032 [0.024-0.04],7.479e-11,***,Ménière disease,Ear and mastoid
L12_ROSACEANAS,82,0.031 [0.024-0.04],3.338e-15,***,Other and unspecified rosacea,Skin
H7_RETINALDETACHBREAK,53,0.031 [0.022-0.04],1.552e-05,***,Retinal detachment with retinal break,Eye and adnexa
E4_HYPERPIT,147,0.031 [0.026-0.04],2.211e-36,***,Hyperfunction of pituitary gland,Endocrine and metabolic
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.030 [0.024-0.04],2.268e-16,***,Viral and other specified intestinal infections,Infectious and parasitic
J10_EMPHYSEMA,365,0.030 [0.027-0.03],4.225e-79,***,Emphysema,Respiratory
N14_URETHRAOTH,610,0.030 [0.020-0.04],9.576e-05,***,Other disorders of urethra and urinary system,Genitourinary
AUD,259,0.030 [0.019-0.04],0.028,*,"Alcohol use disorder, ICD-based",Mental and behavioural
C3_BRONCHUS_LUNG,573,0.027 [0.024-0.03],5.906e-61,***,Malignant neoplasm of bronchus and lung,Neoplasms
CD2_FOLLICULAR_LYMPHOMA,5808,0.026 [0.025-0.03],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
C3_ANUS_ANALCANAL,76,0.025 [0.022-0.03],7.452e-43,***,Malignant neoplasm of anus and anal canal,Neoplasms
N14_BENIGNMAMDYSP,134,0.025 [0.019-0.03],4.188e-08,***,Benign mammary dysplasia,Genitourinary
C3_LUNG_NONSMALL,527,0.025 [0.022-0.03],1.678e-57,***,Non-small cell lung cancer,Neoplasms
M13_SYNOTEND,1267,0.024 [0.018-0.03],1.796e-07,***,Disorders of synovium and tendon,Musculoskeletal
G6_OTHDEMYEL,3560,0.024 [0.022-0.03],2.277e-198,***,Other demyelinating diseases of the central nervous system,Nervous
M13_POLYARTHRITIS,1672,0.023 [0.021-0.03],6.404e-74,***,"Polyarthritis, unspecified",Musculoskeletal
CD2_BENIGN_THYROID,151,0.022 [0.020-0.03],1.801e-49,***,Benign neoplasm of thyroid gland,Neoplasms
K11_DULC,287,0.022 [0.014-0.03],0.023,*,Duodenal ulcer,Digestive
L12_CORNSANDCALLOS,491,0.020 [0.017-0.02],3.867e-28,***,Corns and callosities,Skin
N14_RENFAILNAS,135,0.020 [0.014-0.03],4.704e-05,***,Unspecified kidney failure,Genitourinary
CD2_LYMPHOID_LEUKAEMIA,767,0.019 [0.018-0.02],6.640e-110,***,Lymphoid leukaemia,Neoplasms
CD2_BENIGN_LEIOMYOMA_UTERI,9079,0.019 [0.018-0.02],7.245e-96,***,Leiomyoma of uterus,Neoplasms
E4_HYPERKALAEMIA,252,0.019 [0.012-0.03],0.040,*,Hyperkalaemia,Endocrine and metabolic
