Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.564 [0.515-0.61],4.224e-107,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_OTHER_BACTERIAL,478,0.451 [0.422-0.48],1.841e-199,***,Other bacterial diseases,Infectious and parasitic
J10_UPPERINFEC,1002,0.443 [0.420-0.47],1.000e-315,***,Acute upper respiratory infections,Respiratory
J10_INFLUPNEU,534,0.422 [0.386-0.46],1.095e-112,***,Influenza and pneumonia,Respiratory
O15_DELIV_CAESAR,82,0.259 [0.245-0.27],1.000e-315,***,Single delivery by caesarean section,Pregnancy
N14_MALEGEN,1375,0.242 [0.231-0.25],1.000e-315,***,Diseases of male genital organs,Genitourinary
H8_EXTERNAL,828,0.241 [0.233-0.25],1.000e-315,***,Diseases of external ear,Ear and mastoid
O15_MATERN_CARE_OTHER,240,0.236 [0.224-0.25],1.000e-315,***,Maternal care for other known or suspected fetal problems,Pregnancy
KRA_PSY_ANYMENTAL,2504,0.231 [0.216-0.25],1.862e-201,***,Any mental disorder,Mental and behavioural
O15_MATERN_CARE_PELVIC_ABNORM,86,0.230 [0.211-0.25],5.855e-120,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
M13_OSTEOCHONDRO,166,0.228 [0.190-0.27],7.410e-26,***,Osteopathies and chondropathies,Musculoskeletal
J10_UPPERDIS,4085,0.210 [0.198-0.22],1.282e-236,***,Other diseases of upper respiratory tract,Respiratory
N14_URETHRAOTH,610,0.187 [0.177-0.20],1.786e-282,***,Other disorders of urethra and urinary system,Genitourinary
H7_VITRBODYGLOBE,276,0.185 [0.166-0.20],4.666e-72,***,Disorders of vitreous body,Eye and adnexa
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.172 [0.162-0.18],8.698e-244,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
N14_URINOTH,1485,0.172 [0.158-0.18],4.088e-139,***,Other diseases of urinary system,Genitourinary
M13_ENTESOPATHYLOW,4,0.169 [0.106-0.23],0.032,*,"Enthesopathies of lower limb, excluding foot",Musculoskeletal
L12_INFECT_SKIN,518,0.168 [0.143-0.19],2.684e-34,***,Infections of the skin and subcutaneous tissue,Skin
M13_SYNOTEND,1267,0.158 [0.141-0.18],2.825e-69,***,Disorders of synovium and tendon,Musculoskeletal
ASTHMA_NAS,3913,0.147 [0.141-0.15],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
H8_EXTOTITIS,1164,0.141 [0.133-0.15],4.829e-271,***,Otitis externa,Ear and mastoid
L12_DISORDSKINAPPENDIX,424,0.140 [0.121-0.16],2.755e-45,***,Disorders of skin appendages,Skin
N14_PROSTHYPERPLA,3795,0.138 [0.133-0.14],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.138 [0.129-0.15],4.843e-191,***,Depression,Mental and behavioural
I9_ARTOTH,187,0.135 [0.131-0.14],1.000e-315,***,Other diseases of arteries and capillaries,Circulatory
L12_CORNSANDCALLOS,491,0.128 [0.123-0.13],1.000e-315,***,Corns and callosities,Skin
O15_PREG_OTHER_MAT_DISORD,1961,0.126 [0.113-0.14],8.221e-82,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.116 [0.105-0.13],2.366e-82,***,Viral and other specified intestinal infections,Infectious and parasitic
M13_OSTEOPOROSIS,372,0.114 [0.103-0.13],4.476e-85,***,Osteoporosis,Musculoskeletal
O15_PRETERM,17,0.114 [0.091-0.14],8.837e-18,***,Preterm labour and delivery,Pregnancy
N14_CYSTITIS,693,0.112 [0.095-0.13],3.053e-32,***,Cystitis,Genitourinary
G6_POLYOTHUNS,107,0.109 [0.085-0.13],4.769e-14,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
O15_ABORT_MEDICAL,68,0.107 [0.081-0.13],6.259e-10,***,Medical abortion,Pregnancy
M13_TENDOSYNOVITISNAS,236,0.105 [0.089-0.12],5.404e-32,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
M13_ARTHROPATHIES,7062,0.103 [0.096-0.11],5.485e-180,***,Arthropathies,Musculoskeletal
