Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.718 [0.692-0.74],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.495 [0.469-0.52],1.000e-315,***,Other diseases of urinary system,Genitourinary
K11_OTHDISDIG,25,0.463 [0.429-0.50],2.195e-149,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.408 [0.390-0.43],1.000e-315,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.374 [0.317-0.43],1.717e-32,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_MALEGEN,1375,0.367 [0.350-0.38],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_INFLUPNEU,534,0.284 [0.258-0.31],7.655e-94,***,Influenza and pneumonia,Respiratory
AB1_BACT_INTEST_OTH,357,0.283 [0.278-0.29],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
J10_UPPERINFEC,1002,0.256 [0.226-0.29],7.625e-59,***,Acute upper respiratory infections,Respiratory
MEMLOSS,48,0.247 [0.197-0.30],2.034e-16,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.237 [0.170-0.30],1.067e-06,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_HYPERLIPNAS,1251,0.228 [0.201-0.25],3.366e-56,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
CD2_BENIGN_COLON_NOS,212,0.212 [0.144-0.28],1.586e-04,***,"Benign neoplasm: Colon, unspecified",Neoplasms
N14_PROSTHYPERPLA,3794,0.201 [0.193-0.21],1.000e-315,***,Hyperplasia of prostate,Genitourinary
E4_FH,518,0.187 [0.154-0.22],1.227e-23,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_LIPOPROTNAS,242,0.181 [0.130-0.23],1.078e-06,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
AB1_OTHER_BACTERIAL,478,0.176 [0.139-0.21],3.516e-15,***,Other bacterial diseases,Infectious and parasitic
I9_POSTAMI,149,0.170 [0.135-0.20],4.899e-17,***,Status post-ami,Circulatory
H7_CHALAZION,671,0.169 [0.160-0.18],2.334e-300,***,Chalazion,Eye and adnexa
C_DIFFICILE_ENTEROCOLITIS,2693,0.169 [0.165-0.17],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DEPRESSIO,2165,0.167 [0.154-0.18],9.515e-148,***,Depression,Mental and behavioural
VD_U,43,0.159 [0.129-0.19],4.769e-20,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.156 [0.140-0.17],2.590e-76,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.145 [0.100-0.19],7.563e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
H8_EXTERNAL,828,0.135 [0.127-0.14],1.145e-254,***,Diseases of external ear,Ear and mastoid
E4_METABOLIA,4834,0.134 [0.113-0.16],8.034e-31,***,Metabolic disorders,Endocrine and metabolic
F5_DELIRIUM,173,0.132 [0.104-0.16],1.696e-15,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
N14_CHRONEPHROPATH,18,0.131 [0.120-0.14],1.123e-117,***,Chronic nephritic syndrome,Genitourinary
M13_HAMMERTOE,331,0.116 [0.096-0.14],1.480e-24,***,Other hammer toe(s) (acquired),Musculoskeletal
