Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.618 [0.594-0.64],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.461 [0.427-0.50],2.216e-148,***,Cystitis,Genitourinary
MEMLOSS,48,0.403 [0.301-0.50],2.387e-09,***,Memory loss,Mental and behavioural
E4_LIPOPROTNAS,242,0.388 [0.322-0.45],1.547e-25,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.369 [0.336-0.40],7.805e-100,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URINOTH,1485,0.341 [0.316-0.37],3.169e-151,***,Other diseases of urinary system,Genitourinary
E4_FH,518,0.306 [0.268-0.34],1.566e-50,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.279 [0.256-0.30],2.289e-115,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.273 [0.218-0.33],5.187e-17,***,Status post-ami,Circulatory
VD_U,43,0.243 [0.185-0.30],4.611e-11,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.239 [0.172-0.31],6.481e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.214 [0.209-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.205 [0.160-0.25],1.031e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.197 [0.181-0.21],7.211e-128,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.186 [0.137-0.24],2.136e-08,***,Vascular dementia,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.135 [0.131-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
K11_OESSTODUO,43,0.107 [0.072-0.14],9.952e-04,***,"Diseases of oesophagus, stomach and duodenum",Digestive
K11_HAEMORR,329,0.106 [0.083-0.13],6.231e-15,***,Haemorrhoids and perianal venous thrombosis,Digestive
