Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.398 [0.384-0.41],1.000e-315,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.250 [0.233-0.27],2.768e-174,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPMIX,365,0.240 [0.208-0.27],2.384e-44,***,Mixed hyperlipidaemia,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.167 [0.155-0.18],3.534e-167,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1376,0.153 [0.145-0.16],1.143e-275,***,Diseases of male genital organs,Genitourinary
G6_DEGENOTH,14,0.126 [0.082-0.17],0.007,**,Other and unspecified degenerative diseases of nervous system,Nervous
M13_SOFTTISSUEOTH,600,0.107 [0.091-0.12],4.638e-32,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
M13_ENTESOPATHYOTH,48,0.100 [0.082-0.12],1.124e-20,***,Other enthesopathies,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.100 [0.093-0.11],4.052e-175,***,Other bacterial intestinal infections,Infectious and parasitic
F5_ANXIETY,71,0.097 [0.078-0.12],3.090e-19,***,Other anxiety disorders,Mental and behavioural
K11_FISTULA,485,0.090 [0.086-0.09],1.000e-315,***,Colonic or urogenital fistula,Digestive
N14_PROSTHYPERPLA,3796,0.084 [0.080-0.09],1.000e-315,***,Hyperplasia of prostate,Genitourinary
C_DIFFICILE_ENTEROCOLITIS,2693,0.084 [0.081-0.09],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_DEPRESSIO,2165,0.078 [0.072-0.08],1.673e-131,***,Depression,Mental and behavioural
H7_CHALAZION,671,0.072 [0.067-0.08],2.126e-173,***,Chalazion,Eye and adnexa
VD_U,43,0.071 [0.050-0.09],1.813e-05,***,Vascular dementia (undefined),Mental and behavioural
J10_PLEURA,140,0.071 [0.060-0.08],1.704e-27,***,Other diseases of pleura,Respiratory
M13_HAMMERTOE,331,0.069 [0.055-0.08],1.016e-17,***,Other hammer toe(s) (acquired),Musculoskeletal
F5_DELIRIUM,173,0.067 [0.052-0.08],9.261e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
N14_CHRONEPHROPATH,18,0.062 [0.051-0.07],2.544e-24,***,Chronic nephritic syndrome,Genitourinary
J10_INFLUPNEU,534,0.061 [0.051-0.07],3.524e-28,***,Influenza and pneumonia,Respiratory
J10_ACUTEUPPERINFEC,241,0.058 [0.038-0.08],0.006,**,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
N14_MENSIRREG,59,0.057 [0.041-0.07],1.735e-06,***,Irregular menses,Genitourinary
J10_SEPTDEV,498,0.056 [0.044-0.07],6.608e-16,***,Deviated nasal septum,Respiratory
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.052 [0.047-0.06],4.468e-101,***,Melanocytic naevi of trunk,Neoplasms
M13_MYALGIA,253,0.050 [0.040-0.06],1.364e-17,***,Myalgia,Musculoskeletal
