Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.574 [0.522-0.63],5.635e-100,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_OTHER_BACTERIAL,478,0.444 [0.417-0.47],6.166e-209,***,Other bacterial diseases,Infectious and parasitic
J10_UPPERINFEC,1002,0.444 [0.421-0.47],1.997e-292,***,Acute upper respiratory infections,Respiratory
J10_INFLUPNEU,534,0.433 [0.397-0.47],2.842e-117,***,Influenza and pneumonia,Respiratory
N14_MALEGEN,1375,0.262 [0.250-0.27],1.000e-315,***,Diseases of male genital organs,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.260 [0.246-0.27],1.796e-284,***,Any mental disorder,Mental and behavioural
H8_EXTERNAL,828,0.242 [0.234-0.25],1.000e-315,***,Diseases of external ear,Ear and mastoid
O15_DELIV_CAESAR,82,0.240 [0.226-0.25],1.075e-264,***,Single delivery by caesarean section,Pregnancy
O15_MATERN_CARE_OTHER,240,0.223 [0.210-0.24],3.393e-266,***,Maternal care for other known or suspected fetal problems,Pregnancy
O15_MATERN_CARE_PELVIC_ABNORM,86,0.215 [0.197-0.23],1.172e-110,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
N14_URINOTH,1485,0.214 [0.202-0.23],1.349e-266,***,Other diseases of urinary system,Genitourinary
M13_OSTEOCHONDRO,166,0.210 [0.172-0.25],6.219e-22,***,Osteopathies and chondropathies,Musculoskeletal
J10_UPPERDIS,4085,0.206 [0.193-0.22],8.299e-220,***,Other diseases of upper respiratory tract,Respiratory
N14_URETHRAOTH,610,0.193 [0.183-0.20],1.323e-271,***,Other disorders of urethra and urinary system,Genitourinary
L12_INFECT_SKIN,518,0.168 [0.144-0.19],1.035e-36,***,Infections of the skin and subcutaneous tissue,Skin
N14_CYSTITIS,693,0.167 [0.151-0.18],6.096e-87,***,Cystitis,Genitourinary
H7_VITRBODYGLOBE,276,0.166 [0.146-0.19],1.330e-52,***,Disorders of vitreous body,Eye and adnexa
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.158 [0.148-0.17],4.068e-194,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
M13_SYNOTEND,1267,0.156 [0.138-0.17],1.236e-64,***,Disorders of synovium and tendon,Musculoskeletal
N14_PROSTHYPERPLA,3795,0.149 [0.144-0.15],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.148 [0.139-0.16],5.847e-208,***,Depression,Mental and behavioural
L12_DISORDSKINAPPENDIX,424,0.143 [0.125-0.16],3.457e-52,***,Disorders of skin appendages,Skin
H8_EXTOTITIS,1164,0.142 [0.133-0.15],1.680e-251,***,Otitis externa,Ear and mastoid
I9_ARTOTH,187,0.132 [0.127-0.14],1.000e-315,***,Other diseases of arteries and capillaries,Circulatory
ASTHMA_NAS,3913,0.130 [0.124-0.14],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
L12_CORNSANDCALLOS,491,0.127 [0.123-0.13],1.000e-315,***,Corns and callosities,Skin
O15_PREG_OTHER_MAT_DISORD,1961,0.126 [0.113-0.14],5.371e-79,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
CD2_BENIGN_COLON_NOS,212,0.126 [0.092-0.16],4.670e-08,***,"Benign neoplasm: Colon, unspecified",Neoplasms
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.119 [0.108-0.13],3.432e-89,***,Viral and other specified intestinal infections,Infectious and parasitic
H7_CHALAZION,671,0.108 [0.102-0.11],1.048e-268,***,Chalazion,Eye and adnexa
M13_OSTEOPOROSIS,372,0.108 [0.097-0.12],2.430e-82,***,Osteoporosis,Musculoskeletal
M13_TENDOSYNOVITISNAS,236,0.104 [0.088-0.12],1.694e-31,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
G6_POLYOTHUNS,107,0.101 [0.079-0.12],6.089e-14,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
J10_CHRONSINUSITIS,3550,0.098 [0.093-0.10],3.729e-273,***,Chronic sinusitis,Respiratory
O15_ABORT_MEDICAL,68,0.095 [0.072-0.12],5.531e-11,***,Medical abortion,Pregnancy
K11_PERITONITIS,161,0.092 [0.089-0.10],1.000e-315,***,Acute peritonitis,Digestive
M13_ARTHROPATHIES,7062,0.091 [0.084-0.10],1.091e-129,***,Arthropathies,Musculoskeletal
L12_ABSCESS_CUT,66,0.088 [0.074-0.10],1.553e-31,***,"Cutaneous abscess, furuncle and carbuncle",Skin
AB1_BACT_INTEST_OTH,357,0.086 [0.081-0.09],4.013e-185,***,Other bacterial intestinal infections,Infectious and parasitic
J10_CHRONTONSADEN,5827,0.082 [0.076-0.09],8.232e-142,***,Chronic diseases of tonsils and adenoids,Respiratory
O15_PRETERM,17,0.081 [0.059-0.10],2.156e-07,***,Preterm labour and delivery,Pregnancy
M13_HAMMERTOE,331,0.070 [0.059-0.08],1.419e-32,***,Other hammer toe(s) (acquired),Musculoskeletal
CD2_BENIGN_OTHERDIGESTIVE,74,0.067 [0.052-0.08],1.754e-12,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
ALLERG_RHINITIS,746,0.065 [0.060-0.07],5.924e-164,***,Allergic rhinitis,Respiratory
L12_PILONIDALCYST,217,0.060 [0.053-0.07],1.781e-46,***,Pilonidal cyst,Skin
J10_PERITONSABSC,1910,0.060 [0.053-0.07],5.012e-57,***,Peritonsillar abscess,Respiratory
H7_KERATITIS,1243,0.059 [0.051-0.07],1.515e-48,***,Keratitis,Eye and adnexa
M13_LIMBPAIN,197,0.058 [0.042-0.07],2.975e-07,***,Pain in limb,Musculoskeletal
N14_PYELONEPHR,67,0.058 [0.042-0.07],9.152e-07,***,Acute tubulo-interstitial nephritis,Genitourinary
N14_PHIMOSIS,4306,0.055 [0.052-0.06],6.452e-276,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
G6_XTRAPYR,48,0.053 [0.037-0.07],3.297e-05,***,Extrapyramidal and movement disorders,Nervous
F5_ANXIETY,71,0.052 [0.035-0.07],7.913e-04,***,Other anxiety disorders,Mental and behavioural
I9_PHLETHROMBDVTLOW,3263,0.049 [0.046-0.05],3.179e-140,***,DVT of lower extremities,Circulatory
M13_THORACISPINEPAIN,151,0.049 [0.041-0.06],1.994e-29,***,Pain in thoracic spine,Musculoskeletal
N14_CHRONEPHROPATH,18,0.048 [0.038-0.06],3.291e-16,***,Chronic nephritic syndrome,Genitourinary
I9_STR,191,0.048 [0.036-0.06],5.871e-10,***,"Stroke, excluding SAH",Circulatory
K11_PANCOTH,29,0.048 [0.037-0.06],1.350e-12,***,Other diseases of pancreas,Digestive
M13_SCIATICA,658,0.047 [0.038-0.06],2.821e-19,***,Sciatica+with lumbago,Musculoskeletal
M13_MENISCUSDERANGEMENTS,937,0.047 [0.037-0.06],2.227e-16,***,Meniscus derangement,Musculoskeletal
AB1_VIRAL_WARTS,3425,0.047 [0.044-0.05],1.000e-315,***,Viral warts,Infectious and parasitic
E4_ENDOGLAND,62,0.046 [0.029-0.06],0.026,*,Disorders of other endocrine glands,Endocrine and metabolic
CD2_BENIGN_PITUITARY_CRANIPHAR,90,0.045 [0.041-0.05],6.490e-93,***,"Benign neoplasm: Pituitary gland, craniopharyngeal duct",Neoplasms
K11_CHRONGASTR,210,0.045 [0.036-0.05],1.975e-18,***,Chronic gastritis,Digestive
H8_HL_PRESBY,136,0.044 [0.039-0.05],2.967e-55,***,Presbycusis,Ear and mastoid
K11_CHOLECYST,114,0.044 [0.038-0.05],6.040e-42,***,Cholecystitis,Digestive
M13_GIANTCELL,1909,0.043 [0.040-0.05],6.028e-264,***,Giant cell arteritis,Musculoskeletal
N14_EROSECTROPUT,31,0.041 [0.034-0.05],1.571e-24,***,Erosion and ectropion of cervix uteri,Genitourinary
G6_HYDROCEPH,204,0.041 [0.035-0.05],7.413e-39,***,Hydrocephalus,Nervous
CD2_BENIGN_COLORECANI,1443,0.040 [0.030-0.05],2.682e-09,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
M13_POLYARTHROPATHIES,18752,0.039 [0.038-0.04],1.000e-315,***,Polyarthropathies,Musculoskeletal
J10_NASALPOLYP,7370,0.039 [0.037-0.04],1.000e-315,***,Nasal polyp,Respiratory
DM_NEOVASCULAR_GLAUCOMA,434,0.038 [0.032-0.04],7.181e-35,***,Neovascular glaucoma,Eye and adnexa
M13_ARTHROSIS_OTH,570,0.037 [0.027-0.05],4.042e-08,***,Other arthrosis,Musculoskeletal
M13_HALLUXVALGUS,3980,0.036 [0.032-0.04],2.814e-74,***,Hallux valgus (acquired),Musculoskeletal
M13_POLYMYALGIA,4532,0.036 [0.034-0.04],4.815e-202,***,Polymyalgia rheumatica,Musculoskeletal
