Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.468 [0.444-0.49],6.560e-292,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.377 [0.332-0.42],4.103e-55,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
N14_CYSTITIS,693,0.348 [0.328-0.37],3.913e-243,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.333 [0.290-0.38],8.399e-46,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
E4_HYPERLIPNAS,1251,0.318 [0.294-0.34],2.272e-137,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URINOTH,1485,0.292 [0.277-0.31],1.000e-315,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.279 [0.188-0.37],4.003e-04,***,Memory loss,Mental and behavioural
E4_FH,518,0.260 [0.233-0.29],3.319e-72,***,Familial hypercholesterolemia,Endocrine and metabolic
J10_INFLUPNEU,534,0.256 [0.235-0.28],1.894e-111,***,Influenza and pneumonia,Respiratory
CD2_BENIGN_COLON_NOS,212,0.254 [0.176-0.33],2.775e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_POSTAMI,149,0.231 [0.185-0.28],2.830e-17,***,Status post-ami,Circulatory
J10_UPPERINFEC,1002,0.213 [0.191-0.24],6.702e-73,***,Acute upper respiratory infections,Respiratory
AB1_BACT_INTEST_OTH,357,0.198 [0.192-0.20],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_METABOLIA,4834,0.195 [0.176-0.21],6.765e-87,***,Metabolic disorders,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.184 [0.171-0.20],1.561e-160,***,Any mental disorder,Mental and behavioural
AB1_OTHER_BACTERIAL,478,0.168 [0.130-0.21],9.684e-13,***,Other bacterial diseases,Infectious and parasitic
E4_LIPOPROT,7076,0.161 [0.148-0.17],7.950e-116,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
VD_U,43,0.160 [0.110-0.21],9.898e-05,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.158 [0.108-0.21],1.700e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.131 [0.095-0.17],1.672e-07,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
N14_MALEGEN,1375,0.131 [0.123-0.14],2.368e-206,***,Diseases of male genital organs,Genitourinary
F5_VASCDEM,107,0.123 [0.086-0.16],1.843e-05,***,Vascular dementia,Mental and behavioural
H8_EXTERNAL,828,0.123 [0.117-0.13],1.000e-315,***,Diseases of external ear,Ear and mastoid
CD2_BENIGN_COLORECANI,1443,0.109 [0.087-0.13],1.361e-17,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
C_DIFFICILE_ENTEROCOLITIS,2693,0.106 [0.103-0.11],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
I9_UAP,1483,0.093 [0.077-0.11],3.910e-26,***,Unstable angina pectoris,Circulatory
H7_CHALAZION,671,0.084 [0.077-0.09],1.271e-110,***,Chalazion,Eye and adnexa
L12_DISORDSKINAPPENDIX,424,0.083 [0.070-0.10],8.293e-31,***,Disorders of skin appendages,Skin
J10_UPPERDIS,4085,0.080 [0.070-0.09],2.266e-45,***,Other diseases of upper respiratory tract,Respiratory
H8_EXTOTITIS,1164,0.076 [0.069-0.08],1.137e-102,***,Otitis externa,Ear and mastoid
O15_ABORT_MEDICAL,68,0.075 [0.052-0.10],3.354e-05,***,Medical abortion,Pregnancy
M13_SYNOTEND,1267,0.074 [0.065-0.08],3.198e-51,***,Disorders of synovium and tendon,Musculoskeletal
N14_PROSTHYPERPLA,3794,0.074 [0.070-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
N14_URETHRAOTH,610,0.073 [0.066-0.08],2.209e-74,***,Other disorders of urethra and urinary system,Genitourinary
F5_DEPRESSIO,2165,0.073 [0.067-0.08],1.103e-121,***,Depression,Mental and behavioural
E4_ENDOGLAND,62,0.072 [0.055-0.09],3.665e-11,***,Disorders of other endocrine glands,Endocrine and metabolic
N14_CHRONEPHROPATH,18,0.071 [0.061-0.08],1.152e-38,***,Chronic nephritic syndrome,Genitourinary
L12_INFECT_SKIN,518,0.071 [0.059-0.08],1.335e-23,***,Infections of the skin and subcutaneous tissue,Skin
AD_AM,451,0.071 [0.057-0.08],1.079e-19,***,Alzheimer disease (Atypical or mixed),Nervous
F5_DEMENTIA,3309,0.069 [0.063-0.08],2.265e-90,***,Dementia,Mental and behavioural
O15_PRETERM,17,0.067 [0.045-0.09],0.001,**,Preterm labour and delivery,Pregnancy
AUD,259,0.067 [0.058-0.08],8.388e-45,***,"Alcohol use disorder, ICD-based",Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.066 [0.059-0.07],3.393e-69,***,Any dementia,Mental and behavioural
NEURODEGOTH,4178,0.065 [0.060-0.07],2.225e-115,***,Other degenerative diseases of the nervous system,Nervous
G6_NEURODEGENERATIVE,4070,0.065 [0.060-0.07],1.744e-124,***,Unspecific neurodegenerative disorder,Nervous
M13_ARTHROPATHIES,7062,0.063 [0.055-0.07],2.142e-46,***,Arthropathies,Musculoskeletal
O15_PREG_OTHER_MAT_DISORD,1961,0.060 [0.053-0.07],2.573e-52,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.059 [0.051-0.07],1.655e-37,***,Viral and other specified intestinal infections,Infectious and parasitic
K11_HAEMORR,329,0.059 [0.041-0.08],1.821e-05,***,Haemorrhoids and perianal venous thrombosis,Digestive
M13_HALLUXVALGUS,3980,0.058 [0.054-0.06],7.059e-138,***,Hallux valgus (acquired),Musculoskeletal
J10_CHRONTONSADEN,5827,0.058 [0.053-0.06],1.960e-109,***,Chronic diseases of tonsils and adenoids,Respiratory
L12_CORNSANDCALLOS,491,0.057 [0.053-0.06],7.632e-176,***,Corns and callosities,Skin
CD2_BENIGN_OTHERDIGESTIVE,74,0.057 [0.045-0.07],3.731e-14,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
G6_ALZHEIMER,2982,0.056 [0.050-0.06],7.238e-78,***,Alzheimer disease,Nervous
N14_PHIMOSIS,4306,0.052 [0.050-0.05],1.000e-315,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
