Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_BILIAOTH,6,0.250 [0.223-0.28],4.332e-69,***,Other diseases of biliary tract,Digestive
N14_MALEGEN,1375,0.219 [0.210-0.23],1.000e-315,***,Diseases of male genital organs,Genitourinary
E4_HYPERLIPMIX,365,0.218 [0.192-0.24],8.862e-56,***,Mixed hyperlipidaemia,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.154 [0.138-0.17],1.060e-70,***,Any mental disorder,Mental and behavioural
N14_CYSTITIS,693,0.142 [0.129-0.15],1.109e-104,***,Cystitis,Genitourinary
N14_PROSTHYPERPLA,3795,0.118 [0.113-0.12],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H7_CHALAZION,671,0.092 [0.085-0.10],9.220e-165,***,Chalazion,Eye and adnexa
M13_SCIATICA,658,0.090 [0.078-0.10],4.706e-41,***,Sciatica+with lumbago,Musculoskeletal
J10_UPPERINFEC,1002,0.089 [0.080-0.10],2.810e-78,***,Acute upper respiratory infections,Respiratory
J10_ACUTEUPPERINFEC,241,0.086 [0.063-0.11],9.746e-08,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
F5_DEPRESSIO,2165,0.086 [0.079-0.09],9.591e-126,***,Depression,Mental and behavioural
M13_HAMMERTOE,331,0.076 [0.065-0.09],2.771e-40,***,Other hammer toe(s) (acquired),Musculoskeletal
K11_DISLIVOTH,287,0.074 [0.067-0.08],2.589e-87,***,Other diseases of liver,Digestive
J10_INFLUPNEU,534,0.074 [0.064-0.08],1.336e-44,***,Influenza and pneumonia,Respiratory
M13_SOFTTISSUEOTH,600,0.073 [0.058-0.09],4.738e-16,***,"Other soft tissue disorders, not elsewhere classified",Musculoskeletal
N14_MENSIRREG,59,0.067 [0.052-0.08],1.950e-11,***,Irregular menses,Genitourinary
N14_OVARYCYST,986,0.065 [0.060-0.07],1.928e-121,***,Ovarian cyst,Genitourinary
C3_BILIARY_GALLBLADDER,192,0.065 [0.061-0.07],3.804e-223,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
N14_ABNORMALBLEED,19,0.064 [0.040-0.09],0.026,*,Other abnormal uterine and vaginal bleeding,Genitourinary
CD2_LYMPHOID_LEUKAEMIA,767,0.062 [0.059-0.06],1.000e-315,***,Lymphoid leukaemia,Neoplasms
D3_ANAEMIA_IRONDEF_NAS,859,0.061 [0.055-0.07],2.354e-90,***,Other and unspecified iron deficiency,Blood and immune
O15_PREG_OTHER_MAT_DISORD,1961,0.057 [0.051-0.06],1.216e-69,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
K11_INTESTOTH,398,0.057 [0.044-0.07],7.323e-12,***,Other diseases of intestines,Digestive
M13_ENTESOPATHYOTH,48,0.056 [0.038-0.07],3.989e-04,***,Other enthesopathies,Musculoskeletal
N14_URINOTH,1485,0.055 [0.045-0.06],6.412e-24,***,Other diseases of urinary system,Genitourinary
M13_MYALGIA,253,0.054 [0.044-0.06],1.024e-18,***,Myalgia,Musculoskeletal
N14_MENORRHAGIA,717,0.054 [0.045-0.06],2.156e-24,***,Menorrhagia,Genitourinary
J10_UPPERDIS,4085,0.053 [0.047-0.06],1.879e-62,***,Other diseases of upper respiratory tract,Respiratory
N14_FEMALEGENNONINF,279,0.053 [0.038-0.07],6.437e-07,***,Noninflammatory disorders of female genital tract,Genitourinary
M13_TENDOSYNOVITISNAS,236,0.051 [0.046-0.06],2.863e-69,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
N14_MESNRUIRREG,1548,0.050 [0.041-0.06],1.410e-19,***,"Excessive, frequent and irregular menstruation",Genitourinary
M13_SYNOTEND,1267,0.050 [0.045-0.05],4.834e-80,***,Disorders of synovium and tendon,Musculoskeletal
L12_DISORDSKINAPPENDIX,424,0.048 [0.042-0.06],1.636e-41,***,Disorders of skin appendages,Skin
J10_CHRONTONSADEN,5827,0.047 [0.043-0.05],4.628e-98,***,Chronic diseases of tonsils and adenoids,Respiratory
J10_PLEURA,140,0.047 [0.035-0.06],1.870e-10,***,Other diseases of pleura,Respiratory
M13_GANGLION,38,0.046 [0.031-0.06],3.925e-04,***,Ganglion,Musculoskeletal
J10_SEPTDEV,498,0.045 [0.035-0.06],6.143e-14,***,Deviated nasal septum,Respiratory
