Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.499 [0.481-0.52],1.000e-315,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.333 [0.303-0.36],9.001e-102,***,Other diseases of the digestive system,Digestive
N14_URINOTH,1485,0.323 [0.303-0.34],9.094e-212,***,Other diseases of urinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.298 [0.283-0.31],1.000e-315,***,Any mental disorder,Mental and behavioural
F5_DEMINOTH,8,0.276 [0.234-0.32],3.445e-33,***,Dementia in other diseases classified elsewhere,Mental and behavioural
N14_MALEGEN,1375,0.273 [0.260-0.29],1.000e-315,***,Diseases of male genital organs,Genitourinary
G6_DEGENOTH,14,0.258 [0.230-0.28],3.146e-72,***,Other and unspecified degenerative diseases of nervous system,Nervous
MEMLOSS,48,0.254 [0.223-0.29],1.186e-51,***,Memory loss,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.213 [0.173-0.25],9.713e-21,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_BACT_INTEST_OTH,357,0.188 [0.182-0.20],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_DELIRIUM,173,0.176 [0.159-0.19],1.650e-82,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
VD_U,43,0.172 [0.154-0.19],4.184e-70,***,Vascular dementia (undefined),Mental and behavioural
J10_INFLUPNEU,534,0.171 [0.152-0.19],2.185e-69,***,Influenza and pneumonia,Respiratory
F5_MENTORG,85,0.171 [0.135-0.21],1.219e-15,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
E4_HYPERLIPMIX,365,0.152 [0.124-0.18],1.126e-20,***,Mixed hyperlipidaemia,Endocrine and metabolic
N14_PROSTHYPERPLA,3795,0.150 [0.144-0.16],1.000e-315,***,Hyperplasia of prostate,Genitourinary
H7_CHALAZION,671,0.141 [0.135-0.15],1.000e-315,***,Chalazion,Eye and adnexa
J10_UPPERINFEC,1002,0.138 [0.118-0.16],1.419e-38,***,Acute upper respiratory infections,Respiratory
F5_VASCDEM,107,0.135 [0.112-0.16],2.903e-23,***,Vascular dementia,Mental and behavioural
E4_HYPERLIPNAS,1251,0.133 [0.107-0.16],1.706e-17,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
F5_DEPRESSIO,2165,0.122 [0.113-0.13],1.325e-132,***,Depression,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.122 [0.119-0.12],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
E4_FH,518,0.120 [0.086-0.15],6.637e-07,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.117 [0.093-0.14],1.659e-16,***,Status post-ami,Circulatory
K11_INTESTOTH,398,0.107 [0.092-0.12],2.160e-38,***,Other diseases of intestines,Digestive
M13_HAMMERTOE,331,0.098 [0.078-0.12],1.958e-16,***,Other hammer toe(s) (acquired),Musculoskeletal
E4_LIPOPROT,7076,0.094 [0.080-0.11],4.411e-34,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
E4_METABOLIA,4834,0.089 [0.069-0.11],5.441e-13,***,Metabolic disorders,Endocrine and metabolic
L12_DISORDSKINAPPENDIX,424,0.080 [0.065-0.09],1.436e-21,***,Disorders of skin appendages,Skin
J10_SEPTDEV,498,0.078 [0.062-0.09],2.932e-17,***,Deviated nasal septum,Respiratory
K11_FISTULA,485,0.076 [0.071-0.08],5.377e-248,***,Colonic or urogenital fistula,Digestive
N14_CHRONEPHROPATH,18,0.074 [0.062-0.08],1.355e-32,***,Chronic nephritic syndrome,Genitourinary
M13_HALLUXVALGUS,3980,0.072 [0.067-0.08],1.171e-143,***,Hallux valgus (acquired),Musculoskeletal
N14_OVARYCYST,986,0.071 [0.066-0.08],2.380e-168,***,Ovarian cyst,Genitourinary
J10_CHRONTONSADEN,5827,0.069 [0.065-0.07],9.219e-186,***,Chronic diseases of tonsils and adenoids,Respiratory
AD_AM,451,0.066 [0.058-0.07],5.208e-54,***,Alzheimer disease (Atypical or mixed),Nervous
N14_MENSIRREG,59,0.065 [0.048-0.08],2.361e-08,***,Irregular menses,Genitourinary
J10_PLEURPLAGUE,310,0.064 [0.061-0.07],1.000e-315,***,Pleural plaque,Respiratory
O15_PREG_OTHER_MAT_DISORD,1961,0.064 [0.055-0.07],6.505e-36,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.062 [0.053-0.07],4.344e-36,***,Viral and other specified intestinal infections,Infectious and parasitic
M13_SYNOTEND,1267,0.062 [0.052-0.07],3.611e-32,***,Disorders of synovium and tendon,Musculoskeletal
H7_PARASTRAB,7,0.062 [0.041-0.08],7.739e-04,***,Paralytic strabismus,Eye and adnexa
H8_EXTERNAL,828,0.060 [0.053-0.07],7.910e-67,***,Diseases of external ear,Ear and mastoid
N14_FEMALEINFERT,80,0.059 [0.043-0.07],1.890e-08,***,Female infertility,Genitourinary
I9_HEARTFAIL,682,0.057 [0.047-0.07],1.264e-20,***,"Heart failure, strict",Circulatory
E4_ENDOGLAND,62,0.057 [0.038-0.08],0.001,**,Disorders of other endocrine glands,Endocrine and metabolic
L12_FOLICULAROTH,12,0.057 [0.041-0.07],3.919e-07,***,Other follicular disorders,Skin
L12_INFECT_SKIN,518,0.054 [0.038-0.07],2.834e-06,***,Infections of the skin and subcutaneous tissue,Skin
