Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.333 [0.322-0.34],1.000e-315,***,Cystitis,Genitourinary
J10_ACUTEUPPERINFEC,241,0.330 [0.294-0.37],1.761e-67,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
KRA_PSY_ANYMENTAL,2504,0.296 [0.282-0.31],1.000e-315,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.287 [0.274-0.30],1.000e-315,***,Diseases of male genital organs,Genitourinary
J10_INFLUPNEU,534,0.275 [0.254-0.30],6.192e-136,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.263 [0.246-0.28],1.601e-204,***,Acute upper respiratory infections,Respiratory
AB1_OTHER_BACTERIAL,478,0.245 [0.221-0.27],1.503e-83,***,Other bacterial diseases,Infectious and parasitic
N14_URINOTH,1485,0.220 [0.210-0.23],1.000e-315,***,Other diseases of urinary system,Genitourinary
K11_OTHDISDIG,25,0.165 [0.131-0.20],6.983e-16,***,Other diseases of the digestive system,Digestive
N14_PROSTHYPERPLA,3795,0.165 [0.159-0.17],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.153 [0.143-0.16],4.511e-220,***,Depression,Mental and behavioural
H8_EXTERNAL,828,0.143 [0.138-0.15],1.000e-315,***,Diseases of external ear,Ear and mastoid
L12_INFECT_SKIN,518,0.127 [0.116-0.14],6.419e-112,***,Infections of the skin and subcutaneous tissue,Skin
H7_CHALAZION,671,0.125 [0.119-0.13],1.000e-315,***,Chalazion,Eye and adnexa
O15_MATERN_CARE_PELVIC_ABNORM,86,0.122 [0.108-0.14],7.399e-63,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
O15_DELIV_CAESAR,82,0.119 [0.102-0.14],2.649e-37,***,Single delivery by caesarean section,Pregnancy
M13_SYNOTEND,1267,0.119 [0.110-0.13],5.690e-135,***,Disorders of synovium and tendon,Musculoskeletal
J10_UPPERDIS,4085,0.114 [0.106-0.12],4.001e-141,***,Other diseases of upper respiratory tract,Respiratory
E4_HYPERLIPMIX,365,0.113 [0.092-0.13],2.879e-20,***,Mixed hyperlipidaemia,Endocrine and metabolic
O15_MATERN_CARE_OTHER,240,0.108 [0.097-0.12],2.039e-79,***,Maternal care for other known or suspected fetal problems,Pregnancy
O15_PREG_OTHER_MAT_DISORD,1961,0.106 [0.098-0.11],5.220e-131,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
