Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.582 [0.558-0.61],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.477 [0.445-0.51],9.747e-185,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.460 [0.391-0.53],3.591e-33,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.460 [0.335-0.58],1.436e-07,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.423 [0.388-0.46],1.893e-116,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.345 [0.304-0.38],3.835e-58,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_URINOTH,1485,0.332 [0.308-0.36],1.425e-148,***,Other diseases of urinary system,Genitourinary
E4_METABOLIA,4834,0.310 [0.285-0.33],2.062e-127,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.300 [0.239-0.36],1.510e-16,***,Status post-ami,Circulatory
VD_U,43,0.272 [0.202-0.34],8.905e-09,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.271 [0.195-0.35],6.795e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.232 [0.179-0.28],1.238e-12,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.222 [0.205-0.24],2.155e-147,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.215 [0.210-0.22],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
F5_VASCDEM,107,0.212 [0.156-0.27],2.107e-08,***,Vascular dementia,Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.166 [0.147-0.19],3.208e-56,***,Any mental disorder,Mental and behavioural
J10_ACUTEUPPERINFEC,241,0.134 [0.100-0.17],1.922e-09,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
C_DIFFICILE_ENTEROCOLITIS,2693,0.134 [0.130-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
