Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.648 [0.629-0.67],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
M13_SOFTTISSUE,1904,0.415 [0.391-0.44],2.452e-247,***,Soft tissue disorders,Musculoskeletal
K11_FUNCDYSP,169,0.294 [0.279-0.31],1.000e-315,***,Functional dyspepsia,Digestive
K11_OESSTODUO,43,0.277 [0.179-0.37],0.006,**,"Diseases of oesophagus, stomach and duodenum",Digestive
K11_OTHENTERCOL,751,0.254 [0.244-0.26],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
K11_OTHDISDIG,25,0.247 [0.220-0.27],6.183e-71,***,Other diseases of the digestive system,Digestive
JOINTPAIN,1595,0.236 [0.220-0.25],1.957e-191,***,Pain in joint,Musculoskeletal
M13_MUSCLE,168,0.223 [0.216-0.23],1.000e-315,***,Disorders of muscles,Musculoskeletal
G6_NERPLEX,2804,0.222 [0.208-0.24],4.078e-212,***,"Nerve, nerve root and plexus disorders",Nervous
D3_AGRANULOCYTOSIS,347,0.217 [0.212-0.22],1.000e-315,***,Agranulocytosis,Blood and immune
CD2_BENIGN_PAROTID,171,0.171 [0.159-0.18],5.745e-176,***,Benign neoplasm: Parotid gland,Neoplasms
K11_CHRONGASTR,210,0.169 [0.159-0.18],1.217e-254,***,Chronic gastritis,Digestive
G6_MIGRAINE_WITH_AURA,143,0.160 [0.150-0.17],6.229e-202,***,Migraine with aura,Nervous
H7_LIDLACRIMALORBIT,197,0.160 [0.124-0.19],1.478e-13,***,"Disorders of eyelid, lacrimal system and orbit",Eye and adnexa
K11_OTHINFLIV,466,0.152 [0.150-0.15],1.000e-315,***,Other inflammatory liver diseases,Digestive
AB1_GASTROENTERITIS_NOS,923,0.150 [0.128-0.17],5.399e-33,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
I9_ATHSCLE,3616,0.150 [0.144-0.16],1.000e-315,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
CD2_BENIGN_EAR_RESP,224,0.142 [0.126-0.16],8.950e-66,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
L12_DERMATITISNAS,2477,0.140 [0.133-0.15],1.000e-315,***,Dermatitis,Skin
AB1_SEXUAL_TRANSMISSION,7171,0.139 [0.136-0.14],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
L12_OTHERSKINSUBCUTIS,3364,0.128 [0.119-0.14],1.765e-143,***,Other disorders of skin and subcutaneous tissue,Skin
I9_OTHPER,110,0.128 [0.106-0.15],6.046e-27,***,Other peripheral vascular diseases,Circulatory
K11_CHOLANGI,1455,0.119 [0.116-0.12],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
E4_ENDOMETPOSTOP,4212,0.114 [0.112-0.12],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
N14_CHRONKIDNEYDIS,1777,0.112 [0.104-0.12],2.513e-150,***,Chronic kidney disease,Genitourinary
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.108 [0.102-0.11],3.683e-296,***,Non-follicular lymphoma,Neoplasms
M13_SHOULDER,206,0.107 [0.074-0.14],4.742e-05,***,Shoulder lesions,Musculoskeletal
L12_GRANULOMATOUSSKIN,404,0.105 [0.103-0.11],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
E4_ADDISON,668,0.100 [0.096-0.10],1.000e-315,***,Adrenocortical insufficiency,Endocrine and metabolic
H8_BPV,30,0.095 [0.066-0.12],2.432e-05,***,Benign paroxysmal vertigo,Ear and mastoid
M13_OTHERJOINT,3314,0.093 [0.083-0.10],6.300e-74,***,Other joint disorders,Musculoskeletal
M13_ENTESOPATHYOTH,48,0.090 [0.070-0.11],7.350e-13,***,Other enthesopathies,Musculoskeletal
M13_LOWBACKPAIN,1988,0.088 [0.079-0.10],1.041e-88,***,Low back pain,Musculoskeletal
M13_INTERVERTEB,3685,0.083 [0.077-0.09],4.842e-135,***,Other intervertebral disc disorders,Musculoskeletal
L12_URTICA_NAS,213,0.083 [0.061-0.10],8.610e-09,***,Other and unspecified urticaria,Skin
N14_NEPHROTICSYND,824,0.083 [0.079-0.09],1.000e-315,***,Nephrotic syndrome,Genitourinary
AB1_SEXUAL_TRANSMISSION_NOS,10411,0.082 [0.080-0.08],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
M13_DORSALGIANAS,1009,0.081 [0.073-0.09],1.215e-72,***,Other/unspecified dorsalgia,Musculoskeletal
M13_MYOSITIS,988,0.081 [0.080-0.08],1.000e-315,***,Myositis,Musculoskeletal
M13_MCTD,5075,0.081 [0.079-0.08],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
M13_DORSOPATHYOTH,5393,0.080 [0.072-0.09],4.533e-87,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
N14_FEMALE_GENITAL_LSIL,2422,0.079 [0.074-0.08],6.246e-238,***,"LSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
D3_ITP,120,0.078 [0.064-0.09],2.527e-22,***,Idiopathic thrombocytopenic purpura,Blood and immune
E4_THYROID,25555,0.077 [0.075-0.08],1.000e-315,***,Disorders of the thyroid gland,Endocrine and metabolic
M13_CONNECTNAS,4565,0.077 [0.075-0.08],1.000e-315,***,Other specified/unspecified systemic involvement of connective tissue,Musculoskeletal
G6_CARPTU,3265,0.075 [0.067-0.08],1.132e-80,***,Carpal tunnel syndrome,Nervous
FALLS,542,0.073 [0.055-0.09],2.544e-10,***,Falls/tendency to fall,Nervous
L12_OTHERCONTACT,39,0.072 [0.052-0.09],4.978e-07,***,Other contact dermatitis,Skin
RESP_ILL_DIS_CLASS_ELSEWHERE,55,0.072 [0.064-0.08],1.292e-70,***,Respiratory disorders in diseases classified elsewhere,Respiratory
H7_ORBIT,4635,0.072 [0.071-0.07],1.000e-315,***,Disorders of orbit,Eye and adnexa
M13_CERVICALGIA,179,0.069 [0.061-0.08],3.212e-63,***,Cervicalgia,Musculoskeletal
H8_MIDDLEMASTOID,2761,0.067 [0.056-0.08],4.994e-24,***,Diseases of middle ear and mastoid,Ear and mastoid
E4_THYROIDITAUTOIM,932,0.062 [0.060-0.06],1.000e-315,***,Autoimmune thyroiditis,Endocrine and metabolic
M13_SPONDYLOSIS,854,0.061 [0.052-0.07],1.681e-29,***,Spondylosis,Musculoskeletal
CD2_HODGKIN_LYMPHOMA,268,0.059 [0.056-0.06],3.728e-287,***,"Hodgkin lymphoma, hilmo",Neoplasms
ALLERG_ASTHMA,7322,0.056 [0.053-0.06],1.244e-236,***,Allergic asthma (mode),Respiratory
M13_SPINSTENOSIS,4505,0.056 [0.051-0.06],7.454e-139,***,Spinal stenosis,Musculoskeletal
K11_OTHDIG,23141,0.054 [0.053-0.05],1.000e-315,***,Diseases of the digestive system,Digestive
M13_THORACISPINEPAIN,151,0.054 [0.045-0.06],1.147e-25,***,Pain in thoracic spine,Musculoskeletal
N14_EROSECTROPUT,31,0.052 [0.042-0.06],2.818e-18,***,Erosion and ectropion of cervix uteri,Genitourinary
J10_LOWCHRON,14991,0.050 [0.046-0.05],1.159e-118,***,Chronic lower respiratory diseases,Respiratory
H8_HL_MIX_NAS,509,0.050 [0.039-0.06],7.685e-15,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
K11_MALABSORB,6958,0.050 [0.049-0.05],1.000e-315,***,Intestinal malabsorption,Digestive
I9_SAH,322,0.049 [0.046-0.05],6.490e-147,***,Subarachnoid haemorrhage,Circulatory
L12_LUPUS,5381,0.049 [0.049-0.05],1.000e-315,***,Cutaneous lupus erythematosus,Skin
