Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.443 [0.419-0.47],5.608e-288,***,Other diseases of the digestive system,Digestive
MEMLOSS,48,0.441 [0.332-0.55],3.785e-10,***,Memory loss,Mental and behavioural
E4_LIPOPROTNAS,242,0.423 [0.358-0.49],2.153e-31,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.388 [0.355-0.42],1.100e-112,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.345 [0.322-0.37],3.270e-183,***,Metabolic disorders,Endocrine and metabolic
E4_FH,518,0.323 [0.286-0.36],2.051e-59,***,Familial hypercholesterolemia,Endocrine and metabolic
N14_CYSTITIS,693,0.311 [0.277-0.35],4.786e-66,***,Cystitis,Genitourinary
I9_POSTAMI,149,0.287 [0.230-0.34],1.397e-17,***,Status post-ami,Circulatory
VD_U,43,0.266 [0.204-0.33],8.343e-12,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.263 [0.191-0.33],1.423e-07,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.228 [0.180-0.28],3.401e-15,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
E4_LIPOPROT,7076,0.206 [0.190-0.22],2.841e-148,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_VASCDEM,107,0.204 [0.152-0.26],5.005e-09,***,Vascular dementia,Mental and behavioural
K11_OESSTODUO,43,0.186 [0.151-0.22],5.067e-20,***,"Diseases of oesophagus, stomach and duodenum",Digestive
E4_HYPERLIPMIX,365,0.149 [0.128-0.17],3.412e-39,***,Mixed hyperlipidaemia,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.142 [0.137-0.15],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
N14_URINOTH,1485,0.130 [0.102-0.16],1.544e-14,***,Other diseases of urinary system,Genitourinary
I9_UAP,1483,0.123 [0.104-0.14],1.028e-31,***,Unstable angina pectoris,Circulatory
CD2_NONFOLLICULAR_LYMPHOMA,1093,0.111 [0.107-0.12],1.000e-315,***,Non-follicular lymphoma,Neoplasms
AUD,259,0.111 [0.099-0.12],3.005e-70,***,"Alcohol use disorder, ICD-based",Mental and behavioural
AD_AM,451,0.105 [0.087-0.12],4.834e-23,***,Alzheimer disease (Atypical or mixed),Nervous
K11_HAEMORR,329,0.101 [0.082-0.12],3.179e-20,***,Haemorrhoids and perianal venous thrombosis,Digestive
I9_IHD,7725,0.100 [0.089-0.11],7.368e-69,***,"Ischaemic heart disease, wide definition",Circulatory
G6_MIGRAINE_WITH_AURA,143,0.097 [0.088-0.11],2.087e-88,***,Migraine with aura,Nervous
C_DIFFICILE_ENTEROCOLITIS,2693,0.094 [0.091-0.10],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
N14_FEMALEINFERT,80,0.094 [0.079-0.11],5.184e-31,***,Female infertility,Genitourinary
K11_INTESTOTH,398,0.092 [0.078-0.11],8.706e-34,***,Other diseases of intestines,Digestive
J10_INFLUENZA,14,0.090 [0.058-0.12],0.012,*,All influenza,Respiratory
F5_DEMENTIA,3309,0.082 [0.074-0.09],6.450e-71,***,Dementia,Mental and behavioural
KRA_PSY_DEMENTIA,2863,0.078 [0.069-0.09],3.460e-55,***,Any dementia,Mental and behavioural
J10_PLEURA,140,0.078 [0.062-0.09],8.921e-17,***,Other diseases of pleura,Respiratory
I9_CORATHER,8695,0.078 [0.069-0.09],5.087e-68,***,Coronary atherosclerosis,Circulatory
NEURODEGOTH,4178,0.076 [0.069-0.08],4.624e-101,***,Other degenerative diseases of the nervous system,Nervous
G6_NEURODEGENERATIVE,4070,0.075 [0.068-0.08],1.125e-95,***,Unspecific neurodegenerative disorder,Nervous
I9_ANGINA,5810,0.074 [0.064-0.08],2.629e-41,***,Angina pectoris,Circulatory
K11_FISTULA,485,0.073 [0.068-0.08],3.583e-158,***,Colonic or urogenital fistula,Digestive
I9_CHD,6392,0.072 [0.061-0.08],7.789e-38,***,Major coronary heart disease event,Circulatory
F5_ALCOHOL_DEPENDENCE,95,0.069 [0.052-0.09],1.485e-10,***,Alcohol dependence,Mental and behavioural
N14_FIOTHNAS,100,0.069 [0.057-0.08],1.035e-25,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
I9_ATHSCLE,3616,0.067 [0.060-0.07],3.250e-85,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
G6_ALZHEIMER,2982,0.064 [0.057-0.07],4.590e-58,***,Alzheimer disease,Nervous
K11_OTHENTERCOL,751,0.064 [0.056-0.07],4.505e-44,***,Other noninfective gastroenteritis and colitis,Digestive
H8_NONSUPPNAS,1145,0.063 [0.056-0.07],1.466e-63,***,Nonsuppurative otitis media,Ear and mastoid
M13_SOFTTISSUE,1904,0.061 [0.048-0.07],9.073e-17,***,Soft tissue disorders,Musculoskeletal
