Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.246 [0.226-0.27],1.397e-122,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
AB1_OTHER_BACTERIAL,478,0.244 [0.232-0.26],1.000e-315,***,Other bacterial diseases,Infectious and parasitic
J10_UPPERINFEC,1002,0.214 [0.205-0.22],1.000e-315,***,Acute upper respiratory infections,Respiratory
O15_DELIV_CAESAR,82,0.203 [0.190-0.22],1.209e-210,***,Single delivery by caesarean section,Pregnancy
J10_INFLUPNEU,534,0.203 [0.183-0.22],1.960e-85,***,Influenza and pneumonia,Respiratory
CD2_BENIGN_COLON_NOS,212,0.186 [0.142-0.23],1.609e-11,***,"Benign neoplasm: Colon, unspecified",Neoplasms
O15_MATERN_CARE_PELVIC_ABNORM,86,0.180 [0.166-0.19],7.569e-129,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
M13_OSTEOCHONDRO,166,0.180 [0.155-0.20],2.027e-42,***,Osteopathies and chondropathies,Musculoskeletal
O15_MATERN_CARE_OTHER,240,0.163 [0.155-0.17],1.000e-315,***,Maternal care for other known or suspected fetal problems,Pregnancy
KRA_PSY_ANYMENTAL,2504,0.136 [0.127-0.15],4.502e-164,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.133 [0.126-0.14],1.000e-315,***,Diseases of male genital organs,Genitourinary
H7_VITRBODYGLOBE,276,0.132 [0.119-0.15],2.507e-83,***,Disorders of vitreous body,Eye and adnexa
M13_LIMBPAIN,197,0.125 [0.106-0.14],5.571e-31,***,Pain in limb,Musculoskeletal
H8_EXTERNAL,828,0.125 [0.121-0.13],1.000e-315,***,Diseases of external ear,Ear and mastoid
K11_CHRONGASTR,210,0.124 [0.116-0.13],4.112e-209,***,Chronic gastritis,Digestive
L12_INFECT_SKIN,518,0.115 [0.101-0.13],3.763e-54,***,Infections of the skin and subcutaneous tissue,Skin
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.114 [0.109-0.12],1.000e-315,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
J10_UPPERDIS,4085,0.108 [0.101-0.12],1.875e-199,***,Other diseases of upper respiratory tract,Respiratory
ASTHMA_NAS,3913,0.095 [0.092-0.10],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
M13_SYNOTEND,1267,0.093 [0.085-0.10],8.411e-117,***,Disorders of synovium and tendon,Musculoskeletal
O15_PRETERM,17,0.092 [0.071-0.11],2.773e-12,***,Preterm labour and delivery,Pregnancy
M13_ROTATORCUFF,66,0.086 [0.064-0.11],2.697e-09,***,Rotator cuff syndrome,Musculoskeletal
G6_POLYOTHUNS,107,0.085 [0.066-0.10],2.244e-13,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
M13_ARTHROPATHIES,7062,0.084 [0.080-0.09],2.602e-250,***,Arthropathies,Musculoskeletal
I9_ARTOTH,187,0.082 [0.078-0.09],1.000e-315,***,Other diseases of arteries and capillaries,Circulatory
K11_PANCOTH,29,0.080 [0.070-0.09],2.595e-47,***,Other diseases of pancreas,Digestive
N14_PYELONEPHR,67,0.078 [0.062-0.09],2.176e-17,***,Acute tubulo-interstitial nephritis,Genitourinary
N14_PROSTHYPERPLA,3795,0.078 [0.075-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
M13_OSTEOPOROSIS,372,0.077 [0.068-0.09],4.753e-58,***,Osteoporosis,Musculoskeletal
F5_DEPRESSIO,2165,0.076 [0.071-0.08],4.358e-175,***,Depression,Mental and behavioural
M13_SCIATICA,658,0.076 [0.068-0.08],3.048e-77,***,Sciatica+with lumbago,Musculoskeletal
N14_URETHRAOTH,610,0.074 [0.067-0.08],9.359e-87,***,Other disorders of urethra and urinary system,Genitourinary
L12_ABSCESS_CUT,66,0.074 [0.062-0.09],1.371e-29,***,"Cutaneous abscess, furuncle and carbuncle",Skin
H8_EXTOTITIS,1164,0.072 [0.069-0.08],1.000e-315,***,Otitis externa,Ear and mastoid
K11_PERITONITIS,161,0.068 [0.065-0.07],1.000e-315,***,Acute peritonitis,Digestive
L12_CORNSANDCALLOS,491,0.068 [0.066-0.07],1.000e-315,***,Corns and callosities,Skin
O15_PREG_OTHER_MAT_DISORD,1961,0.066 [0.060-0.07],1.568e-91,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
M13_MENISCUSDERANGEMENTS,937,0.065 [0.055-0.08],1.132e-30,***,Meniscus derangement,Musculoskeletal
J10_CHRONSINUSITIS,3550,0.065 [0.062-0.07],1.000e-315,***,Chronic sinusitis,Respiratory
M13_TENDOSYNOVITISNAS,236,0.065 [0.057-0.07],7.159e-50,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
CD2_BENIGN_OTHERDIGESTIVE,74,0.064 [0.049-0.08],9.751e-11,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
M13_LOWBACKPAIN,1988,0.064 [0.059-0.07],1.584e-135,***,Low back pain,Musculoskeletal
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.063 [0.057-0.07],8.073e-95,***,Viral and other specified intestinal infections,Infectious and parasitic
G6_XTRAPYR,48,0.062 [0.046-0.08],7.258e-08,***,Extrapyramidal and movement disorders,Nervous
E4_LIPOPROTNAS,242,0.061 [0.045-0.08],3.858e-09,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
N14_EROSECTROPUT,31,0.061 [0.055-0.07],2.825e-89,***,Erosion and ectropion of cervix uteri,Genitourinary
CD2_BENIGN_COLORECANI,1443,0.058 [0.045-0.07],2.746e-13,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
L12_DERMATITISNAS,2477,0.054 [0.049-0.06],8.807e-95,***,Dermatitis,Skin
G6_PARKINSON,2693,0.051 [0.051-0.05],1.000e-315,***,Parkinson's disease,Nervous
H7_CHALAZION,671,0.051 [0.046-0.06],1.168e-87,***,Chalazion,Eye and adnexa
F5_CANNABIS,7,0.049 [0.037-0.06],1.832e-11,***,Mental and behavioural disorders due to cannabinoids,Mental and behavioural
I9_PHLETHROMBDVTLOW,3262,0.049 [0.045-0.05],1.235e-140,***,DVT of lower extremities,Circulatory
H8_HL_PRESBY,136,0.049 [0.044-0.05],2.126e-75,***,Presbycusis,Ear and mastoid
J10_PERITONSABSC,1910,0.045 [0.041-0.05],9.460e-96,***,Peritonsillar abscess,Respiratory
L12_DISORDSKINAPPENDIX,424,0.045 [0.030-0.06],9.575e-04,***,Disorders of skin appendages,Skin
M13_DORSALGIANAS,1009,0.044 [0.038-0.05],4.221e-43,***,Other/unspecified dorsalgia,Musculoskeletal
ALLERG_RHINITIS,746,0.043 [0.039-0.05],1.681e-103,***,Allergic rhinitis,Respiratory
H7_CATARACTSENILE,4936,0.043 [0.038-0.05],2.756e-63,***,Senile cataract,Eye and adnexa
H7_EYEOTH,57,0.042 [0.031-0.05],3.929e-08,***,Other disorders of eye and adnexa,Eye and adnexa
M13_CERVICALGIA,179,0.042 [0.036-0.05],3.319e-35,***,Cervicalgia,Musculoskeletal
E4_OBESITYXTRMALV,103,0.042 [0.037-0.05],2.761e-48,***,Extreme obesity with alveolar hypoventilation,Endocrine and metabolic
