Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.643 [0.604-0.68],2.094e-229,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.559 [0.527-0.59],7.220e-252,***,Cystitis,Genitourinary
E4_LIPOPROTNAS,242,0.344 [0.283-0.41],7.362e-23,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.340 [0.309-0.37],3.829e-95,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
N14_URINOTH,1485,0.324 [0.294-0.35],1.812e-96,***,Other diseases of urinary system,Genitourinary
MEMLOSS,48,0.315 [0.245-0.38],1.846e-13,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.293 [0.195-0.39],9.174e-04,***,Other and unspecified degenerative diseases of nervous system,Nervous
E4_FH,518,0.286 [0.250-0.32],8.503e-51,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.274 [0.222-0.33],1.149e-19,***,Status post-ami,Circulatory
E4_METABOLIA,4834,0.266 [0.243-0.29],2.884e-113,***,Metabolic disorders,Endocrine and metabolic
AB1_BACT_INTEST_OTH,357,0.247 [0.242-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.198 [0.157-0.24],2.868e-16,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.195 [0.180-0.21],2.002e-125,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
KRA_PSY_ANYMENTAL,2504,0.193 [0.178-0.21],8.494e-129,***,Any mental disorder,Mental and behavioural
F5_MENTORG,85,0.188 [0.134-0.24],2.869e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.172 [0.138-0.21],1.628e-17,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.152 [0.148-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.145 [0.105-0.18],2.621e-07,***,Vascular dementia,Mental and behavioural
N14_MALEGEN,1376,0.141 [0.132-0.15],1.809e-195,***,Diseases of male genital organs,Genitourinary
AUD,259,0.117 [0.100-0.13],5.852e-35,***,"Alcohol use disorder, ICD-based",Mental and behavioural
I9_UAP,1483,0.116 [0.099-0.13],1.332e-34,***,Unstable angina pectoris,Circulatory
K11_INTESTOTH,398,0.113 [0.095-0.13],8.828e-28,***,Other diseases of intestines,Digestive
CD2_BENIGN_COLON_NOS,212,0.113 [0.077-0.15],1.153e-04,***,"Benign neoplasm: Colon, unspecified",Neoplasms
N14_CHRONEPHROPATH,18,0.106 [0.095-0.12],1.345e-77,***,Chronic nephritic syndrome,Genitourinary
E4_HYPERLIPMIX,365,0.093 [0.073-0.11],7.126e-15,***,Mixed hyperlipidaemia,Endocrine and metabolic
H7_CHALAZION,671,0.090 [0.086-0.10],2.415e-289,***,Chalazion,Eye and adnexa
K11_HAEMORR,329,0.082 [0.059-0.11],3.565e-06,***,Haemorrhoids and perianal venous thrombosis,Digestive
M13_RADICULOPATHY,15,0.081 [0.059-0.10],3.266e-08,***,Radiculopathy,Musculoskeletal
N14_PROSTHYPERPLA,3796,0.080 [0.076-0.08],1.000e-315,***,Hyperplasia of prostate,Genitourinary
I9_IHD,7725,0.078 [0.069-0.09],6.496e-57,***,"Ischaemic heart disease, wide definition",Circulatory
AD_AM,451,0.076 [0.062-0.09],2.206e-23,***,Alzheimer disease (Atypical or mixed),Nervous
M13_HALLUXVALGUS,3980,0.073 [0.068-0.08],1.049e-153,***,Hallux valgus (acquired),Musculoskeletal
K11_FISTULA,485,0.072 [0.068-0.08],9.197e-193,***,Colonic or urogenital fistula,Digestive
N14_FEMALEINFERT,80,0.071 [0.056-0.09],2.138e-15,***,Female infertility,Genitourinary
F5_DEPRESSIO,2165,0.066 [0.059-0.07],2.351e-65,***,Depression,Mental and behavioural
H8_NONSUPPNAS,1145,0.065 [0.060-0.07],8.451e-126,***,Nonsuppurative otitis media,Ear and mastoid
NEURODEGOTH,4178,0.064 [0.059-0.07],2.437e-131,***,Other degenerative diseases of the nervous system,Nervous
H7_PARASTRAB,7,0.063 [0.043-0.08],8.580e-05,***,Paralytic strabismus,Eye and adnexa
F5_DEMENTIA,3309,0.063 [0.057-0.07],7.574e-96,***,Dementia,Mental and behavioural
I9_ANGINA,5810,0.062 [0.054-0.07],2.439e-40,***,Angina pectoris,Circulatory
E4_ENDOGLAND,63,0.062 [0.044-0.08],7.149e-06,***,Disorders of other endocrine glands,Endocrine and metabolic
I9_CORATHER,8695,0.062 [0.055-0.07],1.282e-57,***,Coronary atherosclerosis,Circulatory
I9_CHD,6392,0.062 [0.053-0.07],1.875e-39,***,Major coronary heart disease event,Circulatory
G6_NEURODEGENERATIVE,4070,0.061 [0.056-0.07],4.935e-127,***,Unspecific neurodegenerative disorder,Nervous
M13_HAMMERTOE,331,0.060 [0.044-0.08],1.989e-08,***,Other hammer toe(s) (acquired),Musculoskeletal
KRA_PSY_DEMENTIA,2863,0.059 [0.053-0.07],3.139e-73,***,Any dementia,Mental and behavioural
CD2_BENIGN_COLORECANI,1443,0.056 [0.046-0.07],2.946e-19,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
I9_HEARTFAIL,682,0.056 [0.047-0.06],3.224e-34,***,"Heart failure, strict",Circulatory
J10_PLEURA,140,0.050 [0.038-0.06],1.167e-11,***,Other diseases of pleura,Respiratory
G6_ALZHEIMER,2982,0.049 [0.044-0.05],5.027e-80,***,Alzheimer disease,Nervous
F5_ALZHDEMENT,2076,0.047 [0.041-0.05],1.583e-57,***,Dementia in Alzheimer disease,Mental and behavioural
CD2_BENIGN_OTHERDIGESTIVE,74,0.046 [0.036-0.06],7.866e-12,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
J10_SEPTDEV,498,0.045 [0.033-0.06],9.559e-08,***,Deviated nasal septum,Respiratory
L12_ABSCESS_CUT,66,0.043 [0.030-0.06],4.257e-05,***,"Cutaneous abscess, furuncle and carbuncle",Skin
E4_PCOS_CONCORTIUM,205,0.040 [0.027-0.05],1.091e-04,***,"Polycystic ovarian syndrome, consortium definition",Endocrine and metabolic
CD2_BENIGN_THYROID,151,0.040 [0.037-0.04],7.774e-178,***,Benign neoplasm of thyroid gland,Neoplasms
N14_MENORRHAGIA,718,0.037 [0.031-0.04],1.278e-32,***,Menorrhagia,Genitourinary
CD2_BENIGN_MELANOCYTIC_TRUNK,183,0.036 [0.031-0.04],6.789e-50,***,Melanocytic naevi of trunk,Neoplasms
COPD_EARLY,512,0.035 [0.032-0.04],2.306e-115,***,Early onset COPD,Respiratory
CD2_FOLLICULAR_LYMPHOMA,5808,0.035 [0.033-0.04],1.000e-315,***,"Follicular lymphoma, hilmo",Neoplasms
K11_HERNIA,6152,0.034 [0.031-0.04],6.415e-87,***,Hernia,Digestive
K11_DISORD_TEETH,111,0.033 [0.024-0.04],3.307e-06,***,Other disorders of teeth and supporting structures,Digestive
M13_POLYARTHRITIS,1672,0.032 [0.029-0.04],3.148e-102,***,"Polyarthritis, unspecified",Musculoskeletal
N14_NEUROMUSCDYSBLADD,98,0.032 [0.021-0.04],0.013,*,Neuromuscular dysfunction of bladder,Genitourinary
J10_CHRONTONSADEN,5827,0.032 [0.027-0.04],9.477e-32,***,Chronic diseases of tonsils and adenoids,Respiratory
J10_PLEURPLAGUE,310,0.031 [0.028-0.03],6.829e-97,***,Pleural plaque,Respiratory
N14_ORHCEPINDIDYMITIS,99,0.031 [0.021-0.04],9.481e-05,***,Orchitis and epididymitis,Genitourinary
CD2_BENIGN_OVARY,144,0.029 [0.022-0.04],2.286e-11,***,Benign neoplasm of ovary,Neoplasms
J10_EMPHYSEMA,365,0.029 [0.026-0.03],3.305e-90,***,Emphysema,Respiratory
C3_BRONCHUS_LUNG,574,0.028 [0.024-0.03],1.239e-41,***,Malignant neoplasm of bronchus and lung,Neoplasms
I9_OTHARR,798,0.027 [0.021-0.03],1.814e-14,***,Other arrhythmias,Circulatory
N14_OVARYCYST,987,0.027 [0.022-0.03],7.069e-27,***,Ovarian cyst,Genitourinary
C3_LUNG_NONSMALL,527,0.026 [0.023-0.03],5.710e-46,***,Non-small cell lung cancer,Neoplasms
K11_GULC,244,0.026 [0.019-0.03],1.443e-10,***,Gastric ulcer,Digestive
N14_BENIGNMAMDYSP,134,0.025 [0.017-0.03],6.702e-05,***,Benign mammary dysplasia,Genitourinary
CD2_BENIGN_MELANOCYTIC,521,0.025 [0.019-0.03],2.265e-11,***,Melanocytic naevi,Neoplasms
L12_ROSACEANAS,82,0.024 [0.018-0.03],6.843e-09,***,Other and unspecified rosacea,Skin
H7_PTOSIS,64,0.024 [0.015-0.03],0.006,**,Ptosis of eyelid,Eye and adnexa
F5_PTSD,319,0.023 [0.017-0.03],1.476e-08,***,Post-traumatic stress disorder,Mental and behavioural
M13_SYNOTEND,1267,0.022 [0.014-0.03],0.027,*,Disorders of synovium and tendon,Musculoskeletal
O15_PREG_OTHER_MAT_DISORD,1961,0.022 [0.015-0.03],5.497e-05,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
N14_PHIMOSIS,4306,0.021 [0.019-0.02],1.262e-78,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
J10_PNEUMOTHORAX,46,0.021 [0.013-0.03],0.025,*,Pneumothorax,Respiratory
KRA_PSY_SPEELING,150,0.020 [0.013-0.03],0.001,**,Speech and linguistic disorders,Mental and behavioural
N14_BREAST,659,0.019 [0.014-0.02],2.154e-06,***,Disorders of breast,Genitourinary
E4_HYPERPIT,147,0.019 [0.015-0.02],2.664e-13,***,Hyperfunction of pituitary gland,Endocrine and metabolic
H7_GLAUCNAS,69,0.018 [0.012-0.02],0.003,**,Other and unspecified glaucoma,Eye and adnexa
L12_LICHSIMPANDPRURIGO,167,0.018 [0.014-0.02],1.060e-15,***,Lichen simplex chronicus and prurigo,Skin
N14_CALCUKIDUR,1321,0.017 [0.014-0.02],7.411e-19,***,Calculus of kidney and ureter,Genitourinary
H8_EXT_NAS,170,0.017 [0.011-0.02],7.332e-04,***,"Otitis externa, unspecified",Ear and mastoid
M13_POLYMYALGIA,4532,0.017 [0.014-0.02],1.245e-26,***,Polymyalgia rheumatica,Musculoskeletal
M13_SYSTSLCE,1075,0.017 [0.014-0.02],3.452e-25,***,Systemic sclerosis,Musculoskeletal
