Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.602 [0.575-0.63],1.000e-315,***,Other diseases of the digestive system,Digestive
N14_CYSTITIS,693,0.593 [0.556-0.63],9.441e-214,***,Cystitis,Genitourinary
N14_URINOTH,1485,0.360 [0.328-0.39],2.798e-101,***,Other diseases of urinary system,Genitourinary
E4_HYPERLIPNAS,1251,0.354 [0.321-0.39],6.433e-92,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_LIPOPROTNAS,242,0.353 [0.288-0.42],2.703e-21,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.344 [0.261-0.43],1.166e-10,***,Memory loss,Mental and behavioural
G6_DEGENOTH,14,0.315 [0.197-0.43],0.043,*,Other and unspecified degenerative diseases of nervous system,Nervous
E4_FH,518,0.291 [0.254-0.33],8.351e-47,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.281 [0.257-0.30],6.162e-110,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.271 [0.218-0.32],2.345e-18,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.248 [0.243-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
VD_U,43,0.212 [0.165-0.26],4.835e-13,***,Vascular dementia (undefined),Mental and behavioural
E4_LIPOPROT,7076,0.204 [0.188-0.22],1.410e-125,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_MENTORG,85,0.201 [0.140-0.26],2.622e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.175 [0.136-0.21],8.693e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
KRA_PSY_ANYMENTAL,2504,0.162 [0.145-0.18],1.778e-75,***,Any mental disorder,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.157 [0.152-0.16],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
F5_VASCDEM,107,0.155 [0.110-0.20],3.623e-06,***,Vascular dementia,Mental and behavioural
E4_HYPERLIPMIX,365,0.132 [0.109-0.15],1.449e-24,***,Mixed hyperlipidaemia,Endocrine and metabolic
