Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_CHRONGASTR,210,0.242 [0.231-0.25],1.000e-315,***,Chronic gastritis,Digestive
O15_PRETERM,17,0.185 [0.157-0.21],6.221e-32,***,Preterm labour and delivery,Pregnancy
M13_LOWBACKPAIN,1988,0.170 [0.162-0.18],1.000e-315,***,Low back pain,Musculoskeletal
E4_LIPOPROTNAS,242,0.161 [0.123-0.20],1.602e-11,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
L12_DERMATITISNAS,2477,0.152 [0.145-0.16],1.000e-315,***,Dermatitis,Skin
CD2_BENIGN_COLON_NOS,212,0.132 [0.096-0.17],1.660e-07,***,"Benign neoplasm: Colon, unspecified",Neoplasms
M13_DORSALGIANAS,1009,0.131 [0.123-0.14],3.818e-231,***,Other/unspecified dorsalgia,Musculoskeletal
M13_OSTEOCHONDRO,166,0.123 [0.105-0.14],6.707e-34,***,Osteopathies and chondropathies,Musculoskeletal
N14_RENALTUB,449,0.121 [0.112-0.13],4.574e-131,***,Renal tubulo-interstitial diseases,Genitourinary
O15_DELIV_CAESAR,82,0.120 [0.106-0.13],8.725e-57,***,Single delivery by caesarean section,Pregnancy
AB1_OTHER_BACTERIAL,478,0.111 [0.097-0.13],4.244e-47,***,Other bacterial diseases,Infectious and parasitic
M13_DORSOPATHYOTH,5393,0.106 [0.100-0.11],4.587e-229,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
H7_VITRBODYGLOBE,276,0.106 [0.098-0.11],4.479e-143,***,Disorders of vitreous body,Eye and adnexa
M13_ARTHROPATHIES,7062,0.106 [0.100-0.11],2.296e-272,***,Arthropathies,Musculoskeletal
G6_MIGRAINE_WITH_AURA,143,0.103 [0.093-0.11],1.309e-101,***,Migraine with aura,Nervous
O15_MATERN_CARE_OTHER,240,0.101 [0.093-0.11],8.097e-152,***,Maternal care for other known or suspected fetal problems,Pregnancy
N14_EROSECTROPUT,31,0.100 [0.091-0.11],1.673e-85,***,Erosion and ectropion of cervix uteri,Genitourinary
M13_LIMBPAIN,197,0.100 [0.082-0.12],2.465e-24,***,Pain in limb,Musculoskeletal
J10_ACUTEUPPERINFEC,241,0.099 [0.084-0.11],1.238e-34,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
M13_SOFTTISSUE,1904,0.098 [0.089-0.11],4.852e-79,***,Soft tissue disorders,Musculoskeletal
L12_OTHERCONTACT,39,0.096 [0.067-0.13],4.211e-05,***,Other contact dermatitis,Skin
O15_MATERN_CARE_PELVIC_ABNORM,86,0.093 [0.080-0.11],2.343e-41,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
