Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.673 [0.649-0.70],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.340 [0.313-0.37],2.396e-131,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
E4_HYPERLIPNAS,1251,0.265 [0.244-0.29],8.678e-131,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_METABOLIA,4834,0.216 [0.201-0.23],3.954e-176,***,Metabolic disorders,Endocrine and metabolic
G6_MIGRAINE_WITH_AURA,143,0.214 [0.201-0.23],3.527e-223,***,Migraine with aura,Nervous
E4_FH,518,0.204 [0.180-0.23],5.839e-59,***,Familial hypercholesterolemia,Endocrine and metabolic
I9_POSTAMI,149,0.199 [0.162-0.24],2.876e-20,***,Status post-ami,Circulatory
O15_PRETERM,17,0.157 [0.130-0.19],3.752e-23,***,Preterm labour and delivery,Pregnancy
AB1_BACT_INTEST_OTH,357,0.148 [0.141-0.16],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
N14_CYSTITIS,693,0.139 [0.122-0.16],2.693e-51,***,Cystitis,Genitourinary
CD2_BENIGN_COLON_NOS,212,0.132 [0.097-0.17],1.777e-08,***,"Benign neoplasm: Colon, unspecified",Neoplasms
I9_UAP,1483,0.128 [0.114-0.14],2.260e-64,***,Unstable angina pectoris,Circulatory
E4_LIPOPROT,7076,0.126 [0.115-0.14],1.419e-113,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
J10_BRONCHIECTASIS,2,0.123 [0.083-0.16],2.062e-04,***,Bronchiectasis,Respiratory
MEMLOSS,48,0.119 [0.074-0.16],0.045,*,Memory loss,Mental and behavioural
H8_NONSUPPNAS,1145,0.111 [0.104-0.12],2.118e-184,***,Nonsuppurative otitis media,Ear and mastoid
PD_DEMENTIA,12,0.108 [0.074-0.14],1.062e-04,***,Dementia due to Parkinson's disease,Mental and behavioural
H7_EYEOTH,57,0.103 [0.090-0.12],8.208e-51,***,Other disorders of eye and adnexa,Eye and adnexa
M13_THORACISPINEPAIN,151,0.101 [0.092-0.11],3.364e-119,***,Pain in thoracic spine,Musculoskeletal
I9_IHD,7726,0.098 [0.090-0.11],2.336e-127,***,"Ischaemic heart disease, wide definition",Circulatory
K11_INTESTOTH,398,0.097 [0.079-0.11],3.927e-21,***,Other diseases of intestines,Digestive
M13_OTHERJOINT,3314,0.095 [0.086-0.10],3.055e-91,***,Other joint disorders,Musculoskeletal
K11_DISLIVOTH,287,0.094 [0.089-0.10],1.829e-262,***,Other diseases of liver,Digestive
M13_SHOULDER,206,0.093 [0.067-0.12],8.467e-07,***,Shoulder lesions,Musculoskeletal
K11_HAEMORR,329,0.080 [0.057-0.10],6.347e-06,***,Haemorrhoids and perianal venous thrombosis,Digestive
K11_LIVER,812,0.079 [0.074-0.08],1.953e-202,***,Diseases of liver,Digestive
M13_ARTHROPATHIES,7062,0.077 [0.072-0.08],1.023e-180,***,Arthropathies,Musculoskeletal
G6_NERPLEX,2804,0.074 [0.066-0.08],1.764e-73,***,"Nerve, nerve root and plexus disorders",Nervous
I9_CHD,6392,0.072 [0.065-0.08],7.030e-75,***,Major coronary heart disease event,Circulatory
H7_CONJUNCTIVITISACUNONATOPIC,214,0.071 [0.057-0.08],7.393e-18,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
I9_ANGINA,5810,0.071 [0.063-0.08],1.087e-73,***,Angina pectoris,Circulatory
H7_OCUPAIN,174,0.070 [0.065-0.08],2.237e-144,***,Ocular pain,Eye and adnexa
F5_MENTORG,85,0.070 [0.047-0.09],6.805e-04,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
M13_DORSALGIANAS,1009,0.066 [0.060-0.07],3.747e-83,***,Other/unspecified dorsalgia,Musculoskeletal
H7_KERATITISOTH,43,0.066 [0.050-0.08],1.557e-10,***,Other keratitis,Eye and adnexa
VD_U,43,0.065 [0.041-0.09],0.024,*,Vascular dementia (undefined),Mental and behavioural
M13_MENISCUSDERANGEMENTS,937,0.064 [0.055-0.07],1.518e-39,***,Meniscus derangement,Musculoskeletal
C3_BILIARY_GALLBLADDER,192,0.060 [0.056-0.06],2.861e-155,***,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder",Neoplasms
C_DIFFICILE_ENTEROCOLITIS,2693,0.060 [0.058-0.06],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
I9_CORATHER,8695,0.059 [0.052-0.07],3.221e-64,***,Coronary atherosclerosis,Circulatory
E4_ENDOGLAND,63,0.057 [0.039-0.08],2.196e-04,***,Disorders of other endocrine glands,Endocrine and metabolic
F5_DELIRIUM,173,0.056 [0.040-0.07],6.013e-06,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
CD2_BENIGN_COLORECANI,1443,0.056 [0.046-0.07],3.887e-22,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
F5_VASCDEM,107,0.053 [0.036-0.07],9.977e-05,***,Vascular dementia,Mental and behavioural
M13_SOFTTISSUE,1904,0.052 [0.042-0.06],2.145e-19,***,Soft tissue disorders,Musculoskeletal
NAFLD,505,0.051 [0.047-0.06],1.433e-119,***,Nonalcoholic fatty liver disease,Digestive
AB1_INTESTINAL_INFECTIONS,954,0.049 [0.032-0.07],0.003,**,Intestinal infectious diseases,Infectious and parasitic
M13_PYOGARTH,525,0.048 [0.046-0.05],1.000e-315,***,Pyogenic arthritis,Musculoskeletal
K11_PANCOTH,29,0.048 [0.036-0.06],2.880e-10,***,Other diseases of pancreas,Digestive
I9_ATHSCLE,3616,0.048 [0.041-0.05],1.045e-44,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
H7_CATARACTSENILE,4936,0.047 [0.043-0.05],2.590e-83,***,Senile cataract,Eye and adnexa
CD2_NONFOLLICULAR_LYMPHOMA,1094,0.047 [0.044-0.05],5.954e-255,***,Non-follicular lymphoma,Neoplasms
