Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_RENALTUB,449,0.281 [0.272-0.29],1.000e-315,***,Renal tubulo-interstitial diseases,Genitourinary
K11_OESSTODUO,43,0.214 [0.154-0.27],6.149e-07,***,"Diseases of oesophagus, stomach and duodenum",Digestive
M13_SOFTTISSUE,1904,0.178 [0.165-0.19],7.169e-172,***,Soft tissue disorders,Musculoskeletal
K11_FUNCDYSP,169,0.153 [0.145-0.16],1.000e-315,***,Functional dyspepsia,Digestive
I9_STR,191,0.112 [0.089-0.13],4.247e-17,***,"Stroke, excluding SAH",Circulatory
JOINTPAIN,1595,0.108 [0.100-0.12],3.754e-154,***,Pain in joint,Musculoskeletal
G6_NERPLEX,2804,0.105 [0.098-0.11],1.453e-178,***,"Nerve, nerve root and plexus disorders",Nervous
K11_OTHENTERCOL,751,0.104 [0.099-0.11],1.000e-315,***,Other noninfective gastroenteritis and colitis,Digestive
K11_ORAL,489,0.100 [0.078-0.12],1.724e-14,***,"Diseases of oral cavity, salivary glands and jaws",Digestive
D3_AGRANULOCYTOSIS,347,0.095 [0.092-0.10],1.000e-315,***,Agranulocytosis,Blood and immune
M13_MUSCLE,168,0.092 [0.087-0.10],1.772e-296,***,Disorders of muscles,Musculoskeletal
G6_MIGRAINE_WITH_AURA,143,0.091 [0.081-0.10],5.935e-64,***,Migraine with aura,Nervous
I9_SEQULAE,126,0.087 [0.069-0.11],5.990e-15,***,Sequelae of cerebrovascular disease,Circulatory
J10_TONSILLITIS,38,0.083 [0.061-0.11],7.164e-08,***,Other and unspecified tonsillitis,Respiratory
F5_ANXIETY,71,0.083 [0.063-0.10],1.633e-10,***,Other anxiety disorders,Mental and behavioural
M13_ENTESOPATHYOTH,48,0.082 [0.062-0.10],4.398e-10,***,Other enthesopathies,Musculoskeletal
CD2_BENIGN_PAROTID,171,0.077 [0.073-0.08],2.081e-230,***,Benign neoplasm: Parotid gland,Neoplasms
L12_DERMATITISNAS,2477,0.077 [0.073-0.08],1.011e-287,***,Dermatitis,Skin
CD2_BENIGN_EAR_RESP,224,0.071 [0.062-0.08],1.469e-51,***,Benign neoplasm of middle ear and respiratory system,Neoplasms
K11_OTHINFLIV,466,0.067 [0.064-0.07],1.000e-315,***,Other inflammatory liver diseases,Digestive
O15_PUERP_INFECT_OTHER,10,0.064 [0.045-0.08],7.165e-06,***,Other puerperal infections,Pregnancy
N14_PYELONEPHR,67,0.060 [0.041-0.08],1.518e-04,***,Acute tubulo-interstitial nephritis,Genitourinary
AB1_SEXUAL_TRANSMISSION,7171,0.060 [0.059-0.06],1.000e-315,***,Infections with a predominantly sexual mode of transmission,Infectious and parasitic
K11_CHRONGASTR,210,0.060 [0.051-0.07],7.593e-30,***,Chronic gastritis,Digestive
AB1_GASTROENTERITIS_NOS,923,0.060 [0.049-0.07],1.496e-21,***,Diarrhoea and gastroenteritis of presumed infectious origin,Infectious and parasitic
I9_ATHSCLE,3616,0.058 [0.055-0.06],4.730e-300,***,"Atherosclerosis, excluding cerebral and coronary sclerosis",Circulatory
I9_OTHPER,110,0.057 [0.047-0.07],4.289e-22,***,Other peripheral vascular diseases,Circulatory
L12_OTHERSKINSUBCUTIS,3364,0.057 [0.053-0.06],1.306e-146,***,Other disorders of skin and subcutaneous tissue,Skin
K11_CHOLANGI,1455,0.056 [0.055-0.06],1.000e-315,***,"Cholangitis (primary sclerosing, PSC)",Digestive
CD2_BENIGN_COLON_NOS,212,0.056 [0.046-0.07],1.036e-21,***,"Benign neoplasm: Colon, unspecified",Neoplasms
M13_HALLUXRIGIDUS,40,0.055 [0.042-0.07],2.551e-11,***,Hallux rigidus,Musculoskeletal
J10_PLEURPLAGUE,310,0.054 [0.051-0.06],1.166e-257,***,Pleural plaque,Respiratory
E4_ENDOMETPOSTOP,4212,0.050 [0.049-0.05],1.000e-315,***,"Postprocedural endocrine and metabolic disorders, not elsewhere classified",Endocrine and metabolic
L12_GRANULOMATOUSSKIN,404,0.045 [0.043-0.05],1.000e-315,***,Granulomatous disorders of skin and subcutaneous tissue,Skin
E4_ADDISON,668,0.044 [0.042-0.05],1.000e-315,***,Adrenocortical insufficiency,Endocrine and metabolic
L12_URTICA_NAS,213,0.043 [0.033-0.05],2.255e-11,***,Other and unspecified urticaria,Skin
M13_ARTHROSIS_OTH,570,0.042 [0.032-0.05],2.784e-11,***,Other arthrosis,Musculoskeletal
K11_PANCOTH,29,0.042 [0.029-0.05],3.364e-05,***,Other diseases of pancreas,Digestive
G6_CARPTU,3264,0.040 [0.036-0.04],6.131e-78,***,Carpal tunnel syndrome,Nervous
M13_INTERVERTEB,3685,0.040 [0.034-0.05],3.454e-39,***,Other intervertebral disc disorders,Musculoskeletal
E4_THYROID,25555,0.039 [0.038-0.04],1.000e-315,***,Disorders of the thyroid gland,Endocrine and metabolic
E4_METABOLIA,4834,0.039 [0.035-0.04],7.227e-70,***,Metabolic disorders,Endocrine and metabolic
H8_HL_MIX_NAS,509,0.038 [0.034-0.04],1.266e-54,***,Mixed conductive and sensorineural hearing loss,Ear and mastoid
N14_CHRONKIDNEYDIS,1777,0.037 [0.034-0.04],1.255e-79,***,Chronic kidney disease,Genitourinary
AB1_BACTINF_NOS,96,0.037 [0.026-0.05],4.029e-06,***,"Bacterial infection, other or unspecified",Infectious and parasitic
M13_MENISCUSDERANGEMENTS,937,0.037 [0.030-0.04],6.966e-19,***,Meniscus derangement,Musculoskeletal
M13_MCTD,5075,0.036 [0.036-0.04],1.000e-315,***,Mixed connective tissue disease,Musculoskeletal
AB1_SEXUAL_TRANSMISSION_NOS,10411,0.036 [0.035-0.04],1.000e-315,***,"Other predominantly sexually transmitted diseases, not elsewhere classified",Infectious and parasitic
D3_OTHERBLOOD,428,0.036 [0.034-0.04],2.802e-202,***,Other diseases of blood and blood-forming organs,Blood and immune
N14_FEMALE_GENITAL_LSIL,2422,0.036 [0.034-0.04],3.138e-175,***,"LSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
INFLUENZA,139,0.034 [0.026-0.04],6.304e-11,***,All influenza (not pneumonia),Respiratory
K11_GASTRODUOULC,227,0.034 [0.028-0.04],8.791e-20,***,Gastroduodenal ulcer,Digestive
