Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
K11_OTHDISDIG,25,0.664 [0.641-0.69],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.508 [0.446-0.57],6.671e-53,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
N14_CYSTITIS,693,0.469 [0.434-0.50],3.052e-144,***,Cystitis,Genitourinary
E4_HYPERLIPNAS,1251,0.441 [0.407-0.47],4.357e-139,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
MEMLOSS,48,0.385 [0.275-0.50],1.661e-06,***,Memory loss,Mental and behavioural
E4_FH,518,0.360 [0.323-0.40],1.053e-76,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.346 [0.322-0.37],5.980e-176,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.328 [0.265-0.39],8.737e-19,***,Status post-ami,Circulatory
AB1_BACT_INTEST_OTH,357,0.241 [0.235-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
N14_URINOTH,1485,0.240 [0.210-0.27],1.324e-47,***,Other diseases of urinary system,Genitourinary
E4_LIPOPROT,7076,0.229 [0.213-0.24],3.263e-174,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
VD_U,43,0.228 [0.167-0.29],7.330e-08,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.222 [0.154-0.29],4.890e-05,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
F5_DELIRIUM,173,0.185 [0.138-0.23],3.453e-09,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.172 [0.121-0.22],8.510e-06,***,Vascular dementia,Mental and behavioural
I9_UAP,1483,0.140 [0.120-0.16],1.614e-35,***,Unstable angina pectoris,Circulatory
C_DIFFICILE_ENTEROCOLITIS,2693,0.138 [0.134-0.14],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
CD2_BENIGN_COLON_NOS,212,0.128 [0.090-0.17],1.243e-05,***,"Benign neoplasm: Colon, unspecified",Neoplasms
AUD,259,0.115 [0.103-0.13],5.878e-77,***,"Alcohol use disorder, ICD-based",Mental and behavioural
K11_HAEMORR,329,0.107 [0.081-0.13],5.690e-11,***,Haemorrhoids and perianal venous thrombosis,Digestive
G6_MIGRAINE_WITH_AURA,143,0.103 [0.092-0.11],2.120e-65,***,Migraine with aura,Nervous
K11_OESSTODUO,43,0.102 [0.067-0.14],0.002,**,"Diseases of oesophagus, stomach and duodenum",Digestive
KRA_PSY_ANYMENTAL,2504,0.100 [0.083-0.12],3.002e-24,***,Any mental disorder,Mental and behavioural
AD_AM,451,0.094 [0.076-0.11],3.700e-19,***,Alzheimer disease (Atypical or mixed),Nervous
N14_CHRONEPHROPATH,18,0.092 [0.082-0.10],6.314e-63,***,Chronic nephritic syndrome,Genitourinary
J10_INFLUENZA,14,0.087 [0.056-0.12],0.015,*,All influenza,Respiratory
K11_INTESTOTH,398,0.083 [0.065-0.10],2.847e-14,***,Other diseases of intestines,Digestive
F5_DEMENTIA,3309,0.082 [0.074-0.09],4.509e-77,***,Dementia,Mental and behavioural
I9_IHD,7725,0.079 [0.069-0.09],2.805e-49,***,"Ischaemic heart disease, wide definition",Circulatory
KRA_PSY_DEMENTIA,2863,0.078 [0.069-0.09],6.508e-59,***,Any dementia,Mental and behavioural
G6_NEURODEGENERATIVE,4070,0.078 [0.071-0.08],1.886e-107,***,Unspecific neurodegenerative disorder,Nervous
