Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.285 [0.248-0.32],2.309e-46,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_INFLUPNEU,534,0.214 [0.195-0.23],4.738e-110,***,Influenza and pneumonia,Respiratory
J10_UPPERINFEC,1002,0.204 [0.190-0.22],1.301e-191,***,Acute upper respiratory infections,Respiratory
AB1_OTHER_BACTERIAL,478,0.166 [0.150-0.18],1.369e-77,***,Other bacterial diseases,Infectious and parasitic
M13_THORACISPINEPAIN,151,0.107 [0.098-0.12],8.866e-121,***,Pain in thoracic spine,Musculoskeletal
H8_EXTERNAL,828,0.105 [0.100-0.11],1.000e-315,***,Diseases of external ear,Ear and mastoid
N14_FEMALEINFERT,80,0.097 [0.080-0.11],2.447e-23,***,Female infertility,Genitourinary
N14_MALEGEN,1375,0.090 [0.085-0.09],1.000e-315,***,Diseases of male genital organs,Genitourinary
H7_EYEOTH,57,0.089 [0.075-0.10],2.186e-32,***,Other disorders of eye and adnexa,Eye and adnexa
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.086 [0.081-0.09],1.314e-245,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
O15_LABOUR_FETAL_STRESS,65,0.085 [0.071-0.10],1.311e-27,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
J10_UPPERDIS,4085,0.084 [0.078-0.09],1.395e-125,***,Other diseases of upper respiratory tract,Respiratory
M13_LOWBACKPAIN,1988,0.084 [0.079-0.09],2.341e-235,***,Low back pain,Musculoskeletal
K11_FISTULA,485,0.079 [0.072-0.09],1.206e-90,***,Colonic or urogenital fistula,Digestive
L12_DISORDSKINAPPENDIX,424,0.078 [0.066-0.09],1.285e-33,***,Disorders of skin appendages,Skin
ASTHMA_NAS,3914,0.076 [0.074-0.08],1.000e-315,***,"Asthma, unspecified (mode)",Respiratory
M13_SYNOTEND,1267,0.076 [0.069-0.08],8.886e-93,***,Disorders of synovium and tendon,Musculoskeletal
M13_DORSALGIANAS,1009,0.073 [0.069-0.08],3.993e-262,***,Other/unspecified dorsalgia,Musculoskeletal
K11_INTESTOTH,398,0.073 [0.057-0.09],1.480e-14,***,Other diseases of intestines,Digestive
K11_CHRONGASTR,210,0.071 [0.062-0.08],1.830e-45,***,Chronic gastritis,Digestive
O15_PREG_OTHER_MAT_DISORD,1961,0.069 [0.063-0.07],1.130e-111,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
H7_OCUPAIN,174,0.069 [0.063-0.07],4.791e-125,***,Ocular pain,Eye and adnexa
H7_CONJUNCTIVITISACUNONATOPIC,214,0.069 [0.053-0.08],1.371e-13,***,"Conjunctivitis (acute, non atopic)",Eye and adnexa
O15_MATERN_CARE_OTHER,240,0.066 [0.058-0.07],3.179e-54,***,Maternal care for other known or suspected fetal problems,Pregnancy
H8_EXTOTITIS,1164,0.065 [0.061-0.07],2.315e-239,***,Otitis externa,Ear and mastoid
E4_ENDOGLAND,62,0.064 [0.042-0.09],0.003,**,Disorders of other endocrine glands,Endocrine and metabolic
K11_DIAHER,628,0.062 [0.057-0.07],1.608e-142,***,Diaphragmatic hernia,Digestive
N14_FIOTHNAS,100,0.062 [0.049-0.07],2.466e-15,***,"Female infertility, cervical, vaginal, other or unspecified origin",Genitourinary
KRA_PSY_ANYMENTAL,2504,0.061 [0.056-0.07],4.383e-109,***,Any mental disorder,Mental and behavioural
L12_INFECT_SKIN,518,0.059 [0.049-0.07],1.625e-22,***,Infections of the skin and subcutaneous tissue,Skin
H7_OTHIRISCILIARY,14,0.058 [0.042-0.07],8.306e-07,***,Other disorders of iris and ciliary body,Eye and adnexa
M13_OSTEOCHONDRO,166,0.058 [0.044-0.07],3.201e-11,***,Osteopathies and chondropathies,Musculoskeletal
M13_HAMMERTOE,331,0.056 [0.050-0.06],5.747e-65,***,Other hammer toe(s) (acquired),Musculoskeletal
M13_ENTESOPATHYOTH,48,0.053 [0.033-0.07],0.035,*,Other enthesopathies,Musculoskeletal
L12_CORNSANDCALLOS,491,0.052 [0.049-0.06],6.618e-269,***,Corns and callosities,Skin
M13_CALCIFICTEND,177,0.052 [0.047-0.06],1.926e-114,***,Calcific tendinitis of shoulder,Musculoskeletal
M13_ARTHROSIS_POLY,390,0.051 [0.044-0.06],2.958e-48,***,Polyarthrosis,Musculoskeletal
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.050 [0.045-0.06],9.877e-76,***,Viral and other specified intestinal infections,Infectious and parasitic
M13_LIMBPAIN,197,0.049 [0.035-0.06],8.105e-06,***,Pain in limb,Musculoskeletal
H7_VITRBODYGLOBE,276,0.049 [0.040-0.06],9.346e-19,***,Disorders of vitreous body,Eye and adnexa
H7_KERATITISOTH,43,0.049 [0.037-0.06],7.086e-11,***,Other keratitis,Eye and adnexa
O15_DELIV_CAESAR,82,0.047 [0.032-0.06],2.217e-04,***,Single delivery by caesarean section,Pregnancy
L12_DERMATITISNAS,2478,0.047 [0.043-0.05],2.618e-103,***,Dermatitis,Skin
I9_ARTOTH,187,0.047 [0.041-0.05],5.356e-66,***,Other diseases of arteries and capillaries,Circulatory
M13_DORSOPATHYOTH,5393,0.046 [0.041-0.05],9.777e-69,***,"Other dorsopathies, not elsewhere classified",Musculoskeletal
N14_URETHRAOTH,610,0.046 [0.038-0.05],6.199e-21,***,Other disorders of urethra and urinary system,Genitourinary
I9_SAH,322,0.043 [0.040-0.05],2.141e-149,***,Subarachnoid haemorrhage,Circulatory
O15_PREG_MATERN_CARE,41,0.043 [0.028-0.06],0.010,**,Maternal care for other conditions predominantly related to pregnancy,Pregnancy
M13_DORSOPATHY,8797,0.043 [0.039-0.05],3.383e-107,***,Dorsopathies,Musculoskeletal
N14_CERVICAL_LSIL,1187,0.042 [0.040-0.04],1.000e-315,***,LSIL lesion of the cervix uteri,Genitourinary
M13_ARTHROPATHIES,7062,0.042 [0.037-0.05],9.610e-67,***,Arthropathies,Musculoskeletal
J10_CHRONSINUSITIS,3550,0.042 [0.039-0.04],1.715e-215,***,Chronic sinusitis,Respiratory
L12_OTHERCONTACT,39,0.041 [0.029-0.05],8.616e-06,***,Other contact dermatitis,Skin
M13_TENDOSYNOVITISNAS,236,0.041 [0.035-0.05],2.818e-38,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
H7_KERATITIS,1243,0.041 [0.037-0.04],1.055e-76,***,Keratitis,Eye and adnexa
O15_MATERN_CARE_PELVIC_ABNORM,86,0.040 [0.026-0.05],0.003,**,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
L12_URTICA_NAS,213,0.038 [0.029-0.05],4.126e-10,***,Other and unspecified urticaria,Skin
N14_PROSTHYPERPLA,3795,0.037 [0.035-0.04],5.601e-252,***,Hyperplasia of prostate,Genitourinary
N14_EROSECTROPUT,31,0.036 [0.029-0.04],9.022e-19,***,Erosion and ectropion of cervix uteri,Genitourinary
J10_PLEURA,140,0.035 [0.023-0.05],0.006,**,Other diseases of pleura,Respiratory
I9_CONDUCTIO,268,0.034 [0.028-0.04],1.014e-20,***,Conduction disorders,Circulatory
N14_OTHPENIS,232,0.034 [0.026-0.04],6.329e-13,***,Other disorders of penis,Genitourinary
J10_CHRONTONSADEN,5828,0.034 [0.030-0.04],1.273e-65,***,Chronic diseases of tonsils and adenoids,Respiratory
DM_NEOVASCULAR_GLAUCOMA,434,0.034 [0.031-0.04],8.564e-199,***,Neovascular glaucoma,Eye and adnexa
N14_PHIMOSIS,4306,0.033 [0.032-0.03],1.000e-315,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
M13_PYOGARTH,525,0.033 [0.031-0.04],1.732e-176,***,Pyogenic arthritis,Musculoskeletal
L12_DERMATITISECZEMA,8564,0.033 [0.030-0.04],2.591e-111,***,Dermatitis and eczema,Skin
N14_CERVICAL_DYSPLASIA_ALL,5631,0.033 [0.031-0.03],1.000e-315,***,All dysplastic lesions of the cervix uteri,Genitourinary
I9_HEARTFAIL,682,0.032 [0.022-0.04],2.637e-04,***,"Heart failure, strict",Circulatory
CD2_INSITU_CERVIX_UTERI,1636,0.032 [0.031-0.03],1.000e-315,***,Carcinoma in situ of cervix uteri,Neoplasms
M13_OSTEOPOROSIS,372,0.031 [0.026-0.04],9.067e-23,***,Osteoporosis,Musculoskeletal
E4_MINERAL_MET,806,0.031 [0.030-0.03],1.000e-315,***,Disorders of mineral metabolism,Endocrine and metabolic
H8_MIDDLEMASTOID,2761,0.031 [0.025-0.04],3.548e-20,***,Diseases of middle ear and mastoid,Ear and mastoid
CD2_BENIGN_MENINGES,586,0.030 [0.024-0.04],8.121e-19,***,Benign neoplasm of meninges,Neoplasms
N14_FEMALE_GENITAL_HSIL,6550,0.029 [0.028-0.03],1.000e-315,***,"HSIL lesion of the cervix uteri, vagina or vulva",Genitourinary
N14_CERVICAL_HSIL,5964,0.029 [0.028-0.03],1.000e-315,***,HSIL lesion of the cervix uteri,Genitourinary
G6_SLEEPAPNO,1870,0.029 [0.023-0.03],4.551e-18,***,Sleep apnoea,Nervous
M13_POSTOPMUSCULOSKE,87,0.028 [0.021-0.03],1.957e-11,***,"Postprocedural musculoskeletal disorders, not elsewhere classified",Musculoskeletal
K11_HERNIA,6152,0.028 [0.025-0.03],6.525e-89,***,Hernia,Digestive
N14_FEMALE_GENITAL_DYSPLASIA_ALL,7063,0.028 [0.026-0.03],1.000e-315,***,"All dysplastic lesions of the cervix uteri, vagina or vulva",Genitourinary
M13_SPONDYLOSIS,854,0.028 [0.022-0.03],3.849e-14,***,Spondylosis,Musculoskeletal
K11_PERITONITIS,161,0.027 [0.023-0.03],9.449e-36,***,Acute peritonitis,Digestive
K11_ORALCYST,104,0.026 [0.020-0.03],4.603e-11,***,"Cysts of oral region, not elsewhere classified",Digestive
G6_EPIPAROX,1509,0.026 [0.017-0.04],0.003,**,Episodal and paroxysmal disorders,Nervous
N14_FEMGENPROL,2263,0.026 [0.022-0.03],2.905e-32,***,Female genital prolapse,Genitourinary
C3_CANCER_WIDE,3272,0.026 [0.021-0.03],5.623e-21,***,"Malignant neoplasm, wide definition for exclusion",Neoplasms
J10_LOWCHRON,14992,0.026 [0.023-0.03],3.855e-111,***,Chronic lower respiratory diseases,Respiratory
AB1_VIRAL_WARTS,3425,0.025 [0.024-0.03],1.000e-315,***,Viral warts,Infectious and parasitic
APPENDACUT_COMPLIC,251,0.025 [0.019-0.03],5.439e-11,***,"Acute appendicitis, with complications",Digestive
I9_OTHARR,798,0.025 [0.018-0.03],1.204e-08,***,Other arrhythmias,Circulatory
J10_SEPTDEV,498,0.024 [0.020-0.03],1.875e-18,***,Deviated nasal septum,Respiratory
