Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
J10_ACUTEUPPERINFEC,241,0.580 [0.527-0.63],1.129e-96,***,Acute upper respiratory infections of multiple and unspecified sites,Respiratory
J10_UPPERINFEC,1002,0.447 [0.422-0.47],2.950e-271,***,Acute upper respiratory infections,Respiratory
AB1_OTHER_BACTERIAL,478,0.444 [0.415-0.47],5.577e-197,***,Other bacterial diseases,Infectious and parasitic
J10_INFLUPNEU,534,0.436 [0.400-0.47],3.319e-117,***,Influenza and pneumonia,Respiratory
KRA_PSY_ANYMENTAL,2504,0.278 [0.263-0.29],4.982e-302,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1375,0.276 [0.263-0.29],1.000e-315,***,Diseases of male genital organs,Genitourinary
H8_EXTERNAL,828,0.242 [0.234-0.25],1.000e-315,***,Diseases of external ear,Ear and mastoid
N14_URINOTH,1485,0.238 [0.227-0.25],1.000e-315,***,Other diseases of urinary system,Genitourinary
O15_DELIV_CAESAR,82,0.232 [0.219-0.25],2.137e-245,***,Single delivery by caesarean section,Pregnancy
O15_MATERN_CARE_OTHER,240,0.220 [0.207-0.23],1.110e-254,***,Maternal care for other known or suspected fetal problems,Pregnancy
N14_CYSTITIS,693,0.218 [0.203-0.23],1.085e-174,***,Cystitis,Genitourinary
O15_MATERN_CARE_PELVIC_ABNORM,86,0.210 [0.192-0.23],1.157e-112,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
J10_UPPERDIS,4085,0.205 [0.192-0.22],2.788e-211,***,Other diseases of upper respiratory tract,Respiratory
M13_OSTEOCHONDRO,166,0.204 [0.166-0.24],1.269e-20,***,Osteopathies and chondropathies,Musculoskeletal
N14_URETHRAOTH,610,0.177 [0.167-0.19],4.254e-241,***,Other disorders of urethra and urinary system,Genitourinary
L12_INFECT_SKIN,518,0.172 [0.148-0.20],3.544e-41,***,Infections of the skin and subcutaneous tissue,Skin
M13_SYNOTEND,1267,0.162 [0.145-0.18],1.200e-72,***,Disorders of synovium and tendon,Musculoskeletal
H7_VITRBODYGLOBE,276,0.160 [0.139-0.18],2.389e-45,***,Disorders of vitreous body,Eye and adnexa
N14_PROSTHYPERPLA,3795,0.157 [0.151-0.16],1.000e-315,***,Hyperplasia of prostate,Genitourinary
F5_DEPRESSIO,2165,0.156 [0.146-0.17],2.400e-208,***,Depression,Mental and behavioural
AB1_VIRAL_SKIN_MUCOUS_MEMBRANE,1622,0.148 [0.138-0.16],6.492e-162,***,Viral infections characterized by skin and mucous membrane lesions,Infectious and parasitic
L12_DISORDSKINAPPENDIX,424,0.147 [0.130-0.16],3.366e-58,***,Disorders of skin appendages,Skin
H8_EXTOTITIS,1164,0.142 [0.134-0.15],2.548e-238,***,Otitis externa,Ear and mastoid
O15_PREG_OTHER_MAT_DISORD,1961,0.132 [0.119-0.14],1.893e-87,***,Other maternal disorders predominantly related to pregnancy,Pregnancy
I9_ARTOTH,187,0.131 [0.126-0.14],1.000e-315,***,Other diseases of arteries and capillaries,Circulatory
L12_CORNSANDCALLOS,491,0.128 [0.123-0.13],1.000e-315,***,Corns and callosities,Skin
AB1_VIRAL_OTHER_INTEST_INFECTIONS,985,0.122 [0.111-0.13],5.574e-94,***,Viral and other specified intestinal infections,Infectious and parasitic
ASTHMA_NAS,3913,0.119 [0.113-0.13],4.572e-282,***,"Asthma, unspecified (mode)",Respiratory
H7_CHALAZION,671,0.116 [0.110-0.12],1.000e-315,***,Chalazion,Eye and adnexa
O15_ABORT_MEDICAL,68,0.105 [0.080-0.13],3.891e-11,***,Medical abortion,Pregnancy
M13_OSTEOPOROSIS,372,0.105 [0.094-0.12],3.418e-78,***,Osteoporosis,Musculoskeletal
CD2_BENIGN_COLON_NOS,212,0.104 [0.076-0.13],3.788e-08,***,"Benign neoplasm: Colon, unspecified",Neoplasms
M13_TENDOSYNOVITISNAS,236,0.102 [0.086-0.12],3.007e-29,***,Other/unspecified synovitis and tenosynovitis,Musculoskeletal
AB1_BACT_INTEST_OTH,357,0.100 [0.094-0.11],4.301e-261,***,Other bacterial intestinal infections,Infectious and parasitic
J10_CHRONSINUSITIS,3550,0.100 [0.094-0.11],2.848e-262,***,Chronic sinusitis,Respiratory
K11_OTHDISDIG,25,0.099 [0.076-0.12],1.647e-12,***,Other diseases of the digestive system,Digestive
G6_POLYOTHUNS,107,0.098 [0.077-0.12],1.411e-14,***,"Other and unspecified polyneuropathies, also in other diseases",Nervous
K11_PERITONITIS,161,0.091 [0.088-0.09],1.000e-315,***,Acute peritonitis,Digestive
L12_ABSCESS_CUT,66,0.089 [0.075-0.10],5.200e-32,***,"Cutaneous abscess, furuncle and carbuncle",Skin
M13_ARTHROPATHIES,7062,0.088 [0.080-0.10],2.990e-110,***,Arthropathies,Musculoskeletal
J10_CHRONTONSADEN,5827,0.085 [0.079-0.09],1.031e-150,***,Chronic diseases of tonsils and adenoids,Respiratory
M13_HAMMERTOE,331,0.078 [0.066-0.09],7.142e-35,***,Other hammer toe(s) (acquired),Musculoskeletal
O15_PRETERM,17,0.074 [0.052-0.10],2.178e-05,***,Preterm labour and delivery,Pregnancy
CD2_BENIGN_OTHERDIGESTIVE,74,0.073 [0.056-0.09],7.432e-13,***,Benign neoplasm of other and ill-defined parts of digestive system,Neoplasms
ALLERG_RHINITIS,746,0.065 [0.060-0.07],3.993e-136,***,Allergic rhinitis,Respiratory
H7_KERATITIS,1243,0.060 [0.053-0.07],1.802e-53,***,Keratitis,Eye and adnexa
L12_PILONIDALCYST,217,0.060 [0.052-0.07],1.037e-46,***,Pilonidal cyst,Skin
N14_CHRONEPHROPATH,18,0.059 [0.049-0.07],3.028e-25,***,Chronic nephritic syndrome,Genitourinary
N14_PHIMOSIS,4306,0.056 [0.053-0.06],2.225e-272,***,"Redundant prepuce, phimosis and paraphimosis",Genitourinary
J10_PERITONSABSC,1910,0.056 [0.049-0.06],5.712e-49,***,Peritonsillar abscess,Respiratory
N14_PYELONEPHR,67,0.052 [0.036-0.07],1.167e-04,***,Acute tubulo-interstitial nephritis,Genitourinary
I9_STR,191,0.051 [0.039-0.06],2.035e-11,***,"Stroke, excluding SAH",Circulatory
K11_CHOLECYST,114,0.049 [0.043-0.06],2.516e-53,***,Cholecystitis,Digestive
G6_XTRAPYR,48,0.049 [0.033-0.07],8.807e-04,***,Extrapyramidal and movement disorders,Nervous
I9_PHLETHROMBDVTLOW,3263,0.049 [0.045-0.05],2.618e-135,***,DVT of lower extremities,Circulatory
F5_ANXIETY,71,0.048 [0.031-0.07],0.013,*,Other anxiety disorders,Mental and behavioural
M13_MENISCUSDERANGEMENTS,937,0.047 [0.038-0.06],1.294e-15,***,Meniscus derangement,Musculoskeletal
C_DIFFICILE_ENTEROCOLITIS,2693,0.047 [0.045-0.05],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
H8_HL_PRESBY,136,0.044 [0.039-0.05],1.084e-54,***,Presbycusis,Ear and mastoid
AB1_VIRAL_WARTS,3425,0.044 [0.041-0.05],1.000e-315,***,Viral warts,Infectious and parasitic
M13_THORACISPINEPAIN,151,0.044 [0.036-0.05],1.661e-22,***,Pain in thoracic spine,Musculoskeletal
K11_PANCOTH,29,0.043 [0.032-0.05],1.872e-09,***,Other diseases of pancreas,Digestive
M13_GIANTCELL,1909,0.043 [0.041-0.05],4.077e-257,***,Giant cell arteritis,Musculoskeletal
CD2_BENIGN_PITUITARY_CRANIPHAR,90,0.043 [0.038-0.05],1.927e-80,***,"Benign neoplasm: Pituitary gland, craniopharyngeal duct",Neoplasms
M13_HALLUXVALGUS,3980,0.042 [0.038-0.05],2.379e-92,***,Hallux valgus (acquired),Musculoskeletal
M13_SCIATICA,658,0.042 [0.033-0.05],1.016e-15,***,Sciatica+with lumbago,Musculoskeletal
M13_POLYARTHROPATHIES,18752,0.041 [0.039-0.04],1.000e-315,***,Polyarthropathies,Musculoskeletal
J10_NASALPOLYP,7370,0.039 [0.037-0.04],2.962e-299,***,Nasal polyp,Respiratory
G6_HYDROCEPH,204,0.039 [0.034-0.04],3.960e-36,***,Hydrocephalus,Nervous
K11_OTHANRECT,204,0.039 [0.030-0.05],2.292e-12,***,Other diseases of anus and rectum,Digestive
M13_POLYMYALGIA,4532,0.038 [0.036-0.04],4.585e-214,***,Polymyalgia rheumatica,Musculoskeletal
CD2_BENIGN_COLORECANI,1443,0.038 [0.029-0.05],2.156e-12,***,"Benign neoplasm of colon, rectum, anus and anal canal",Neoplasms
DM_NEOVASCULAR_GLAUCOMA,434,0.037 [0.032-0.04],5.575e-32,***,Neovascular glaucoma,Eye and adnexa
G6_XTRAPYROTH,275,0.036 [0.029-0.04],6.848e-22,***,Other extrapyramidal and movement disorders in other diseases,Nervous
POLLENALLERG,487,0.035 [0.028-0.04],3.130e-15,***,Pollen allergy,Respiratory
N14_DIALYSIS,1620,0.034 [0.031-0.04],1.098e-99,***,Dialysis,Genitourinary
O15_LABOUR_FETAL_STRESS,65,0.034 [0.022-0.05],0.012,*,Labour and delivery complicated by fetal stress [distress],Pregnancy
H8_OTHEREAR,3939,0.034 [0.025-0.04],1.115e-08,***,Other disorders of ear,Ear and mastoid
