Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_CYSTITIS,693,0.542 [0.507-0.58],1.192e-197,***,Cystitis,Genitourinary
K11_OTHDISDIG,25,0.542 [0.518-0.57],1.000e-315,***,Other diseases of the digestive system,Digestive
E4_LIPOPROTNAS,242,0.470 [0.400-0.54],2.861e-34,***,"Disorder of lipoprotein metabolism, unspecified",Endocrine and metabolic
MEMLOSS,48,0.453 [0.336-0.57],7.110e-09,***,Memory loss,Mental and behavioural
E4_HYPERLIPNAS,1251,0.433 [0.397-0.47],1.640e-115,***,"Hyperlipidaemia, other/unspecified",Endocrine and metabolic
E4_FH,518,0.355 [0.315-0.39],9.122e-62,***,Familial hypercholesterolemia,Endocrine and metabolic
E4_METABOLIA,4834,0.339 [0.313-0.36],1.342e-143,***,Metabolic disorders,Endocrine and metabolic
I9_POSTAMI,149,0.318 [0.255-0.38],8.338e-18,***,Status post-ami,Circulatory
N14_URINOTH,1485,0.304 [0.273-0.34],8.987e-76,***,Other diseases of urinary system,Genitourinary
VD_U,43,0.273 [0.207-0.34],1.671e-10,***,Vascular dementia (undefined),Mental and behavioural
F5_MENTORG,85,0.268 [0.191-0.34],1.491e-06,***,Other mental disorders due to brain damage and dysfunction and to physical disease,Mental and behavioural
AB1_BACT_INTEST_OTH,357,0.243 [0.238-0.25],1.000e-315,***,Other bacterial intestinal infections,Infectious and parasitic
E4_LIPOPROT,7076,0.234 [0.217-0.25],1.142e-154,***,Disorders of lipoprotein metabolism and other lipidaemias,Endocrine and metabolic
F5_DELIRIUM,173,0.229 [0.177-0.28],7.893e-13,***,"Delirium, not induced by alcohol and other psychoactive substances",Mental and behavioural
F5_VASCDEM,107,0.208 [0.152-0.26],8.356e-08,***,Vascular dementia,Mental and behavioural
N14_GENITOUROTH,1,0.204 [0.130-0.28],0.012,*,Other disorders of the genitourinary system,Genitourinary
KRA_PSY_ANYMENTAL,2504,0.174 [0.155-0.19],4.332e-62,***,Any mental disorder,Mental and behavioural
C_DIFFICILE_ENTEROCOLITIS,2693,0.148 [0.144-0.15],1.000e-315,***,Enterocolitis due to Clostridium difficile,Infectious and parasitic
I9_UAP,1483,0.130 [0.109-0.15],8.331e-29,***,Unstable angina pectoris,Circulatory
AD_AM,451,0.112 [0.092-0.13],1.214e-23,***,Alzheimer disease (Atypical or mixed),Nervous
AUD,259,0.112 [0.097-0.13],3.338e-44,***,"Alcohol use disorder, ICD-based",Mental and behavioural
N14_MALEGEN,1375,0.105 [0.097-0.11],3.049e-157,***,Diseases of male genital organs,Genitourinary
K11_INTESTOTH,398,0.104 [0.086-0.12],9.452e-24,***,Other diseases of intestines,Digestive
K11_HAEMORR,329,0.102 [0.080-0.12],5.657e-15,***,Haemorrhoids and perianal venous thrombosis,Digestive
CD2_BENIGN_COLON_NOS,212,0.097 [0.064-0.13],0.002,**,"Benign neoplasm: Colon, unspecified",Neoplasms
F5_DEMENTIA,3309,0.096 [0.087-0.11],3.379e-91,***,Dementia,Mental and behavioural
