Code,N_snp,Beta(95%CI),P(Bonferroni),P-star,LONGNAME,Chapter_name
N14_URETHRAOTH,610,0.122 [0.108-0.14],6.621e-61,***,Other disorders of urethra and urinary system,Genitourinary
J10_BRONCHIECTASIS,2,0.116 [0.074-0.16],0.020,*,Bronchiectasis,Respiratory
N14_MENSIRREG,59,0.103 [0.086-0.12],4.338e-25,***,Irregular menses,Genitourinary
K11_OTHDISDIG,25,0.098 [0.072-0.12],2.914e-08,***,Other diseases of the digestive system,Digestive
KRA_PSY_ANYMENTAL,2504,0.090 [0.083-0.10],3.759e-129,***,Any mental disorder,Mental and behavioural
N14_MALEGEN,1376,0.084 [0.078-0.09],3.919e-163,***,Diseases of male genital organs,Genitourinary
O15_LABOUR_FETAL_STRESS,65,0.082 [0.068-0.10],7.742e-24,***,Labour and delivery complicated by fetal stress [distress],Pregnancy
K11_CHRONGASTR,210,0.080 [0.071-0.09],1.477e-55,***,Chronic gastritis,Digestive
N14_ABNORMALBLEED,19,0.077 [0.051-0.10],0.002,**,Other abnormal uterine and vaginal bleeding,Genitourinary
N14_FEMALEGENNONINF,279,0.077 [0.060-0.09],3.579e-14,***,Noninflammatory disorders of female genital tract,Genitourinary
H7_LACRIMALSYSTEM,110,0.073 [0.058-0.09],5.299e-16,***,Disorders of lacrimal system,Eye and adnexa
H8_OTHEREAR,3939,0.069 [0.065-0.07],1.000e-315,***,Other disorders of ear,Ear and mastoid
M13_SCOLIOSIS,12,0.062 [0.043-0.08],7.354e-05,***,Scoliosis,Musculoskeletal
O15_DELIV_CAESAR,82,0.061 [0.045-0.08],6.494e-09,***,Single delivery by caesarean section,Pregnancy
O15_MATERN_CARE_PELVIC_ABNORM,86,0.059 [0.045-0.07],4.446e-11,***,Maternal care for known or suspected abnormality of pelvic organs,Pregnancy
M13_MYALGIA,253,0.059 [0.052-0.07],1.496e-50,***,Myalgia,Musculoskeletal
K11_PANCOTH,29,0.059 [0.046-0.07],2.127e-14,***,Other diseases of pancreas,Digestive
K11_GULC,244,0.058 [0.051-0.06],2.088e-53,***,Gastric ulcer,Digestive
L12_DERMATITISNAS,2477,0.056 [0.052-0.06],1.270e-146,***,Dermatitis,Skin
N14_URINOTH,1485,0.054 [0.040-0.07],2.062e-09,***,Other diseases of urinary system,Genitourinary
D3_OTHERBLOOD,429,0.053 [0.051-0.06],1.000e-315,***,Other diseases of blood and blood-forming organs,Blood and immune
K11_CHOLECYST,114,0.050 [0.043-0.06],1.248e-40,***,Cholecystitis,Digestive
K11_DISLIVOTH,287,0.046 [0.042-0.05],1.836e-76,***,Other diseases of liver,Digestive
N14_CERVICAL_LSIL,1187,0.045 [0.043-0.05],1.000e-315,***,LSIL lesion of the cervix uteri,Genitourinary
N14_PROSTHYPERPLA,3796,0.045 [0.042-0.05],3.631e-211,***,Hyperplasia of prostate,Genitourinary
